t_ms,ax,ay,az,gx,gy,gz,label
0,6.343379418945312,3.5575025756835936,2.4961479614257813,-2.257824427480916,0.42813358778625965,0.8812328244274809,0
25,6.400840258789061,3.588627197265625,2.570368212890625,0.024618320610687028,0.15332442748091624,-0.7752557251908397,0
50,6.647443029785156,3.701154675292969,2.6757130859375002,3.658206106870229,0.3899656488549619,-1.9508282442748093,0
75,6.704903869628905,3.90466181640625,2.7954231689453124,6.96354961832061,-3.3810267175572517,-1.7905229007633587,0
100,6.570828576660156,4.1776008056640626,2.8049999755859374,7.398664122137404,-4.777973282442748,-0.7523549618320612,0
125,6.355350427246093,4.053102319335937,2.8720376220703123,4.650572519083969,0.0006526717557253647,-0.08059923664122137,0
150,6.305072192382812,4.0100066894531246,2.8720376220703123,2.4826335877862595,5.817446564885497,0.3697824427480916,0
175,6.154237487792968,3.9214212280273437,2.637405859375,4.024618320610687,4.779278625954198,-0.721820610687023,0
200,5.881298498535156,3.844806774902344,2.577550817871094,5.696374045801527,6.786912213740457,-3.324874045801527,0
225,5.673002954101562,3.849595178222656,2.5248783813476563,8.383396946564886,11.557904580152671,-8.59968320610687,0
250,5.972278161621094,3.8136821533203125,2.5990986328125,12.383396946564885,12.634240458015269,-15.248538167938932,0
275,5.9746723632812495,4.144081982421875,2.644588464355469,14.238358778625955,4.336530534351145,-19.218003816793892,0
300,6.803066137695311,4.500818029785156,3.4083387939453127,15.910114503816793,-10.052782442748091,-20.324874045801526,0
325,6.072834631347656,4.072255932617187,2.5919160278320312,13.345229007633588,-10.976446564885496,-19.75998854961832,0
350,6.065652026367187,4.385896350097656,2.7283855224609375,10.856679389312976,0.4205000000000001,-21.805790076335878,0
375,6.566040173339842,4.031554504394531,2.8648550170898437,9.345229007633588,12.855614503816794,-25.64548473282443,0
400,7.011361682128906,5.051484411621094,3.259898291015625,6.757442748091603,16.672408396946565,-29.859225190839695,0
425,7.473442602539062,5.175982897949218,3.317359130859375,4.30706106870229,12.970118320610688,-31.30197328244275,0
451,8.316201586914062,5.166406091308594,3.1018809814453125,2.5131679389312978,15.43576717557252,-27.57678244274809,0
476,8.783070910644529,6.157605578613281,3.204831652832031,5.742175572519083,3.25256106870229,-11.416477099236642,0
501,8.546044946289062,6.1863359985351565,3.42270400390625,8.001717557251908,-3.1520190839694657,14.507187022900762,0
526,8.574775366210936,5.872695581054687,3.3700315673828123,3.7879770992366413,20.672408396946565,40.15604198473283,0
551,8.117482849121092,6.1456345703125,3.7985936645507814,-5.563167938931298,54.061721374045796,66.94230152671756,0
576,8.474218896484373,5.676371044921875,3.863237109375,-16.036450381679387,59.305996183206105,89.48428625954199,0
601,8.416758056640624,5.1903481079101565,4.176877526855468,-25.99828244274809,44.21439312977099,107.18657633587786,0
626,8.926723010253905,4.5367310546874995,3.8321124877929686,-34.39522900763359,18.634240458015267,124.8048969465649,0
651,9.254728637695312,4.9868409667968745,3.80577626953125,-35.99064885496183,-19.342858778625953,155.28581297709923,0
676,7.526115039062499,5.7553796997070314,4.385173071289062,-34.70057251908397,-38.816141221374046,201.03390458015267,0
701,7.521326635742187,3.5359547607421873,4.3899614746093745,-60.059351145038164,14.680041984732824,242.83543129770993,0
726,7.969042346191405,3.29174619140625,4.155329711914062,-92.02881679389314,35.53500381679389,251.02627099236642,0
751,7.617094702148436,3.332447619628906,4.284616601562499,-103.24255725190841,-18.289423664122136,251.02627099236642,0
776,4.949954052734374,2.267027880859375,4.7083902954101555,-119.89904580152673,-6.3504923664122135,251.02627099236642,0
801,5.447947998046874,-0.14153898925781247,3.6477589599609375,-137.56316793893131,19.183858778625954,251.02627099236642,0
826,5.627513122558594,-2.2723784667968747,1.7060614135742187,-121.29599236641222,-61.80087404580153,251.02627099236642,0
851,2.926853649902343,-3.203722912597656,2.3357364501953124,-101.6395038167939,-101.34285877862595,251.02627099236642,0
877,-0.6045937988281254,-5.521310119628906,2.218420568847656,-127.96774809160306,26.54263740458015,251.02627099236642,0
902,1.5214572753906248,-6.414347338867187,0.4514997436523437,-132.77690839694657,31.344164122137403,251.02627099236642,0
927,0.36026947021484323,-6.510115405273437,0.15222453613281248,-106.8074427480916,-43.28942366412214,251.02627099236642,0
952,-1.6867729492187502,-5.990573645019531,0.12109991455078123,-91.13568702290077,-67.31995801526718,251.02627099236642,0
977,-3.568615454101563,-6.282666247558593,-0.3816824340820313,-84.0364503816794,-35.877209923664125,239.96520229007635,0
1002,-2.673184033203125,-7.441459851074218,-0.52294033203125,-77.54026717557252,-12.434461832061068,219.86596564885497,0
1027,-3.4608763793945316,-7.094300610351562,-1.030511083984375,-57.097519083969466,-58.739805343511456,198.46901908396947,0
1052,-5.740156359863281,-6.816573217773437,-1.8541164550781248,-47.00591603053435,-77.73980534351145,181.8965,0
1077,-7.119216516113281,-6.639402294921874,-1.222047216796875,-36.41049618320611,-69.37339312977099,175.94993511450383,0
1102,-6.496724084472657,-8.090288500976563,-0.4678736938476562,-51.41049618320611,21.58080534351145,164.02627099236642,0
1127,-6.951622399902344,-6.972196325683593,-1.0903661254882813,-41.41049618320611,-11.07568320610687,148.88886641221373,0
1152,-9.38652548828125,-7.266683129882812,-1.72961796875,-40.21965648854962,-20.75507251908397,130.16367557251908,0
1177,-10.023383129882813,-6.9314948974609365,-1.5931484741210937,-46.85324427480916,29.405232824427483,106.3316145038168,0
1202,-10.617145141601561,-9.462166052246094,-1.4590731811523436,-15.899045801526716,-22.533698473282442,76.73619465648855,0
1227,-10.138304809570311,-8.85164462890625,-1.48062099609375,-13.341793893129772,15.26782824427481,29.22474427480916,0
1253,-11.222878161621093,-8.882769250488282,-1.7439831787109374,5.154389312977099,-25.08331679389313,-27.94319465648855,0
1278,-11.67777647705078,-8.075923291015625,-2.182122082519531,17.436832061068703,-31.312324427480913,-88.49281297709923,0
1303,-11.996205297851564,-7.484555480957031,-2.6298377929687495,35.955916030534354,-52.12911832061069,-152.46991221374046,0
1328,-10.241255480957031,-7.853262536621093,-1.4590731811523436,45.58950381679389,-36.02988167938932,-209.79052290076336,0
1353,-8.373778186035157,-8.394352111816406,-0.6594098266601562,53.719274809160304,-3.006980916030534,-249.24090458015266,0
1378,-7.119216516113281,-7.994520434570313,-0.6618040283203125,64.18492366412214,11.901416030534351,-249.24090458015266,0
1403,-4.9093683837890625,-7.3432975830078115,-0.4822389038085937,69.78797709923664,26.466301526717558,-249.24090458015266,0
1428,-3.101746130371094,-7.237952709960937,0.41558671875,76.95591603053434,38.87851526717557,-249.24090458015266,0
1453,-1.3827093383789064,-6.799813806152343,0.47544176025390616,81.29942748091602,53.97011832061068,-249.24090458015266,0
1478,0.23098258056640608,-5.688904235839844,0.28390562744140624,86.30706106870228,45.20675954198473,-249.24090458015266,0
1503,2.2756307983398436,-5.26273634033203,0.9518878906249999,84.10858778625953,16.878515267175572,-249.24090458015266,0
1528,2.5054741577148434,-3.898041394042968,0.7555633544921875,76.08568702290076,-4.793240458015267,-249.24090458015266,0
1553,4.502238342285156,-3.040917199707031,0.7962647827148437,68.78034351145038,-61.0527824427481,-249.24090458015266,0
1578,3.9826965820312497,-4.970643737792968,1.4738238525390623,30.078053435114505,17.725843511450382,-249.24090458015266,0
1603,5.1869800170898435,-1.353005029296875,1.8760497314453124,-8.586068702290076,126.35943129770993,-249.24090458015266,0
1628,6.424782275390624,0.052391345214843746,2.3764378784179687,27.230725190839696,62.4205,-249.24090458015266,0
1654,5.641878332519531,2.209567041015625,2.3644668701171874,18.02461832061069,131.3059961832061,-249.24090458015266,0
1679,7.906793103027343,2.9326159423828124,4.559949792480468,74.88721374045801,-15.029881679389312,-249.24090458015266,0
1704,5.77595362548828,4.864736682128906,3.525654675292969,70.81851145038168,-43.44972900763359,-249.24090458015266,0
1729,7.116706555175781,5.4369508789062495,3.233562072753906,42.704007633587786,0.9777519083969466,-249.24090458015266,0
1754,8.086358227539062,6.978816748046874,3.1880722412109375,46.97881679389313,-10.587133587786258,-240.6302175572519,0
1779,7.937917724609375,7.747355480957031,3.164130224609375,53.86431297709924,-42.96881297709924,-212.79052290076336,0
1804,8.095935034179686,7.723413464355469,2.242362585449219,47.48263358778626,-37.04514885496184,-183.37067557251908,0
1829,9.276276452636719,7.843123547363281,2.1058930908203126,47.826145038167944,-44.58713358778626,-143.84395801526716,0
1854,8.816589733886719,9.207818493652342,1.864078723144531,33.93301526717558,-42.95354580152672,-103.3477748091603,0
1879,8.1390306640625,9.384989416503904,2.290246618652344,16.887213740458016,-33.83140839694657,-63.39357633587785,0
1904,8.54125654296875,9.447238659667967,1.7323976318359373,-1.2196564885496182,-3.1901870229007634,-28.43937786259542,0
1929,9.024885278320312,9.255702526855467,1.5695919189453125,-19.13568702290076,27.12279007633588,0.07207251908396939,0
1954,10.26508173828125,10.720953942871093,1.7730990600585936,-20.471564885496182,0.7792786259541986,32.44611832061069,0
1979,9.88200947265625,9.770455883789062,1.4355166259765624,-15.318893129770993,-25.251255725190838,74.23237786259543,0
2004,9.668925524902342,9.837493530273436,1.5504383056640625,-7.6318702290076335,-29.526064885496183,119.24764503816795,0
2029,9.058404101562498,9.274856140136718,1.631841162109375,-4.601335877862596,-29.88484351145038,164.14840839694656,0
2055,8.72561007080078,8.688276733398435,1.35411376953125,-4.815076335877863,-42.44972900763359,202.30108015267177,0
2080,7.878062683105468,8.242955224609373,1.3732673828125,-9.578435114503817,-39.03751526717558,238.24764503816795,0
2105,8.320989990234374,6.540677844238281,1.2391920898437498,-15.311259541984732,-31.159652671755726,251.02627099236642,0
2130,7.483019409179687,6.440121374511719,1.4546702392578124,-24.66240458015267,-31.617667938931294,251.02627099236642,0
2155,6.941929833984374,5.621304406738281,1.7611280517578123,-34.00591603053435,-42.62530152671756,251.02627099236642,0
2180,6.362533032226561,3.5527141723632814,1.0380791503906248,-34.77690839694657,-60.2970572519084,251.02627099236642,0
2205,5.321055310058593,2.6908015747070313,0.8561198242187499,-40.02881679389313,-50.388660305343514,251.02627099236642,0
2230,3.8869285156249997,1.4170862915039062,0.9327342773437499,-45.7692748091603,-41.13675190839695,251.02627099236642,0
2255,3.0274101196289056,-0.7185415893554687,0.16419554443359374,-36.47156488549618,-66.70163740458015,251.02627099236642,0
2280,1.8542513061523431,-2.8900824951171873,0.0277260498046875,-37.8456106870229,-36.10621755725191,251.02627099236642,0
2305,0.5111041748046872,-2.6243261108398435,-0.8222155395507812,-31.257824427480916,-35.739805343511456,251.02627099236642,0
2330,-1.3467963134765628,-4.319420886230469,-1.3656993164062499,-14.837977099236642,-46.22835496183206,251.02627099236642,0
2355,-2.862325964355469,-4.920365502929687,-1.5500528442382813,-12.608969465648855,-19.213087786259543,251.02627099236642,0
2380,-3.7218443603515627,-6.366463305664062,-1.8134150268554687,-3.830343511450381,-21.05278244274809,251.02627099236642,0
2405,-5.488765185546875,-6.337732885742187,-1.1789515869140625,0.6200381679389313,-16.213087786259543,251.02627099236642,0
2430,-6.353071984863281,-6.917129687499999,-1.8876352783203125,2.4826335877862595,-6.319958015267176,251.02627099236642,0
2456,-7.945216088867188,-6.502932800292968,-1.1550095703125,12.528435114503816,-18.05278244274809,251.02627099236642,0
2481,-7.861419030761718,-7.731158251953125,-1.3465457031249999,13.917748091603054,-12.006980916030534,234.690393129771,0
2506,-9.32188204345703,-7.757494470214843,-1.4471021728515625,17.108587786259545,-17.846675572519082,200.58352290076337,0
2531,-9.82705859375,-8.195633374023437,-0.8054561279296875,21.20019083969466,-20.090950381679388,161.43085114503816,0
2556,-11.095985473632812,-6.706439941406249,-0.7072938598632812,28.49790076335878,-39.823774809160305,134.1789427480916,0
2581,-10.925997155761717,-4.0584529052734375,0.5783924316406249,36.68110687022901,-75.07568320610686,124.4461183206107,0
2606,-9.556513806152344,-4.726435168457031,1.0979341918945311,9.765076335877863,-11.9001106870229,111.28581297709924,0
