t_ms,ax,ay,az,gx,gy,gz,label
0,-11.838187988281248,-2.1454857788085935,0.5927576416015624,0.06278625954198469,0.11515648854961835,-0.05769847328244282,0
25,-11.804669165039062,-2.16703359375,0.520931591796875,-0.028816793893129744,0.0922557251908398,-0.19510305343511447,0
50,-11.79988076171875,-2.1837930053710934,0.6238822631835936,0.0017175572519083637,-0.34285877862595404,-0.1569351145038168,0
75,-11.742419921875001,-2.1742161987304685,0.6214880615234374,0.15438931297709924,-0.28942366412213727,-0.05769847328244282,0
100,-11.792698156738282,-2.1742161987304685,0.5736040283203124,-0.01354961832061069,0.0006526717557253647,-0.11113358778625948,0
125,-11.790303955078123,-2.181398803710937,0.5305083984375,0.11622137404580152,-0.1062175572519084,-0.11113358778625948,0
150,-11.759179333496093,-2.1885814086914057,0.5017779785156249,0.024618320610687028,-0.3199580152671755,-0.2561717557251909,0
175,-11.740025720214842,-2.14787998046875,0.5640272216796874,0.13912213740458013,-0.006980916030534301,-0.019530534351145046,0
200,-11.823822778320313,-2.1502741821289058,0.5376910034179687,0.09332061068702285,0.1762251908396948,-0.06533206106870237,0
225,-11.840582189941404,-2.238859643554687,0.520931591796875,-0.005916030534351191,0.2525610687022901,-0.034797709923664155,0
250,-11.773544543457032,-2.2149176269531248,0.5664214233398437,-0.1356870229007634,0.4663015267175573,-0.20273664122137414,0
275,-11.807063366699218,-2.123937963867187,0.5736040283203124,-0.18148854961832062,0.3670648854961833,-0.004263358778625936,0
300,-11.809457568359374,-2.1550625854492185,0.49459537353515615,-0.0364503816793893,0.6647748091603054,-0.13403435114503826,0
325,-11.79988076171875,-2.171821997070312,0.4874127685546874,-0.1662213740458015,0.5273702290076336,-0.10350000000000004,0
350,-11.725660510253906,-2.157456787109375,0.5281141967773437,-0.1662213740458015,0.29836259541984744,-0.21037022900763358,0
375,-11.75439093017578,-2.162245190429687,0.6023344482421874,-0.0364503816793893,0.237293893129771,-0.10350000000000004,0
400,-11.749602526855469,-2.1550625854492185,0.4922011718749999,0.016984732824427473,0.4815687022900764,-0.10350000000000004,0
425,-11.747208325195313,-2.162245190429687,0.5376910034179687,-0.005916030534351191,0.32889694656488566,-0.13403435114503826,0
451,-11.751996728515625,-2.121543762207031,0.5783924316406249,0.03988549618320608,0.3365305343511451,-0.24853816793893124,0
476,-11.763967736816404,-2.1742161987304685,0.5424794067382812,-0.05171755725190841,0.15332442748091624,-0.2409045801526718,0
501,-11.807063366699218,-2.133514770507812,0.4658649536132812,-0.005916030534351191,-0.1367519083969464,-0.2409045801526718,0
526,-11.833399584960937,-2.16703359375,0.5257199951171875,0.06278625954198469,0.09988931297709924,-0.20273664122137414,0
551,-11.785515551757811,-2.119149560546875,0.5448736083984375,0.08568702290076335,-0.03751526717557252,-0.05769847328244282,0
576,-11.847764794921876,-2.1933698120117184,0.5281141967773437,-0.04408396946564885,-0.15965267175572517,-0.14930152671755736,0
601,-11.766361938476564,-2.1406973754882808,0.5903634399414062,0.08568702290076335,-0.19018702290076317,-0.1264007633587786,0
626,-11.809457568359374,-2.1933698120117184,0.5257199951171875,0.10858778625954196,-0.03751526717557252,-0.16456870229007647,0
651,-11.778332946777343,-2.1790046020507807,0.5257199951171875,0.03988549618320608,-0.12148473282442729,-0.21800381679389325,0
676,-11.778332946777343,-2.1742161987304685,0.5520562133789062,-0.05935114503816796,-0.029881679389312854,-0.13403435114503826,0
701,-11.792698156738282,-2.190975610351562,0.6190938598632811,0.024618320610687028,0.29836259541984744,-0.034797709923664155,0
726,-11.840582189941404,-2.190975610351562,0.6430358764648437,-0.12041984732824429,0.11515648854961835,-0.11876717557251915,0
751,-11.807063366699218,-2.14787998046875,0.6047286499023437,0.10095419847328241,0.34416412213740477,-0.09586641221374048,0
776,-11.778332946777343,-2.1311205688476558,0.6023344482421874,0.047519083969465636,0.3517977099236642,-0.24853816793893124,0
801,-11.795092358398438,-2.200552416992187,0.5352968017578125,-0.0364503816793893,0.2907290076335878,-0.04243129770992371,0
826,-11.816640173339842,-2.1454857788085935,0.5017779785156249,-0.18148854961832062,0.38233206106870243,-0.1264007633587786,0
851,-11.816640173339842,-2.217311828613281,0.5568446166992187,-0.005916030534351191,0.5121030534351146,-0.05769847328244282,0
877,-11.75439093017578,-2.143091577148437,0.6071228515624999,-0.21202290076335883,0.405232824427481,-0.07296564885496182,0
902,-11.804669165039062,-2.1933698120117184,0.6047286499023437,-0.05171755725190841,0.4205000000000001,-0.13403435114503826,0
927,-11.823822778320313,-2.2125234252929684,0.5903634399414062,0.13912213740458013,0.3365305343511451,-0.04243129770992371,0
952,-11.737631518554686,-2.210129223632812,0.6310648681640625,-0.021183206106870245,0.4815687022900764,-0.13403435114503826,0
977,-11.807063366699218,-2.198158215332031,0.4922011718749999,-0.12805343511450384,0.13042366412213746,-0.09586641221374048,0
1002,-11.809457568359374,-2.121543762207031,0.6262764648437499,-0.09751908396946563,0.0922557251908398,-0.21800381679389325,0
1027,-11.73523731689453,-2.162245190429687,0.5951518432617187,0.11622137404580152,0.19912595419847334,0.0033702290076335073,0
1052,-11.742419921875001,-2.190975610351562,0.5161431884765625,0.07041984732824424,0.008286259541984808,-0.24853816793893124,0
1077,-11.773544543457032,-2.152668383789062,0.5017779785156249,-0.01354961832061069,0.015919847328244474,-0.1264007633587786,0
1102,-11.804669165039062,-2.181398803710937,0.42995192871093746,-0.0364503816793893,0.13042366412213746,-0.16456870229007647,0
1127,-11.744814123535157,-2.1742161987304685,0.559238818359375,0.13912213740458013,-0.03751526717557252,-0.17983587786259536,0
1152,-11.787909753417967,-2.2029466186523434,0.5233257934570312,-0.11278625954198473,-0.07568320610687018,-0.09586641221374048,0
1177,-11.807063366699218,-2.114361157226562,0.5664214233398437,0.03988549618320608,0.06935496183206125,-0.27143893129771,0
1202,-11.7807271484375,-2.2029466186523434,0.6095170532226561,-0.05935114503816796,0.07698854961832069,0.0033702290076335073,0
1227,-11.749602526855469,-2.1287263671875,0.5879692382812499,-0.17385496183206106,0.22966030534351156,-0.10350000000000004,0
1252,-11.79988076171875,-2.1837930053710934,0.17856075439453123,2.5666030534351147,-12.258889312977098,0.2018435114503816,0
1277,-11.737631518554686,-2.3274451049804683,0.1713781494140625,10.116221374045802,-38.014614503816794,0.9346679389312976,0
1303,-11.555672192382811,-2.2029466186523434,0.6047286499023437,14.49026717557252,-60.327591603053435,1.461385496183206,0
1328,-11.64665185546875,-2.095207543945312,1.2487688964843748,16.123854961832063,-67.88484351145038,1.530087786259542,0
1353,-11.728054711914062,-2.066477124023437,1.864078723144531,14.261259541984732,-53.28942366412214,1.9194007633587784,0
1378,-11.572431604003906,-2.1287263671875,2.0651916625976563,7.719274809160305,-33.60240076335878,0.6522251908396947,0
1403,-11.728054711914062,-2.056900317382812,2.0771626708984376,1.475,-7.289423664122136,0.33924809160305336,0
1428,-11.598767822265625,-2.092813342285156,2.156171325683594,-4.242557251908397,17.145690839694655,-0.9050267175572518,0
1453,-11.6274982421875,-1.9635264526367189,1.9790004028320312,-10.18148854961832,39.618973282442745,-1.4241106870229006,0
1478,-11.850158996582032,-2.143091577148437,1.62226435546875,-13.036450381679389,53.97011832061068,-1.7981564885496182,0
1503,-11.744814123535157,-2.1359089721679685,1.1841254516601563,-14.074618320610687,56.08462213740458,-1.653118320610687,0
1528,-11.699324291992188,-2.1502741821289058,0.8824560424804687,-13.395229007633588,54.3441641221374,-1.7447213740458016,0
1553,-11.790303955078123,-2.181398803710937,0.4922011718749999,-11.906679389312977,48.672408396946565,-1.5462480916030534,0
1578,-11.756785131835937,-2.102390148925781,0.26475201416015626,-9.433396946564885,39.83271374045801,-1.3630419847328246,0
1603,-11.706506896972655,-2.2125234252929684,0.03490865478515624,-5.242557251908397,20.794545801526716,-0.6760190839694656,0
1628,-11.732843115234374,-2.1311205688476558,0.07321588134765625,-0.35706106870229015,3.92431679389313,-0.17220229007633592,0
1653,-11.761573535156248,-2.176610400390625,0.032514453124999995,3.856679389312977,-15.335225190839694,0.2858129770992366,0
1678,-11.852553198242187,-2.190975610351562,0.14025352783203124,8.207824427480917,-32.5795,0.7514618320610686,0
1703,-11.773544543457032,-2.143091577148437,0.6717662963867187,9.039885496183206,-36.09095038167939,0.9270343511450382,0
1729,-11.72326630859375,-2.1598509887695307,0.8752734375,8.704007633587786,-35.09095038167939,0.8201641221374045,0
1754,-11.756785131835937,-2.1598509887695307,0.9303400756835937,7.024618320610687,-28.617667938931298,0.6064236641221374,0
1779,-11.862130004882811,-2.10957275390625,1.1290588134765625,5.520801526717557,-21.61003435114504,0.5606221374045801,0
1804,-11.72326630859375,-2.102390148925781,1.2224326782226562,3.2459923664122137,-14.258889312977098,0.2858129770992366,0
1829,-11.706506896972655,-2.195764013671875,1.2248268798828124,2.0475190839694655,-7.945912213740458,0.11024045801526716,0
1854,-11.771150341796876,-2.1359089721679685,1.3086239379882811,0.5818702290076335,-1.7550725190839693,0.14077480916030527,0
1879,-11.725660510253906,-2.1933698120117184,1.306229736328125,-1.2196564885496182,4.634240458015267,-0.34777480916030534,0
1904,-11.756785131835937,-2.1263321655273435,1.155395031738281,-2.4486641221374046,10.389965648854963,-0.44701145038167944,0
1929,-11.790303955078123,-2.119149560546875,1.1937022583007812,-3.6853053435114504,14.626606870229008,-0.5157137404580153,0
1954,-11.763967736816404,-2.121543762207031,1.155395031738281,-4.448664122137405,19.000652671755727,-0.7676221374045803,0
1979,-11.802274963378906,-2.236465441894531,1.0213197387695312,-5.555534351145038,22.07698854961832,-0.7447213740458015,0
2004,-11.728054711914062,-2.104784350585937,0.8465430175781249,-6.166221374045802,24.283095419847328,-0.7828893129770992,0
2029,-11.763967736816404,-2.133514770507812,0.6933141113281249,-5.69293893129771,23.43576717557252,-0.8210572519083971,0
2054,-11.809457568359374,-2.143091577148437,0.43952873535156245,-4.6242366412213745,19.252561068702292,-0.6531183206106871,0
2079,-11.778332946777343,-2.1933698120117184,0.49459537353515615,-3.2959923664122135,13.954851145038168,-0.6073167938931298,0
2104,-11.766361938476564,-2.198158215332031,0.2384157958984375,-1.1814885496183205,5.061721374045802,-0.4164770992366412,0
2129,-11.766361938476564,-2.119149560546875,0.3126360473632812,1.475,-5.923011450381679,0.018637404580152617,0
2154,-11.828611181640625,-2.1742161987304685,0.42995192871093746,3.039885496183206,-12.136751908396946,0.22474427480916026,0
2180,-11.75439093017578,-2.181398803710937,0.5807866333007812,4.055152671755725,-15.709270992366413,0.33924809160305336,0
2205,-11.756785131835937,-2.1885814086914057,0.6382474731445312,4.704007633587786,-18.190187022900762,0.3163473282442748,0
2230,-11.751996728515625,-2.090419140625,0.8369662109374999,4.192557251908397,-17.533698473282442,0.16367557251908393,0
2255,-11.792698156738282,-2.085630737304687,0.9135806640624999,3.192557251908397,-12.724538167938931,0.2552786259541985,0
2280,-11.809457568359374,-2.133514770507812,0.9854067138671874,1.6124045801526719,-6.755072519083969,-0.050064885496183265,0
2305,-11.76875614013672,-2.1598509887695307,1.0644153686523437,0.28416030534351144,-0.6176679389312976,-0.10350000000000004,0
2330,-11.744814123535157,-2.14787998046875,0.9854067138671874,-1.0822519083969464,4.91668320610687,-0.29433969465648857,0
2355,-11.785515551757811,-2.162245190429687,0.8010531860351562,-2.3723282442748093,10.061721374045803,-0.2867061068702291,0
2380,-11.819034375000001,-2.162245190429687,0.8249952026367187,-3.639503816793893,14.298362595419848,-0.5157137404580153,0
2405,-11.785515551757811,-2.133514770507812,0.7100735229492187,-3.5479007633587787,14.977751908396947,-0.4546450381679389,0
2430,-11.711295300292967,-2.190975610351562,0.6310648681640625,-2.8532442748091604,12.11515648854962,-0.5615152671755727,0
2455,-11.744814123535157,-2.1287263671875,0.540085205078125,-1.9906488549618322,7.710576335877862,-0.385942748091603,0
2480,-11.783121350097655,-2.121543762207031,0.5448736083984375,-0.9677480916030535,3.535003816793893,-0.11876717557251915,0
2505,-11.766361938476564,-2.152668383789062,0.5520562133789062,0.291793893129771,-1.1672862595419846,-0.07296564885496182,0
2530,-11.773544543457032,-2.1167553588867185,0.5065663818359374,1.3452290076335878,-5.182553435114503,0.1713091603053435,0
2555,-11.751996728515625,-2.1311205688476558,0.5640272216796874,2.253625954198473,-8.59476717557252,-0.0271641221374046,0
2580,-11.747208325195313,-2.111966955566406,0.6909199096679687,3.024618320610687,-11.648202290076336,0.033904580152671726,0
2606,-11.795092358398438,-2.1933698120117184,0.7627459594726562,2.948282442748092,-11.289423664122136,0.3163473282442748,0
2631,-11.778332946777343,-2.1406973754882808,0.8561198242187499,2.085687022900763,-8.07568320610687,0.23237786259541982,0
2656,-11.732843115234374,-2.171821997070312,0.8202067993164062,1.0169847328244275,-3.6482022900763353,-0.1264007633587786,0
2681,-11.67777647705078,-2.219706030273437,0.9231574707031249,-0.32652671755725193,1.9777519083969466,-0.14930152671755736,0
2706,-11.883677819824218,-2.1646393920898435,0.8776676391601562,-1.7692748091603052,7.527370229007634,-0.20273664122137414,0
2731,-11.864524206542967,-2.099995947265625,0.8202067993164062,-2.0364503816793893,8.466301526717558,-0.30197328244274824,0
2756,-11.711295300292967,-2.157456787109375,0.6765546997070312,-2.1662213740458016,8.458667938931297,-0.385942748091603,0
2781,-11.766361938476564,-2.1406973754882808,0.66458369140625,-2.0669847328244275,7.90904961832061,-0.2409045801526718,0
2806,-11.785515551757811,-2.1263321655273435,0.5640272216796874,-0.891412213740458,4.336530534351145,-0.1416679389312977,0
2831,-11.795092358398438,-2.1790046020507807,0.5927576416015624,0.1696564885496183,-0.6940038167938929,-0.1416679389312977,0
2856,-11.787909753417967,-2.1885814086914057,0.540085205078125,0.9482824427480916,-3.8237748091603057,-0.019530534351145046,0
2881,-11.771150341796876,-2.162245190429687,0.5903634399414062,1.490267175572519,-5.831408396946564,-0.05769847328244282,0
2906,-11.716083703613283,-2.1694277954101557,0.6143054565429686,1.5818702290076336,-7.289423664122136,0.07207251908396939,0
2931,-11.773544543457032,-2.195764013671875,0.8441488159179686,1.6124045801526719,-6.73217175572519,0.07970610687022894,0
2956,-11.795092358398438,-2.1742161987304685,0.8992154541015625,0.9101145038167939,-3.2970572519083965,-0.0271641221374046,0
2981,-11.785515551757811,-2.14787998046875,0.8297836059570312,-0.21202290076335883,0.8021793893129772,-0.1264007633587786,0
3006,-11.756785131835937,-2.064082922363281,0.8369662109374999,-0.7998091603053435,3.0769885496183207,-0.21037022900763358,0
3031,-11.807063366699218,-2.1406973754882808,0.8513314208984374,-1.1891221374045804,4.817446564885497,-0.3096068702290077,0
3057,-11.81185177001953,-2.200552416992187,0.7388039428710936,-1.5860687022900763,5.93958396946565,-0.33250763358778623,0
3082,-11.67777647705078,-2.176610400390625,0.6166996582031249,-1.3036259541984734,5.206759541984733,-0.3248740458015268,0
3107,-11.778332946777343,-2.171821997070312,0.66458369140625,-0.7158396946564886,2.9624847328244277,-0.2867061068702291,0
3132,-11.730448913574218,-2.1790046020507807,0.6597952880859375,-0.1662213740458015,0.9090496183206108,-0.11113358778625948,0
3157,-11.795092358398438,-2.1311205688476558,0.6574010864257812,0.5131679389312976,-2.174919847328244,-0.06533206106870237,0
3182,-11.749602526855469,-2.176610400390625,0.6502184814453125,1.1696564885496183,-4.548965648854962,0.0033702290076335073,0
3207,-11.778332946777343,-2.200552416992187,0.7100735229492187,1.093320610687023,-5.07568320610687,-0.17220229007633592,0
3232,-11.720872106933594,-2.157456787109375,0.7818995727539062,0.8795801526717557,-3.892477099236641,-0.16456870229007647,0
3257,-11.76875614013672,-2.18618720703125,0.8417546142578124,0.5513358778625954,-1.9688129770992364,0.011003816793893062,0
3282,-11.783121350097655,-2.1359089721679685,0.8776676391601562,-0.24255725190839694,0.15332442748091624,0.02627099236641217,0
3307,-11.797486560058594,-2.198158215332031,0.9063980590820312,-0.5708015267175574,2.5960725190839695,-0.2256374045801527,0
3332,-11.79988076171875,-2.1550625854492185,0.7052851196289062,-1.2349236641221375,4.664774809160305,-0.23327099236641236,0
3357,-11.756785131835937,-2.18618720703125,0.7364097412109374,-1.2120229007633587,4.802179389312977,-0.27143893129771,0
3382,-11.744814123535157,-2.1359089721679685,0.7100735229492187,-0.8990458015267176,3.466301526717557,-0.30197328244274824,0
3407,-11.75439093017578,-2.162245190429687,0.5975460449218749,-0.4639312977099237,1.573171755725191,-0.1569351145038168,0
3432,-11.828611181640625,-2.1406973754882808,0.5688156249999999,0.13148854961832057,-0.47262977099236636,-0.10350000000000004,0
3457,-11.763967736816404,-2.1502741821289058,0.674160498046875,0.6429389312977098,-2.6405687022900763,0.033904580152671726,0
3483,-11.72326630859375,-2.200552416992187,0.7268329345703124,0.9864503816793893,-3.6176679389312976,0.04153816793893128,0
3508,-11.778332946777343,-2.1263321655273435,0.7076793212890624,0.940648854961832,-3.213087786259542,0.14840839694656482,0
3533,-11.816640173339842,-2.18618720703125,0.8154183959960937,0.4444656488549618,-1.8695763358778623,-0.20273664122137414,0
3558,-11.835793786621092,-2.162245190429687,0.7316213378906249,0.2536259541984732,-0.6329351145038169,-0.06533206106870237,0
3583,-11.790303955078123,-2.1790046020507807,0.7028909179687499,-0.27309160305343516,1.1991259541984733,-0.24853816793893124,0
3608,-11.842976391601564,-2.1790046020507807,0.8680908325195311,-0.5402671755725191,2.9853854961832065,-0.3248740458015268,0
3633,-11.7807271484375,-2.1502741821289058,0.7340155395507811,-0.8761450381679389,3.4205,-0.19510305343511447,0
3658,-11.809457568359374,-2.195764013671875,0.7052851196289062,-0.8150763358778627,3.2143931297709925,-0.27143893129771,0
3683,-11.804669165039062,-2.1646393920898435,0.66458369140625,-0.4639312977099237,2.153324427480916,-0.17220229007633592,0
3708,-11.73523731689453,-2.181398803710937,0.6574010864257812,-0.15858778625954195,0.6266068702290077,-0.10350000000000004,0
3733,-11.749602526855469,-2.1790046020507807,0.7268329345703124,0.37576335877862593,-1.41156106870229,-0.050064885496183265,0
3758,-11.821428576660157,-2.152668383789062,0.7292271362304686,0.558969465648855,-2.4344618320610687,-0.14930152671755736,0
3783,-11.847764794921876,-2.14787998046875,0.7244387329101561,0.8032442748091603,-2.900110687022901,-0.04243129770992371,0
3808,-11.7041126953125,-2.1550625854492185,0.7818995727539062,0.6200381679389313,-2.0222480916030534,-0.08059923664122137,0
3833,-11.67777647705078,-2.176610400390625,0.789082177734375,0.23072519083969464,-0.846675572519084,-0.11113358778625948,0
3858,-11.81185177001953,-2.1933698120117184,0.789082177734375,-0.005916030534351191,0.32889694656488566,-0.11876717557251915,0
3883,-11.775938745117188,-2.1885814086914057,0.8680908325195311,-0.40286259541984737,1.9090496183206107,-0.14930152671755736,0
3908,-11.79988076171875,-2.1406973754882808,0.7866879760742187,-0.7463740458015268,2.7487442748091606,-0.21037022900763358,0
3934,-11.807063366699218,-2.133514770507812,0.7364097412109374,-0.6853053435114503,2.9853854961832065,-0.4012099236641221,0
3959,-11.835793786621092,-2.152668383789062,0.7771111694335937,-0.5173664122137405,2.153324427480916,-0.26380534351145035,0
3984,-11.783121350097655,-2.0976017456054685,0.7364097412109374,-0.15858778625954195,0.8250801526717558,-0.11113358778625948,0
4009,-11.783121350097655,-2.18618720703125,0.6382474731445312,0.11622137404580152,-0.5260648854961831,-0.11113358778625948,0
4034,-11.814245971679686,-2.1263321655273435,0.7220445312499999,0.5360687022900763,-1.6558358778625952,-0.11876717557251915,0
4059,-11.816640173339842,-2.1406973754882808,0.7340155395507811,0.5131679389312976,-2.2130877862595417,-0.004263358778625936,0
4084,-11.73523731689453,-2.157456787109375,0.7028909179687499,0.3375954198473282,-2.0375152671755723,-0.06533206106870237,0
4109,-11.795092358398438,-2.1550625854492185,0.7818995727539062,0.2536259541984732,-1.2359885496183205,-0.05769847328244282,0
4134,-11.804669165039062,-2.152668383789062,0.8633024291992186,-0.15858778625954195,0.2907290076335878,-0.21800381679389325,0
4159,-11.792698156738282,-2.162245190429687,0.7340155395507811,-0.2196564885496184,1.3136297709923666,-0.3172404580152671,0
