t_ms,ax,ay,az,gx,gy,gz,label
2671,-10.3,2.68,0.68,5.9,4.32,-4.17,4
2696,-10.31,2.88,0.87,4.93,5.73,-4.78,4
2720,-10.41,2.91,0.96,4.87,2.07,-3.99,4
2745,-10.43,2.89,1.07,5.72,-0.98,-1.31,4
2770,-10.5,2.87,1.09,7.55,-1.47,0.46,4
2795,-10.43,2.75,1.24,9.01,-0.74,1.56,4
2820,-10.2,2.7,1.01,10.11,-3.66,2.84,4
2844,-10.11,2.69,0.87,11.21,-2.87,3.69,4
2869,-9.87,2.82,0.87,11.69,-1.47,1.99,4
2894,-9.89,2.91,0.82,11.33,-0.43,-2.1,4
2918,-10.22,2.49,0.67,10.54,-2.87,-2.53,4
2943,-10.27,2.45,0.37,9.56,-5.86,-0.15,4
2967,-10.39,2.58,0.55,7.3,5.18,-0.45,4
2992,-10.32,2.53,0.64,3.52,-1.04,-0.39,4
3016,-10.27,2.28,0.56,0.17,-9.52,1.56,4
3042,-10.17,2.35,0.6,-1.05,-11.89,4.55,4
3067,-10.03,2.4,1.02,-0.56,1.95,7.84,4
3091,-9.53,2.49,1.11,0.48,0.85,9.18,4
3116,-9.11,2.93,1.24,1.39,3.11,6.86,4
3140,-8.81,3.48,1.13,3.22,3.84,2.78,4
3165,-9.16,3.61,1.11,6.09,5.3,-2.59,4
3189,-9.81,3.31,0.96,6.69,11.95,-8.68,4
3214,-10.73,2.77,0.65,4.07,6.76,-11.67,4
3239,-11.22,2.61,0.6,0.6,1.76,-8.07,4
3263,-11.26,2.49,0.67,-1.96,-5.68,-1.73,4
3288,-11.01,2.54,1.02,-3.43,-9.03,4.91,4
3312,-10.59,2.57,1.2,-2.15,-4.52,9.24,4
3338,-10.02,2.46,1.39,0.17,0,13.21,4
3363,-9.55,2.63,1.62,2.67,-0.37,12.9,4
3387,-9.18,2.75,1.79,4.74,-3.3,7.35,4
3412,-9.35,2.85,1.76,9.01,-4.58,-0.03,4
3436,-9.79,2.81,1.75,15.6,-9.39,-4.6,4
3461,-10.2,2.67,1.44,22.43,-10.8,-7.28,4
3485,-10.69,2.6,0.97,27.3,-4.64,-7.4,4
3510,-11.12,2.54,0.64,30.23,-0.49,-3.93,4
3535,-11.2,2.47,0.24,30.78,0.61,3.39,4
3560,-10.94,2.49,0.04,29.07,-0.19,11.62,4
3585,-10.35,2.66,-0.12,26.69,2.62,17.84,4
3609,-9.81,2.75,-0.13,23.71,4.57,19.97,4
3634,-9.43,2.67,-0.05,19.44,2.5,19.12,4
3658,-9.06,2.7,-0.12,14.99,-0.8,15.46,4
3683,-8.89,2.76,-0.03,12.37,-6.77,10.1,4
3708,-9.11,2.63,-0.06,10.17,-6.16,4.91,4
3733,-9.17,2.6,-0.23,6.94,-3.72,0.1,4
3758,-9.21,2.72,-0.21,2,-2.02,-4.23,4
3782,-9.45,2.96,-0.13,-1.78,-8.6,-7.28,4
3807,-9.76,3.03,0.02,-3.61,-4.88,-8.26,4
3832,-9.81,3.08,0.24,-4.65,-3.24,-8.56,4
3856,-9.85,3.13,0.57,-4.59,-3.66,-9.78,4
3881,-10.02,3.21,0.6,-2.82,-0.98,-12.4,4
3905,-10.33,3.29,0.74,-0.87,-0.92,-13.68,4
3930,-10.44,3.31,0.7,0.54,-2.26,-12.47,4
3954,-10.62,3.35,0.76,2.67,1.95,-9.72,4
3979,-10.6,3.33,0.65,4.19,5.67,-6.86,4
4004,-10.47,3.36,0.74,5.05,6.58,-5.76,4
4029,-10.52,3.31,0.63,5.35,2.92,-5.57,4
4054,-10.74,3.4,0.71,5.72,1.64,-5.94,4
4078,-10.97,3.37,0.75,7.24,0.3,-3.56,4
4103,-11,3.13,0.66,8.95,0.91,3.21,4
4127,-10.82,2.91,0.65,10.96,0.97,11.13,4
4152,-10.29,2.88,0.68,11.88,2.68,16.86,4
4177,-10.01,2.96,0.79,12.73,7.07,19.42,4
4201,-9.6,2.94,1.11,16.21,12.19,20.22,4
4227,-9.43,2.92,0.73,19.56,10.3,18.39,4
4251,-9.31,2.85,0.37,20.41,8.47,14.55,4
4276,-9.5,2.76,-0.05,17.61,8.17,10.77,4
4301,-9.66,2.74,-0.07,14.5,14.87,9.49,4
4325,-9.61,2.68,-0.27,11.45,5.91,9.06,4
4350,-9.28,2.78,-0.2,8.1,0.61,6.07,4
4374,-9.13,2.96,-0.3,2.91,-0.37,2.05,4
4399,-9.08,3.08,-0.14,-2.33,-8.78,-0.88,4
4423,-9.14,3.22,0.07,-5.07,-11.28,-2.95,4
4448,-9.05,3.28,0.54,-4.22,-8.85,-4.78,4
4473,-9.19,3.41,0.5,-0.93,-10.25,-6.98,4
4498,-9.43,3.36,0.4,2.43,-5.8,-10.21,4
4523,-9.87,3.22,0.34,3.59,-1.35,-12.53,4
4547,-10.28,3.2,0.21,3.83,5,-12.34,4
4572,-10.6,3.06,0.07,3.52,1.4,-8.93,4
4596,-10.64,3.05,-0.03,2.37,-2.57,-5.64,4
4621,-10.6,3.03,0.05,1.27,-4.76,-3.56,4
4646,-10.83,3.08,0.03,0.96,-2.26,-2.65,4
4670,-10.76,3.13,-0.06,1.15,2.07,-0.15,4
4695,-10.5,3.12,-0.26,0.54,1.28,3.82,4
4719,-10.2,3.13,-0.39,-2.63,2.31,5.64,4
4745,-9.92,3.22,-0.23,-6.35,2.19,5.71,4
4770,-9.68,3.19,-0.32,-9.83,-1.35,4.91,4
4794,-9.52,3.11,-0.17,-12.39,-3.42,3.27,4
4819,-9.41,3.13,0.09,-14.1,-3.97,1.5,4
4843,-9.29,3.13,0.33,-14.59,-2.14,-1.67,4
4868,-9.2,3.14,0.45,-15.26,-3.54,-5.76,4
4892,-9.28,3.14,0.56,-15.5,-5.98,-9.42,4
4917,-9.54,3.09,0.66,-14.71,-5.92,-12.65,4
4942,-9.81,2.99,0.93,-13.79,-3.78,-14.29,4
4966,-9.99,2.98,1.09,-12.94,-7.5,-13.99,4
4992,-10.43,2.88,1.08,-11.6,-6.53,-11.12,4
5016,-10.49,2.78,1.32,-8.37,-4.76,-6.67,4
5041,-10.5,2.76,1.34,-5.07,-3.05,-3.32,4
5065,-10.35,2.66,1.18,-2.39,-0.13,-1.12,4
5090,-10.27,2.63,1.1,-0.62,-1.16,-0.39,4
5115,-10.09,2.72,1.09,0.35,-0.86,-0.88,4
5139,-10.1,2.65,1,0.54,-0.07,-1.73,4
5164,-10.1,2.6,0.88,-0.74,-4.82,-0.76,4
5188,-9.91,2.56,0.87,-0.62,-9.21,1.25,4
5213,-9.66,2.55,0.94,1.63,-3.48,1.13,4
5237,-9.58,2.44,0.87,2.79,0.97,-3.56,4
5263,-9.65,2.36,0.73,2.3,0.91,-9.17,4
5288,-9.97,2.59,0.69,1.76,-0.37,-13.26,4
5312,-10.29,2.6,0.71,1.45,1.7,-13.01,4
5337,-10.34,2.75,1.01,2.55,0.24,-11.61,4
5361,-10.44,2.89,1.04,4.74,1.03,-11.67,4
5386,-10.53,3.07,1.06,7.49,-0.13,-13.14,4
5411,-10.92,3.13,0.88,10.48,-0.8,-12.34,4
5435,-11.33,3.09,0.63,12.79,2.07,-7.4,4
5461,-11.16,2.78,0.45,13.22,7.31,0.1,4
5485,-10.78,2.61,0.41,11.09,2.62,5.64,4
5510,-10.34,2.7,0.41,8.83,-3.36,7.41,4
5534,-10.1,2.69,0.39,6.63,-3.66,6.8,4
5559,-9.91,2.57,0.46,5.66,-3.91,5.95,4
5584,-9.92,2.47,0.52,3.95,-1.41,4.24,4
5608,-10.04,2.49,0.54,1.45,-2.75,2.41,4
5633,-10.28,2.52,0.61,-0.32,-7.75,1.99,4
5657,-10.42,2.42,0.63,-1.84,-11.04,4.18,4
5682,-10.43,2.4,0.59,-2.39,-11.65,7.96,4
5707,-10.12,2.29,0.59,-3.43,-8.91,11.25,4
5732,-9.54,2.26,0.56,-5.93,-9.82,11.74,4
5757,-9.09,2.44,0.77,-8,-14.15,8.02,4
5781,-9.13,2.56,1,-8.18,-12.75,3.08,4
5806,-9.22,2.51,1.03,-6.96,-10.8,-1.06,4
5830,-9.33,2.42,1.04,-6.29,-7.38,-4.17,4
5855,-9.47,2.4,1.29,-6.05,-7.14,-7.34,4
5880,-9.67,2.48,1.38,-5.93,-6.71,-10.7,4
5904,-10,2.58,1.6,-3.73,-9.39,-13.26,4
5929,-10.32,2.58,1.66,0.23,-4.88,-14.96,4
5953,-10.79,2.61,1.61,4.87,-3.66,-15.76,4
5979,-11.29,2.63,1.32,8.89,2.13,-15.33,4
6003,-11.9,2.46,1.17,12.37,12.07,-10.39,4
6028,-12.13,2.06,0.84,12.85,8.96,0.16,4
6053,-11.62,2.06,0.58,10.41,9.2,12.6,4
6077,-10.52,2.38,0.56,6.51,4.26,19.3,4
6102,-9.74,2.62,0.66,3.77,3.9,17.72,4
6127,-9.37,2.78,0.82,1.15,5.85,10.77,4
6152,-9.46,2.87,0.69,-0.5,-0.43,2.84,4
6176,-9.93,2.76,0.65,-2.27,1.7,-1.25,4
6201,-10.19,2.66,0.69,-3.55,-1.59,0.77,4
6226,-10.04,2.86,0.99,-3.55,-1.35,5.03,4
6250,-9.66,3.04,1.14,-1.84,0.48,6.25,4
6275,-9.54,3.02,1.23,0.48,1.15,6.5,4
6299,-9.56,2.89,1.19,2.49,3.23,6.32,4
6324,-9.46,2.84,0.98,2.98,2.98,4.06,4
6349,-9.69,2.67,0.73,1.69,0.48,1.62,4
6373,-10.23,2.49,0.55,-0.56,-1.47,1.32,4
6398,-10.52,2.37,0.44,-3,6.58,4.61,4
6422,-10.32,2.38,0.62,-5.38,3.84,9.06,4
6447,-9.82,2.47,0.59,-7.45,5.3,9.91,4
6471,-9.33,2.58,0.82,-9.71,2.98,5.95,4
6496,-9.17,2.8,0.91,-11.78,-3.42,-0.94,4
6522,-9.51,2.84,1,-12.94,-1.04,-7.4,4
6546,-9.98,2.87,1.23,-12.27,-2.99,-10.15,4
6571,-10.31,2.88,1.27,-10.2,-4.52,-8.62,4
6595,-10.58,2.81,1.57,-7.02,2.5,-5.76,4
6620,-10.68,2.82,1.69,-2.76,1.82,-2.4,4
6644,-10.63,2.72,1.35,0.78,3.78,0.58,4
6669,-10.41,2.65,1.21,2.73,5.97,2.9,4
6694,-10.26,2.68,0.98,2.98,4.2,3.69,4
6718,-10.05,2.65,0.71,1.15,5.48,3.51,4
6743,-9.65,2.69,0.79,-2.21,1.15,3.21,4
6767,-9.49,2.8,0.8,-5.81,-1.71,1.68,4
6793,-9.3,2.83,0.91,-7.63,-3.72,-0.27,4
6818,-9.3,2.85,1,-8.67,-4.15,-5.15,4
6842,-9.49,2.79,1.1,-9.04,-5.13,-10.27,4
6867,-9.94,2.71,1.08,-8.55,-9.33,-12.71,4
6891,-10.27,2.68,1.14,-6.54,-6.28,-12.1,4
6916,-10.44,2.62,1.14,-5.38,-4.94,-9.29,4
6940,-10.37,2.63,1.15,-4.22,-4.27,-6.25,4
6965,-10.2,2.72,1.35,-1.35,-3.78,-6.06,4
6990,-10.19,2.7,1.31,2.55,-2.93,-7.47,4
7014,-10.49,2.58,1.16,6.02,2.5,-6.73,4
7040,-10.63,2.42,1.03,7.85,12.01,-3.99,4
7064,-10.46,2.35,0.76,6.88,9.08,-1.12,4
7089,-10.18,2.34,0.68,4.19,4.51,-0.33,4
7113,-10.05,2.41,0.72,0.72,0.54,-2.4,4
7138,-10.19,2.46,0.76,-1.66,-0.98,-5.15,4
7163,-10.44,2.4,0.72,-3.79,0.3,-5.82,4
7187,-10.45,2.35,0.81,-5.07,-1.77,-3.5,4
7212,-10.45,2.31,0.89,-5.44,-2.5,-1.31,4
7236,-10.29,2.32,1.05,-5.26,-2.69,0.95,4
7261,-9.98,2.33,1.1,-4.28,-1.77,2.29,4
7285,-9.64,2.3,1.21,-3.18,-0.55,0.58,4
7310,-9.67,2.21,1.2,-2.94,1.7,-3.38,4
7336,-9.66,2.25,1.3,-3.37,-0.61,-7.16,4
7360,-9.84,2.2,1.21,-2.88,-4.94,-8.62,4
7385,-10.09,2.15,1.21,-2.45,-3.05,-9.11,4
7409,-10.28,2,1.14,-2.63,1.4,-7.16,4
7434,-10.08,2.11,1.32,-2.45,-0.74,-5.03,4
7459,-9.97,2.13,1.31,-2.21,-0.43,-5.76,4
7483,-10.07,2.2,1.27,-1.41,-1.22,-7.47,4
7508,-10.2,2.14,1.42,0.17,0.67,-6.43,4
7532,-10.27,2.18,1.25,1.45,3.29,-5.51,4
7557,-10.33,2.18,1.29,1.39,4.39,-5.94,4
7581,-10.31,2.15,1.2,1.15,0.36,-5.7,4
7606,-10.4,2.2,1.21,2.06,-1.71,-4.6,4
7632,-10.38,2.03,1.12,2.98,-0.37,-2.1,4
7656,-10.21,1.94,1.15,2.79,2.98,-1.37,4
7681,-9.98,2.03,1.08,1.51,2.01,-3.81,4
7705,-10.13,2.05,1.16,1.39,-4.03,-6.98,4
7730,-10.52,2.02,1.03,2.37,-0.98,-8.56,4
7754,-10.75,2.03,0.91,2.67,3.9,-7.95,4
7779,-10.76,2.03,1,2.06,0.97,-5.15,4
7804,-10.89,2.06,0.75,1.57,1.58,-2.16,4
7828,-10.81,1.93,0.85,1.15,1.09,1.5,4
7853,-10.49,1.9,0.92,0.78,1.28,3.82,4
7877,-10.24,1.9,0.95,0.41,2.13,4.43,4
7902,-10.07,1.98,0.98,0.11,3.17,4.67,4
7927,-9.73,2.04,1.08,-0.26,4.51,4.06,4
7952,-9.52,1.98,1.13,-0.74,4.63,0.83,4
7977,-9.64,2.01,1.26,-1.29,3.35,-4.11,4
8001,-9.98,1.99,1.38,-0.44,0.3,-8.32,4
8026,-10.46,1.85,1.35,1.45,0.97,-8.2,4
8050,-10.77,1.7,1.37,3.4,2.8,-4.54,4
8075,-10.74,1.61,1.27,4.19,4.14,-0.57,4
8100,-10.54,1.69,1.3,4.87,-0.19,1.99,4
8124,-10.28,1.68,1.11,4.8,-2.26,3.02,4
8149,-10.09,1.72,1.18,4.68,-3.18,3.63,4
8173,-9.9,1.69,1.03,4.07,-2.32,3.75,4
8198,-9.68,1.69,0.91,2.67,-2.93,2.84,4
8222,-9.62,1.7,0.96,1.39,-4.27,-0.09,4
8247,-9.75,1.63,0.94,0.29,-5.68,-3.44,4
8272,-10.04,1.65,0.87,-0.56,-5.98,-5.45,4
8296,-10.21,1.57,0.85,-1.6,-4.09,-5.51,4
8322,-10.35,1.57,0.88,-3.43,-3.66,-4.97,4
8346,-10.31,1.62,0.93,-5.32,-5.61,-4.78,4
8371,-10.2,1.67,1.07,-6.17,-6.83,-5.57,4
8395,-10.26,1.75,1.18,-5.81,-5.92,-6.55,4
8420,-10.29,1.82,1.37,-4.16,-3.54,-7.28,4
8445,-10.33,1.96,1.57,-1.54,-1.89,-8.2,4
8469,-10.5,1.96,1.54,2,0.12,-8.87,4
8494,-10.95,1.91,1.4,6.02,2.43,-8.32,4
8518,-11.23,1.86,1.23,9.26,6.46,-6.43,4
8543,-11.36,1.72,0.94,10.05,8.47,-4.17,4
8569,-11.36,1.58,0.61,8.28,6.34,-1.18,4
8593,-11.22,1.69,0.56,5.05,-0.43,2.9,4
8618,-10.92,1.83,0.53,2.79,-2.5,7.53,4
8642,-10.42,1.84,0.66,0.11,0.79,10.1,4
8667,-9.99,1.92,0.76,-2.63,-2.5,9.36,4
8691,-9.77,1.91,0.92,-4.95,-7.5,6.62,4
8716,-9.82,1.85,1.1,-7.27,-9.64,4.24,4
8741,-9.96,1.69,1.11,-9.34,-14.21,4.91,4
8765,-9.79,1.6,1.41,-10.56,-15.19,8.27,4
8790,-9.37,1.59,1.5,-10.62,-12.63,10.71,4
8815,-8.95,1.58,1.79,-9.22,-10,9,4
8840,-9.1,1.52,1.61,-8,-4.52,2.9,4
8864,-9.41,1.4,1.55,-7.09,2.8,-2.71,4
8889,-9.6,1.4,1.53,-6.66,2.43,-6.92,4
8914,-9.82,1.37,1.67,-7.27,6.95,-10.76,4
8938,-10.06,1.33,1.81,-7.09,7.25,-14.6,4
8963,-10.21,1.54,1.99,-4.77,6.09,-16.61,4
8987,-10.27,1.72,2.11,-0.87,8.41,-17.04,4
9012,-10.42,1.88,2.21,3.46,8.96,-16.31,4
9037,-10.55,2.06,2.22,8.4,9.69,-15.09,4
9062,-10.69,1.97,2.1,14.19,7.86,-13.87,4
9087,-11.04,1.7,1.66,18.34,7.25,-12.65,4
9111,-11.31,1.37,1.24,19.13,7.25,-10.39,4
9136,-11.51,1.19,1.01,17.79,8.41,-8.2,4
9160,-11.58,1.17,0.83,15.54,3.29,-5.03,4
9185,-11.71,1.2,0.57,12.49,1.7,-0.7,4
9211,-11.4,1.34,0.47,8.95,0.12,4.12,4
9235,-10.9,1.49,0.45,5.6,-0.19,7.84,4
9260,-10.54,1.67,0.53,2.91,1.09,9.36,4
9284,-10.2,1.71,0.73,0.84,0.48,9.61,4
9309,-9.84,1.71,0.77,-0.38,-1.65,9.55,4
9333,-9.69,1.67,1.01,-0.74,-1.89,7.66,4
9358,-9.78,1.56,1.21,-0.32,0.61,4.49,4
9383,-9.9,1.6,1.27,1.09,-1.89,0.52,4
9407,-10.11,1.51,1.41,3.95,-4.64,-1.31,4
9432,-10.38,1.38,1.27,7.61,-5.31,-0.76,4
9456,-10.5,1.41,1.22,10.29,2.92,1.5,4
9481,-10.42,1.45,0.94,11.94,0.79,3.69,4
9507,-10.34,1.48,0.76,12.3,3.17,4.18,4
9531,-10.47,1.55,0.68,11.15,5.48,4.3,4
9556,-10.59,1.49,0.7,10.54,13.65,5.28,4
9580,-10.69,1.33,0.55,10.84,11.22,8.21,4
9605,-10.66,1.17,0.34,10.54,8.35,11.07,4
9629,-10.36,1.14,0.14,8.52,9.08,11.68,4
9654,-10.09,1.2,0.08,4.93,10.48,10.1,4
9680,-9.88,1.38,0.07,-0.13,11.28,7.6,4
9704,-9.73,1.51,0.13,-5.2,6.82,5.46,4
9729,-9.51,1.72,0.35,-9.4,-0.25,3.02,4
9753,-9.56,1.91,0.53,-12.45,-3.78,-0.15,4
9778,-9.78,1.96,0.8,-13.3,-3.48,-2.47,4
9802,-9.88,1.96,0.98,-11.6,-1.41,-3.14,4
9827,-10.01,2.02,0.99,-8.98,-0.61,-4.17,4
9852,-10.25,1.86,1.02,-7.63,-1.04,-4.9,4
9876,-10.39,1.78,0.98,-6.96,-1.22,-4.66,4
9901,-10.46,1.75,1.04,-6.78,-1.53,-3.93,4
9925,-10.39,1.78,1.17,-7.02,-1.41,-2.28,4
9951,-10.24,1.72,1.14,-7.33,-2.38,-0.57,4
9976,-10.08,1.7,1.15,-7.45,-2.75,-0.57,4
10000,-9.93,1.82,1.33,-7.82,-3.6,-2.89,4
10025,-9.95,1.77,1.36,-7.88,-8.42,-5.09,4
10049,-10.26,1.57,1.33,-7.57,-9.88,-6.06,4
10074,-10.27,1.41,1.38,-7.09,-11.53,-4.78,4
10098,-10.18,1.3,1.44,-5.32,-11.71,-3.56,4
10123,-10.19,1.21,1.6,-2.39,-6.04,-4.6,4
10149,-10.32,1.15,1.57,1.15,-2.5,-7.53,4
10173,-10.49,1.29,1.41,3.89,-2.14,-10.7,4
10198,-10.89,1.14,0.98,5.54,-2.32,-9.6,4
10222,-11.06,1.08,0.83,6.21,-0.43,-4.97,4
10247,-10.69,1.17,0.77,4.99,1.95,-0.94,4
10271,-10.3,1.42,0.66,2.61,2.19,-0.21,4
10296,-10.13,1.55,0.86,0.96,1.46,-2.04,4
10322,-9.98,1.6,0.86,0.17,-2.32,-3.32,4
10346,-9.86,1.71,1.02,0.17,-0.07,-4.66,4
10371,-9.82,1.74,1.11,0.72,2.5,-7.1,4
10395,-9.99,1.73,1.42,1.09,1.7,-11.12,4
10420,-10.41,1.73,1.32,1.88,-1.1,-15.09,4
10445,-10.96,1.46,1.54,4.19,-6.04,-17.16,4
10469,-11.65,1.31,1.71,8.4,-4.64,-14.84,4
10495,-11.89,1.29,1.62,14.87,0.73,-7.22,4
10519,-11.79,1.16,1.36,21.39,10.06,2.29,4
10544,-11.32,1.14,0.88,24.5,12.92,9.79,4
10568,-10.84,1.17,0.51,22,15.06,13.63,4
10593,-10.23,1.26,0.41,16.57,12.37,14.67,4
10619,-9.88,1.36,0.26,11.27,6.28,12.78,4
10643,-9.81,1.31,0.17,6.82,1.4,9.55,4
10668,-10.03,1.27,0.29,2.43,-1.96,7.17,4
10692,-10.06,1.14,0.26,-1.29,-4.76,6.44,4
10717,-10.24,1.09,0.32,-4.46,-5.07,6.38,4
10741,-10.15,0.99,0.43,-7.51,-3.72,6.74,4
10766,-10.04,1.02,0.4,-10.62,-6.16,5.95,4
10792,-9.92,1.18,0.62,-13,-8.85,3.27,4
10816,-9.8,1.16,0.67,-15.2,-10.07,0.34,4
10841,-9.98,1.12,0.81,-15.26,-8.42,-1.43,4
10865,-9.88,1.33,1.05,-14.59,-1.53,-4.29,4
10890,-9.83,1.36,1.25,-15.07,-0.8,-6.37,4
10915,-9.71,1.39,1.4,-15.62,-4.82,-6.92,4
