t_ms,ax,ay,az,gx,gy,gz,label
2661,-1.12,7.8,-3.83,-5.44,114.57,-221.55,1
2686,-3.6,7.86,-3.71,-36.96,89.38,-228.68,1
2711,-7.36,6.25,-4.18,-53.98,15.67,-200.82,1
2736,-7.98,5.11,-4.17,-89.46,23.17,-165.27,1
2760,-8.35,4.67,-3.77,-126.84,-37.87,-121.61,1
2786,-9.71,5.36,-1.85,-163.49,-106.22,-67.89,1
2811,-11.21,5.27,0.56,-178.3,-145.92,-5.57,1
2835,-10.55,5.83,2.74,-179.34,-184.15,53.57,1
2861,-9.26,5.92,4.69,-171.29,-221.1,104.91,1
2885,-7.66,5.86,5.93,-156.17,-217.56,144.67,1
2910,-5.82,5.54,7.11,-138.36,-196.71,169.18,1
2936,-4.17,5.15,8.56,-116.9,-167.01,182.23,1
2960,-2.02,4.89,9.85,-93,-149.03,191.56,1
2985,0.67,2.8,10.33,-62.63,-169.82,204.73,1
3010,-0.74,3.93,10.07,-33.55,-184.82,217.11,1
3035,0.62,4.14,11.11,-3.55,-87.2,221.19,1
3059,2.62,2.5,11.89,27.06,-23.54,222.41,1
3084,4.02,1.34,12.12,58.4,-55.74,228.33,1
3110,6.23,2.3,11.56,94.99,-58.05,223.2,1
3134,7.33,2.34,10.82,130.47,-26.71,208.2,1
3159,7.93,1.13,10.02,160.11,-50.31,184.3,1
3184,11.16,1.79,9.87,186.08,-33.48,151.74,1
3209,12.19,1.47,9.75,207.55,-8.48,110.28,1
3234,12.71,1.07,8.92,233.22,-51.65,66.07,1
3259,12.97,1.92,6.79,247.18,-71.71,15.95,1
3284,12.88,2.19,5.1,250.41,-58.42,-34.84,1
3308,12.3,2.19,3.96,242.18,-67.32,-83.68,1
3333,10.71,2.48,2.18,229.92,-93.91,-119.84,1
3358,8.48,2.84,1.07,217,-97.5,-143.93,1
3383,7.13,2.79,-0.18,208.16,-83.42,-158.01,1
3408,5.6,3.26,-1.71,197.49,-78.91,-167.4,1
3433,2.97,4.06,-3.09,184.5,-69.45,-173.5,1
3458,4.42,2.8,-5.27,162.12,-18.6,-174.23,1
3482,2.19,4.62,-6.13,128.46,-11.35,-166.73,1
3508,1.74,5.24,-7.28,86.39,-11.16,-151.18,1
3533,1.05,5.23,-7.88,41.33,-32.2,-133.62,1
3557,0.55,5.4,-8.04,7.12,-53.48,-124.17,1
3582,-0.22,5.39,-8.38,-16.78,-60.06,-119.66,1
3607,-0.48,5.56,-8.49,-38.12,-55.13,-117.46,1
3632,-0.95,5.43,-8.67,-60.32,-47.93,-116.67,1
3656,-0.67,5.41,-8.24,-82.39,-35.06,-118.2,1
3681,-0.95,5.5,-7.51,-104.22,-62.69,-121.06,1
3707,-1.77,4.97,-7.28,-126.66,-83.78,-121.43,1
3731,-1.57,5.34,-6.41,-155.8,-69.82,-125.51,1
3756,-2.27,5.07,-4.67,-189.77,-113.11,-131.85,1
3781,-4.01,4.86,-3.24,-218.49,-172.69,-122.59,1
3806,-6.96,6.06,-0.54,-235.5,-198.9,-95.94,1
3831,-8.69,4.99,1.09,-228.3,-232.87,-36.12,1
3856,-8.75,5.64,2.82,-222.39,-242.62,26.5,1
3881,-8.56,6.27,5.28,-223.18,-250,75.58,1
3905,-8.18,5.82,7.97,-218.55,-253.23,119.73,1
3931,-7.39,5.57,10.19,-197.63,-223.54,161.74,1
3955,-5.12,4.59,13.26,-156.84,-129.03,190.7,1
3980,-2.95,4.1,15.41,-98.55,-49.76,209.12,1
4006,-0.81,3.33,15.96,-37.7,-35.31,219.3,1
4030,1.06,3.14,14.82,18.04,-15.86,218.81,1
4055,2.26,2.49,14.1,58.89,8.65,214.06,1
4080,2.41,1.93,13.88,87.3,-9.33,219.3,1
4105,3.97,1.61,12.84,120.35,-2.32,224.18,1
4130,5.66,1.58,11.18,150.05,23.59,215.4,1
4154,6.57,1.07,9.71,166.45,0.61,202.11,1
4180,7.41,0.42,9.14,175.96,-17.87,186.62,1
4204,7.69,0.06,8.63,189.5,-29.21,173.39,1
4229,9,-0.23,7.6,210.35,-23.17,158.33,1
4253,10.98,-0.22,6.03,228.28,-11.35,133.39,1
4279,11.96,0.18,4.95,233.03,-26.47,96.07,1
4304,12.73,0.51,4.23,232.06,-29.33,51.68,1
4328,13.1,0.98,3.12,232.36,-23.78,3.51,1
4354,12.68,0.83,1.65,233.03,-43.36,-48.2,1
4378,12.62,1.59,0.19,219.92,-28.54,-90.94,1
4403,11.88,1.36,-0.39,198.95,-22.5,-122.28,1
4427,11.37,2.05,-1.48,176.75,-54.52,-144.48,1
4453,10.13,2.94,-3.22,153.77,-101.16,-168.74,1
4478,7.44,4.12,-4.81,122.18,-127.14,-202.28,1
4503,7.55,4.32,-6.88,86.57,-103.05,-237.65,1
4528,4.13,4.63,-7.61,54.19,-84.45,-262.22,1
4552,1.4,4.1,-8.08,36.82,-43.36,-285.63,1
4577,0.96,3.4,-8.68,16.57,-15.98,-286.79,1
4603,-0.63,2.93,-9.23,-18.73,-75.67,-282.58,1
4627,-4.46,3.64,-8.45,-60.87,-134.94,-270.08,1
4652,-5.56,2.32,-8.42,-91.72,-95.98,-238.13,1
4677,-5.47,2.8,-7.87,-123.18,-105.43,-211.49,1
4702,-7.27,2.9,-6.37,-157.02,-181.59,-184.78,1
4727,-10.15,5.05,-3.82,-196.11,-235.55,-147.4,1
4752,-11.3,3.61,-1.92,-204.16,-276.04,-81.49,1
4777,-11.96,3.62,-1.96,-215.19,-250.37,-25.39,1
4801,-10.41,1.55,-0.64,-254.16,-184.58,6.25,1
4827,-8.22,3.66,4.13,-292.88,-213.23,34.3,1
4851,-9.13,2.99,11.34,-267.94,-230.12,79.12,1
4876,-7.19,3.27,13.95,-207.88,-254.33,122.29,1
4902,-6.09,2.84,14.72,-140.99,-267.38,156.62,1
4926,-5.22,2.26,13.91,-86.29,-217.32,181.8,1
4952,-4.1,0.87,13.98,-47.02,-139.64,205.15,1
4976,-1.96,0.94,15.06,-8.73,-113.54,234.36,1
5001,-0.3,-0.53,14.61,33.89,-131.71,266.98,1
5026,1.43,-0.63,13.04,77.79,-155.31,283.02,1
5051,3.33,-0.79,11.23,122.43,-129.09,278.75,1
5076,5.18,-1.43,11.24,162.79,-60.86,267.29,1
5101,5.82,-3.61,12.03,208.64,-63.91,266.43,1
5126,6.44,-4.3,10.78,244.99,-73.6,258.81,1
5150,8.43,-3.7,9.39,275.29,-43.6,240.28,1
5176,10.72,-3.33,9.12,295.35,-3.72,212.59,1
5201,12.33,-2.81,7.44,302.61,-56.1,173.33,1
5225,13.13,-3.13,5.73,307.18,-80.25,120.7,1
5251,13.46,-3.43,4.23,307.42,-64.03,57.41,1
5275,13.66,-2.73,2.15,292.73,-74.15,-1.25,1
5300,13.21,-2.54,0.16,270.72,-80.49,-54.11,1
5325,12.52,-2.52,-0.87,246.27,-60.92,-96.18,1
5350,11.94,-1.36,-2.43,222,-71.28,-125.27,1
5375,9.44,-0.2,-3.67,185.05,-120.13,-145.7,1
5399,8.67,-0.08,-5.47,141.57,-122.99,-159.96,1
5425,7.94,2,-6.5,102.97,-91.1,-166.06,1
5449,6.66,2.56,-6.72,73.22,-88.84,-175.88,1
5474,6.09,3.21,-7.86,44.62,-104.82,-183.2,1
5500,4.85,3.93,-8.62,16.57,-95.61,-194.35,1
5524,3.48,3.86,-9.12,-4.65,-73.6,-214.96,1
5549,2.02,3.9,-8.68,-25.99,-66.28,-214.78,1
5573,0.87,4.29,-8.84,-36.6,-84.94,-201.79,1
5599,-0.09,3.91,-9.4,-45.07,-101.47,-196.73,1
5624,-1.78,4.74,-9.14,-74.65,-81.71,-204.9,1
5648,-1.44,4.51,-8.41,-113,-93.84,-212.71,1
5673,-1.98,3.43,-7,-149.1,-115.67,-213.56,1
5698,-3.3,2.59,-5.67,-182.27,-153.05,-209.96,1
5723,-4.25,2.26,-4.4,-215.44,-173.42,-200.51,1
5748,-6.2,2.04,-2.65,-239.22,-202.08,-185.51,1
5773,-8.91,1.9,-0.52,-260.5,-232.75,-154.23,1
5798,-9.99,2.15,1.96,-275.13,-247.01,-107.95,1
5823,-11,2.55,5.48,-263.18,-219.58,-47.4,1
5848,-11.23,2.57,8.71,-224.64,-181.16,16.32,1
5872,-11.5,2.98,11.17,-173.12,-145.37,74.55,1
5898,-11.4,2.59,11.62,-130.07,-85.31,123.02,1
5923,-9.07,1.66,11.69,-102.82,-23.3,154.55,1
5947,-7.51,1.63,12.93,-88.73,21.15,181.5,1
5973,-5.03,2,14.49,-64.89,31.76,212.78,1
5997,-3.02,2.42,15.45,-32.82,-24.27,240.64,1
6022,-1.55,2.18,15.04,9.19,-115.06,266.56,1
6047,-1.16,2.5,12.91,46.33,-168.54,285.03,1
6072,-0.95,1.85,12.68,78.58,-111.83,292.9,1
6097,4.36,-1.88,13.62,123.58,50.79,290.82,1
6122,4.89,0.19,14.29,168.64,37.92,284.12,1
6147,5.97,0.39,11.26,190.66,-77.75,269.73,1
6171,7.65,0,9.71,210.78,-85.13,240.58,1
6197,6.25,-0.84,10.05,222.55,-36.41,210.34,1
6222,11,2.42,8.36,235.05,-33.11,188.51,1
6246,11.31,0.57,6.13,247.18,-76.22,153.94,1
6272,13.77,1.64,4.59,236.81,-68.78,106.01,1
6296,12.6,1.85,2.49,224.8,-97.93,42.84,1
6321,13.86,1.57,1.55,216.75,-66.35,-21.79,1
6346,12.53,1.85,-0.05,214.8,-60.92,-74.05,1
6371,10.94,1.74,-1.64,202.67,-83.05,-111.12,1
6396,9.54,1.67,-2.67,184.01,-60.25,-135.88,1
6420,9.16,1.77,-3.21,162.97,-30.19,-144.6,1
6446,7.24,2.9,-4.42,141.69,-106.95,-139.17,1
6470,5.38,2.88,-5.73,119.19,-156.22,-137.71,1
6495,4.32,3.28,-6.89,87.91,-103.48,-142.04,1
6521,3.56,3.35,-7.31,67.43,-92.93,-156.98,1
6545,2.09,3.24,-8.04,54.44,-116.59,-173.68,1
6570,1.89,2.77,-8.48,35.72,-64.88,-183.5,1
6595,5.23,1.26,-10.28,25.72,-65.67,-183.01,1
6620,-1.48,2.56,-9.44,12.43,-125.92,-186.12,1
6644,-1.94,2.55,-9.97,-8.31,-76.71,-189.66,1
6669,-2.75,2.61,-8.44,-23,-66.65,-188.01,1
6695,-3.81,2.36,-7.57,-23.12,-132.5,-165.94,1
6719,-6.43,2.33,-8.7,-22.63,-132.56,-147.16,1
6744,-7.19,3.27,-10.09,-46.29,-22.93,-150.39,1
6769,-6.14,3.6,-9.06,-81.66,4.26,-156.12,1
6794,-7.24,3.06,-8.48,-114.58,-76.95,-151.12,1
6819,-8.8,2.22,-7.41,-155.19,-79.03,-137.34,1
6843,-11.64,2.55,-5.41,-183.85,-58.42,-107.53,1
6869,-12.02,2.12,-4.14,-206.23,-80.31,-58.01,1
6893,-12.24,2.5,-1.97,-233.79,-148.84,-4.97,1
6918,-12.16,2.77,0.1,-260.31,-194.15,44.97,1
6943,-12.02,2.84,2.8,-278.73,-194.27,84.91,1
6968,-10.65,2.76,5.41,-278.73,-165.92,124.48,1
6994,-9.32,1.76,7.72,-260.5,-159.94,166.01,1
7018,-7.45,2.82,7.9,-236.9,-166.22,210.46,1
7043,-4.98,1.76,9.4,-206.9,-166.34,249.36,1
7068,-2.53,1.64,9.97,-182.27,-160.86,269.36,1
7093,0.54,1.96,11.24,-157.57,-142.75,273.2,1
7118,2.53,1.26,12.95,-124.65,-149.58,270.09,1
7143,2.15,1.27,13.66,-85.5,-210.19,272.23,1
7168,3.46,0.99,15.32,-21.35,-151.28,266.62,1
7192,5.81,0.49,16.14,61.45,-16.96,251.19,1
7218,6.21,-0.96,15.5,124.68,-47.5,232.17,1
7242,7.78,-0.9,14.21,177.06,-74.15,201.98,1
7267,8.6,-1.39,13.2,223.16,-19.46,172.29,1
7293,8.55,-2.27,12.62,256.75,-9.27,151.13,1
7317,9.25,-1.84,10.98,283.83,-46.71,130.58,1
7342,10.86,-1.87,9.11,305.41,-50.31,105.89,1
7367,10.95,-1.48,6.53,313.89,-77.63,73.14,1
7392,11.48,-0.1,4.48,309.98,-82.44,31.44,1
7417,11.37,0.07,2.55,299.13,-44.39,-4.72,1
7441,11.48,-0.12,0.74,278.4,-48.91,-25.88,1
7467,10.87,0.79,-1.42,246.33,-100.74,-46.25,1
7491,9.54,1.58,-2.46,213.46,-120,-71.73,1
7516,8.34,0.6,-3.22,186.75,-90.74,-87.83,1
7541,8.91,-0.11,-3.82,158.83,-82.99,-90.94,1
7566,7.46,2.44,-6.16,124.19,-140.19,-98.87,1
7591,5.39,2.87,-7.93,83.1,-166.53,-125.33,1
7616,3.19,2.96,-8.73,46.21,-87.99,-151.18,1
7641,2.82,2.94,-8.85,25.48,-24.21,-150.63,1
7665,2.62,3.35,-9.12,3.71,-59.88,-132.34,1
7690,1.27,3.63,-9.48,-26.54,-104.27,-116,1
7716,0.55,3.76,-9.95,-54.46,-114.15,-103.32,1
7740,0.22,4.37,-10.17,-74.16,-105.92,-97.4,1
7765,0.05,5.27,-10.18,-89.95,-89.39,-106.85,1
7789,0.08,5.66,-10.08,-112.63,-77.75,-125.27,1
7815,-0.27,5.8,-8.77,-145.01,-80.98,-146.49,1
7839,-1.32,4.88,-6.94,-160.86,-66.89,-167.59,1
7864,-1.66,4.2,-5.98,-153.43,-21.1,-186.06,1
7890,-2.61,4.09,-5.66,-155.8,-8.72,-201.79,1
7914,-4.57,3.97,-4.64,-176.29,-4.94,-236.49,1
7939,-6,3.58,-2.95,-191.35,24.81,-253.32,1
7964,-8.54,3.02,-1.34,-183.61,13.53,-231.61,1
7989,-12.67,2.17,0.51,-179.22,-32.38,-182.83,1
8014,-13.86,3.07,2.51,-180.93,-46.1,-123.99,1
8039,-17.47,3.69,8.74,-166.66,-77.56,-49.96,1
8064,-15.07,2.77,6.12,-161.78,-132.08,24.61,1
8088,-14.43,3.01,6.85,-170.44,-191.28,89.61,1
8114,-12.16,3.48,8.99,-169.04,-188.97,152.41,1
8138,-9.9,3.56,10.83,-153.91,-211.04,209.61,1
8163,-8.53,3.51,11.89,-131.35,-265.37,261.74,1
8189,-6.3,2.82,13,-90.19,-232.44,303.45,1
8213,-2.34,1.78,13.07,-38.37,-127.69,325.7,1
8238,0.49,1.83,12.49,7.61,-101.47,329.36,1
8263,2.84,1.78,11.84,52.18,-123.36,317.47,1
8288,4.85,0.73,12.06,96.69,-83.36,296.19,1
8313,5.9,-0.43,12.1,133.64,-47.56,275.34,1
8338,7.41,-0.56,10.91,160.17,-76.77,257.96,1
8363,9.15,-0.94,10.09,187.97,-94.7,236.01,1
8387,9.93,-1.06,10.41,216.75,-106.16,208.45,1
8413,10.9,-0.34,9.82,254.13,-138.36,171.56,1
8437,12.27,-0.6,6.66,293.83,-135.25,123.33,1
8463,13.18,-1.57,3.45,306.02,-104.52,70.34,1
8488,12.76,-1.44,0.31,280.59,-96.77,15.28,1
8512,14.78,0.27,-1.71,231.81,-86.83,-41.31,1
8537,13.5,-1.35,-2.91,189.25,-121.41,-94.54,1
8562,11.31,-1.57,-3.9,155.66,-118.23,-131.31,1
8587,9.61,-0.11,-4.44,123.34,-116.47,-146.31,1
8613,7.49,0.67,-5.27,94.5,-159.03,-150.63,1
8637,6.27,0.45,-6.18,68.16,-156.34,-153.01,1
8662,4.89,1.5,-6.83,48.1,-150.25,-154.35,1
8686,3.31,1.39,-7.07,34.07,-143.6,-162.71,1
8712,1.38,1.71,-7.9,18.77,-122.38,-168.44,1
8736,-0.56,1.86,-7.9,0.96,-105.61,-148.32,1
8761,-2.11,3.17,-8.84,-6.6,-109.27,-128.01,1
8787,-1.51,4.42,-10.2,-28.24,-86.04,-112.1,1
8811,-0.64,5.27,-10.24,-67.45,-77.87,-96.49,1
8836,-1.07,5.93,-10.35,-97.94,-129.33,-96.37,1
8860,-1.47,5.9,-10.3,-128.97,-108.05,-113.68,1
8886,-2.08,5.37,-9.25,-156.72,-44.88,-127.46,1
8911,-2.31,5.25,-8.03,-171.9,-45.86,-141.12,1
8935,-2.63,4.92,-7.28,-191.66,-65.43,-159.35,1
8961,-3.93,4.08,-6.34,-219.52,-72.99,-169.54,1
8985,-4.43,2.82,-5.11,-253.36,-82.32,-171.91,1
9010,-6.23,2.35,-2.31,-293.42,-127.14,-165.45,1
9035,-7.69,1.74,1.11,-309.46,-191.16,-118.68,1
9060,-8.62,1.8,5.42,-300.62,-253.29,-47.34,1
9085,-8.9,2.94,9.04,-284.22,-334.7,37.23,1
9110,-8.63,4.92,12.7,-233,-408.84,129.42,1
9135,-7.92,4.12,12.33,-153.67,-412.32,201.07,1
9160,-5.97,3.45,10.13,-109.28,-251.34,228.08,1
9185,-1.41,3.24,12.83,-93.24,-36.65,230.34,1
9210,-0.16,2.6,15.41,-65.01,-35,237.96,1
9235,2.33,1.61,16.3,-14.83,-93.42,252.23,1
9260,3.89,0.99,15.15,39.26,-114.58,262.65,1
9284,4.15,0.63,13.36,82.49,-134.82,262.65,1
9310,5.91,-0.79,13.17,134.01,-79.52,253.08,1
9335,6.85,-1.6,12.68,187.49,-43.6,243.81,1
9359,7.44,-2.37,11.43,227.79,-77.93,227.78,1
9385,8.1,-3.59,9.74,263.28,-64.88,204.3,1
9409,9.44,-3.76,8.96,284.98,-16.89,178.08,1
9434,9.86,-4.04,8.15,299.5,-30.55,154.67,1
9458,11.07,-4.39,6.81,314.86,-47.2,128.69,1
9484,12.18,-4.01,4.59,316.45,-46.59,94.18,1
9509,14.49,-3.69,2.94,301.75,-38.85,54.3,1
9533,14.42,-3.15,0.78,268.4,-58.72,4,1
9559,14.37,-2.46,-0.45,237.24,-59.94,-48.32,1
9583,13.38,-2.01,-1.11,206.21,-73.17,-93.81,1
9608,11.81,-0.73,-1.79,175.29,-90.25,-123.56,1
9634,10,-0.74,-1.87,160.23,-99.33,-144.41,1
9658,7.98,-0.23,-2.81,154.8,-108.42,-156.67,1
9683,6.52,0.61,-4.39,138.83,-114.45,-157.71,1
9708,4.77,2.55,-6.27,120.23,-115.67,-153.68,1
9733,4.13,2.64,-7.51,97.3,-120.31,-152.83,1
9757,3.47,3.13,-8.42,64.74,-92.32,-156.73,1
9783,3.42,3.81,-8.8,37.12,-74.39,-152.52,1
9808,2.6,3.48,-8.98,16.45,-106.65,-153.5,1
9832,1.35,3.62,-9.99,-9.4,-99.09,-160.76,1
9857,1.17,3.92,-10.64,-38.61,-50.67,-168.8,1
9882,0.38,4.05,-10.28,-67.69,-47.63,-180.45,1
9907,-0.25,4.02,-9.57,-96.29,-59.15,-184.6,1
9931,-0.57,4.32,-8.97,-123.97,-62.2,-182.52,1
9956,-1.71,4.08,-8.59,-150.01,-86.59,-191,1
9982,-3.04,3.47,-8.46,-181.96,-68.97,-210.15,1
10006,-2.47,2.51,-7.52,-212.69,-41.83,-221.3,1
10031,-4.63,1.71,-5.32,-240.19,-79.21,-219.96,1
10056,-5.21,1.01,-2.72,-277.14,-133.42,-208.5,1
10081,-6.16,0.93,0.12,-310.38,-210.92,-176.3,1
10107,-7.08,2.17,3.79,-316.05,-295.18,-111.24,1
10131,-7.95,1.6,5.6,-278.61,-335.61,-36.61,1
10156,-9.23,3.5,10.3,-235.25,-331.95,21.68,1
10181,-9.3,4.13,12.12,-186.9,-287.93,64.91,1
10206,-9.17,3.44,12.88,-133.97,-183.42,99.73,1
10232,-8.47,2.43,13.09,-100.32,-85.55,131.56,1
10256,-6.73,2.49,14.33,-76.84,2.86,163.45,1
10281,-4.35,1.84,15.87,-43.49,18.84,199.97,1
10306,-2.25,1.66,16.07,-12.7,-23.48,236.13,1
10331,-0.11,1.12,15.62,28.89,-125.25,265.15,1
10355,0.59,1.41,13.44,72.91,-202.69,281.62,1
10381,1.08,0.6,12.19,111.75,-167.08,288.02,1
10406,2.45,-0.42,11.83,146.94,-57.44,288.75,1
10430,5.41,-1.48,11.26,179.5,8.17,286.01,1
10456,6.61,-1.56,10.11,195.11,-44.94,277.96,1
10480,7.22,-1.5,8.15,209.5,-86.28,258.57,1
10506,9.51,-2.29,7.37,218.77,-0.61,232.29,1
10531,11.68,-2.2,7.61,229.92,16.4,203.57,1
10555,12.04,-1.21,6.15,224.92,-85,167.66,1
10581,13.08,-1.22,4.96,219.99,-92.5,117.05,1
10605,12.82,-0.81,3.92,211.75,-57.32,52.17,1
10630,13.57,0.15,2.71,194.99,-52.75,-7.71,1
10655,13.92,0.59,2.07,187.49,-41.96,-63.07,1
10680,13.29,0.37,1.58,182.91,-34.27,-108.26,1
10705,12.41,0.23,1.15,176.27,-47.99,-144.29,1
10730,11.62,1.16,-0.57,170.11,-61.83,-170.09,1
10755,9.72,1.83,-2.45,154.68,-95.86,-189.66,1
10779,8.03,2.32,-4.05,127.18,-103.78,-207.52,1
10805,6.91,3.82,-5.58,90.78,-83.72,-222.16,1
10830,7.55,3.9,-6.21,58.52,-70.37,-236.61,1
10854,3.7,4.56,-7.07,28.52,-66.04,-253.68,1
10880,2.68,4.43,-7.52,0.29,-21.22,-263.68,1
10904,0.55,4.52,-7.21,-24.77,-37.63,-263.01,1
10929,-1.41,4.3,-7.4,-46.9,-50.74,-258.38,1
10954,-2.61,3.64,-7.71,-70.26,-37.75,-246.79,1
10979,-3.69,3.83,-6.98,-95.32,-55.31,-230.88,1
