t_ms,ax,ay,az,gx,gy,gz,label
2369,0.21,8.16,-7.06,-40.19,-13.66,-14.6,0
2395,0.3,7.99,-7.47,-48.55,-10.92,-12.59,0
2419,0.14,7.65,-7.58,-65.68,0.85,-11.55,0
2444,0.41,7.47,-7.06,-82.45,9.75,-10.82,0
2469,0.18,7.53,-5.86,-94.1,3.65,-11.31,0
2493,0.36,7.68,-5.05,-95.44,0.12,-10.57,0
2518,0.62,7.63,-4.38,-96.9,-9.15,-12.77,0
2543,0.7,7.34,-3.69,-101.29,-4.94,-18.87,0
2568,0.68,7.56,-2.51,-101.78,5.42,-25.51,0
2592,-0.21,7.76,-1.5,-94.83,0.79,-31.12,0
2617,-0.65,7.7,0,-83.55,-5.74,-31.12,0
2642,-1.54,7.77,1.83,-64.58,-11.35,-25.21,0
2667,-2.46,7.28,3.39,-35.32,-16.59,-18.81,0
2692,-3.07,6.99,5.2,1.27,-7.44,-6.37,0
2716,-3.06,6.85,5.98,49.44,-10.61,9.12,0
2741,-2.67,6.32,6.05,98.22,-19.82,23.75,0
2766,-2.02,5.27,5.64,143.71,-11.77,33.14,0
2790,-2.7,4.23,5.91,193.16,-16.04,44.67,0
2816,-3.77,3.35,6.63,253.64,-40.61,66.07,0
2840,-2.74,1.57,5.34,332.36,-37.75,96.13,0
2865,1.82,-1.32,0.25,410.17,-61.04,108.27,0
2889,2.71,-4.16,-4.01,454.31,-151.34,74,0
2915,2.94,-7.33,-10.07,465.96,-86.1,35.1,0
2940,4.34,-8.63,-17.22,409.37,20.54,-7.1,0
2964,2.55,-7.76,-19.22,333.52,-81.77,-30.82,0
2990,-2.63,-6.08,-19.22,188.1,-97.5,-53.32,0
3014,-4.24,-5.25,-19.22,58.71,106.28,-34.54,0
3039,-1.9,-5.03,-19.22,-23.98,143.96,-22.04,0
3065,-0.44,-4.52,-19.22,-69.04,27.13,-18.62,0
3089,0.24,-3.41,-19.22,-113.06,16.89,-22.89,0
3114,0.3,-2.24,-19.22,-168.18,27.62,-28.62,0
3138,0.38,-1.7,-18.5,-219.52,34.57,-33.44,0
3164,0.73,-1.28,-14.94,-254.22,51.15,-39.23,0
3188,0.99,-0.74,-12.73,-267.63,49.57,-42.71,0
3213,1.7,0.13,-10.6,-278.49,50.54,-50.88,0
3239,1.91,0.61,-8.49,-280.99,48.04,-64.05,0
3263,1.74,1.21,-7.25,-272.33,43.47,-73.5,0
3288,1.52,2.01,-6.13,-261.29,32.43,-82.46,0
3312,0.25,2.91,-4.25,-247.75,16.09,-81.24,0
3338,-0.42,3.67,-2.92,-234.64,4.75,-72.59,0
3363,-0.9,4.48,-1.63,-221.17,16.89,-63.2,0
3387,-0.46,5.23,-0.05,-199.22,26.46,-55.51,0
3412,0.28,6.06,0.16,-170.68,3.04,-51.55,0
3436,0.06,6.02,1.04,-156.05,-16.65,-53.93,0
3462,-0.75,6.04,2.38,-137.15,1.58,-58.07,0
3486,-1.53,5.96,3.88,-116.84,12.01,-59.23,0
3511,-2.03,6.18,4.89,-89.04,6.46,-54.66,0
3536,-3.21,6.4,5.68,-56.72,-6.22,-46.06,0
3560,-4.41,6.73,6.58,-20.38,-0.92,-27.71,0
3586,-3.64,6.58,6.23,15.72,7.86,-10.64,0
3610,-3.15,6.79,5.92,51.39,7.5,2.05,0
3635,-2.56,7.03,5.11,84.99,4.87,11.99,0
3659,-2.14,6.34,4.88,114.07,1.03,14.3,0
3684,-2.71,5.44,5.82,145.11,6.15,18.51,0
3709,-4.69,4.13,7.58,185.84,19.57,34,0
3734,-6.5,3.23,8.71,249.92,32.13,70.95,0
3759,-6.26,1.32,7.52,340.65,-4.33,130.77,0
3783,-1.87,-2.91,5.19,438.82,21.95,175.95,0
3808,0.62,-7.53,1.35,513.21,-33.6,181.44,0
3834,6.44,-12.71,-5.52,589.19,-62.02,168.75,0
3858,11.61,-15.33,-16.69,577.12,-140.8,70.77,0
3884,5.63,-13.31,-19.22,435.47,-149.82,-43.93,0
3908,-0.22,-9.26,-19.22,217.24,73.35,-88.93,0
3933,-4.22,-7.24,-19.22,2.85,156.15,-58.26,0
3959,-2.99,-5.69,-19.22,-113.43,151.15,-10.88,0
3983,1.08,-4.68,-19.22,-151.17,105.3,10.95,0
4008,3.6,-2.38,-19.22,-155.8,17.62,1.62,0
4032,3.84,-0.88,-16.81,-176.35,-12.08,-16.37,0
4058,3.41,0.28,-15.24,-197.39,14.39,-33.56,0
4082,3.32,0.93,-13.68,-212.33,-7.93,-44.48,0
4107,2.91,1.07,-11.93,-225.62,-34.94,-51.85,0
4133,2.68,1.33,-10.05,-236.9,-6.16,-57.34,0
4157,3.06,1.47,-9.95,-242.51,4.63,-68.26,0
4182,2.24,1.87,-8.66,-244.83,-23.54,-76.55,0
4206,0.97,2.26,-6.74,-250.68,-21.41,-73.07,0
4232,0.71,2.83,-5.18,-250.62,13.53,-66.79,0
4256,0.89,3.38,-4.27,-245.62,21.46,-66.61,0
4281,0.47,4.32,-3.36,-234.64,6.4,-64.05,0
4306,0.62,4.23,-2.19,-225.68,-15.25,-64.54,0
4331,0.21,4.94,-1.33,-217.45,-2.87,-65.7,0
4356,-0.28,5.33,-0.78,-208.67,27.86,-70.39,0
4380,-0.47,5.65,-0.05,-203.85,40.36,-77.46,0
4405,-1.08,5.88,2.11,-187.94,12.86,-80.03,0
4430,-2.27,6.12,4.16,-167.94,2.92,-76.37,0
4455,-3.3,6.34,5.4,-137.45,10.73,-66.37,0
4480,-4.5,6.23,6.69,-109.65,-4.76,-53.75,0
4504,-4.72,6.27,7.8,-76.78,-2.93,-35.88,0
4529,-4.89,5.65,8.67,-38.24,4.69,-20.82,0
4553,-5.03,5.33,9.46,5.05,-7.44,-7.16,0
4579,-4.89,5.14,9.51,50.9,-18.91,7.66,0
4604,-4.98,5.16,9.26,94.99,-6.04,22.66,0
4628,-4.53,4.85,8.86,141.94,5.54,42.29,0
4653,-3.65,3.84,8.59,189.56,1.95,53.69,0
4677,-4.12,3.37,8.44,242.3,2.01,67.41,0
4702,-5.85,2.38,7.93,303.16,-24.58,92.17,0
4728,-6.91,0.96,7.15,378.76,-19.27,137.47,0
4752,-3.78,-3.15,4.84,449.92,23.41,190.22,0
4777,1.56,-7.7,1.77,508.4,61.09,208.63,0
4802,5.21,-11.92,-2.48,582.54,-17.14,203.81,0
4827,4.65,-15.05,-7.02,622.05,-147.32,155.64,0
4851,5.48,-17.99,-12.84,611.57,-110.43,95.22,0
4877,7.85,-17.49,-19.22,503.95,33.53,15.52,0
4902,4.91,-15.71,-19.22,354.37,-44.21,-37.22,0
4926,-0.58,-13.75,-19.22,182.55,-93.54,-56.61,0
4952,-2.61,-13.14,-19.22,20.29,41.15,-35.94,0
4976,-0.46,-11.21,-19.22,-100.26,77.01,-16.86,0
5001,0.89,-8.91,-19.22,-193.85,7.68,-11.55,0
5027,2.29,-7.86,-19.22,-257.39,17.01,-17.28,0
5051,3.08,-7.26,-17.73,-300.92,34.45,-33.07,0
5076,2.47,-5.88,-14.83,-324.58,-5.37,-43.56,0
5101,2.41,-5.14,-12.53,-338.12,-15.49,-47.34,0
5126,2.77,-4.07,-10.39,-343.97,-2.26,-52.1,0
5150,3.32,-3.31,-9.05,-342.75,-33.54,-65.94,0
5175,2.03,-2.19,-6.16,-337.39,-69.15,-73.93,0
5201,0.94,-0.75,-3.82,-328.73,-19.27,-70.33,0
5225,0.91,0.46,-3.57,-306.05,19.87,-74.35,0
5250,-0.31,1.48,-2.21,-294.58,-6.77,-76.73,0
5274,-0.13,2.35,-0.91,-275.19,-2.14,-69.6,0
5300,1.04,2.71,-0.92,-262.57,30.12,-76.31,0
5325,0.29,3.59,-0.11,-258.61,51.52,-96.06,0
5349,-0.46,4.23,0.98,-235.25,34.32,-103.5,0
5374,-2.23,4.05,2.66,-215.25,-57.63,-105.76,0
5399,-5.23,4.87,5.19,-198.49,-32.38,-88.74,0
5424,-6.33,5.56,7.24,-160.38,50.24,-59.48,0
5448,-7.18,6.04,8.29,-115.56,16.34,-31.06,0
5473,-7.16,5.82,9.47,-62.88,-26.35,1.5,0
5499,-6.42,5.84,9.71,-11.11,-15,29.49,0
5523,-5.67,5.85,9.73,39.5,-0.86,48.94,0
5548,-4.8,5.92,9.35,90.78,-1.83,64.61,0
5572,-3.93,5.09,8.68,142.3,-24.94,73.75,0
5597,-4.2,4.38,8.6,195.23,-40.13,84.61,0
5623,-3.64,3.96,8.05,256.02,-48.54,101.44,0
5647,-3.09,2.69,7.31,312.67,-41.22,114.24,0
5672,-2.65,0.91,6.84,377.06,-11.22,134.85,0
5696,-2.54,-1.29,5.95,465.1,-28.42,162.59,0
5722,1.05,-7.51,2.55,562.3,-46.59,183.81,0
5746,5.22,-13.29,-1.9,638.03,-136.47,155.64,0
5771,5.73,-17.86,-6.33,693.64,-252.93,75.58,0
5797,3.78,-19.65,-14.84,676.87,-285.49,-42.22,0
5821,-6.54,-19.09,-19.22,506.38,-149.64,-108.93,0
5847,-7.9,-15.28,-19.22,265.53,112.13,-66.55,0
5871,-7.5,-13.73,-19.22,40.17,47.37,-20.33,0
5896,-5.32,-12.97,-19.22,-99.58,64.2,5.95,0
5922,-2.51,-10.34,-19.22,-165.38,131.34,14.97,0
5946,-0.14,-7.47,-19.22,-209.28,27.43,11.68,0
5971,1.09,-6.56,-18.54,-254.22,-7.26,1.38,0
5996,1.95,-5.91,-17.01,-292.39,53.9,-19.05,0
6021,2.45,-4.93,-15.45,-321.96,53.71,-41.43,0
6045,2.71,-4.45,-13.91,-344.46,16.64,-62.71,0
6070,1.52,-3.78,-10.9,-361.29,6.58,-73.99,0
6096,0.65,-2.25,-7.94,-356.35,10.42,-76,0
6120,0.45,-1.09,-6.63,-345.31,28.17,-78.38,0
6145,1.3,-0.45,-4.86,-334.83,18.71,-86.79,0
6169,0.14,0.36,-3.2,-320.19,2.92,-91.37,0
6195,-0.76,0.95,-1.84,-306.66,17.43,-88.13,0
6219,-0.55,2.08,-1.17,-288.18,29.57,-84.6,0
6244,0.02,2.23,-0.16,-266.05,-36.71,-87.89,0
6269,-1.47,2.12,1.11,-261.84,-54.15,-87.89,0
6294,-2.51,3.15,2.95,-240.8,-30.31,-82.1,0
6319,-4.88,4.37,5.59,-218.18,-29.76,-65.7,0
6343,-5.21,5.33,7.94,-172.33,7.74,-43.62,0
6368,-5.86,5.8,10.21,-113.67,-4.76,-21.31,0
6394,-6.04,6.6,11.53,-49.4,-32.63,2.72,0
6418,-5,5.92,11.62,16.45,-5.61,21.25,0
6443,-3.89,5.71,10.71,76.33,0.67,33.27,0
6467,-3.22,5.79,9.87,127,-7.63,40.34,0
6492,-2.38,5.47,8.76,175.35,14.57,44.79,0
6517,-2.08,4.88,7.61,214.86,29.14,47.05,0
6542,-3.09,4.17,7.43,253.34,36.89,55.95,0
6567,-4.34,3.29,7.38,308.09,54.63,84.49,0
6591,-4.57,1.6,6.8,365.72,104.87,131.86,0
6617,-0.51,-2.17,4.8,449.8,110.24,188.14,0
6641,2.37,-7.46,0.46,528.03,10,202.17,0
6666,4.66,-13.26,-2.59,583.46,9.93,185.58,0
6692,4.89,-18.13,-6.6,634.92,-55.13,170.89,0
6716,3.83,-19.52,-14.45,657.72,-189.58,129.91,0
6741,1.57,-19.15,-19.22,568.82,-254.88,43.88,0
6766,-3.29,-16.01,-19.22,334.13,-103.3,-6.31,0
6791,-5.09,-13.17,-19.22,95.29,125.42,4.55,0
6815,-0.01,-13.23,-19.22,-71.78,154.2,8.57,0
6841,1.67,-11.52,-19.22,-151.9,90.79,-14.29,0
6866,1.04,-8.68,-19.22,-178.61,41.64,-26.25,0
6890,1.07,-7.43,-18.98,-212.57,22.8,-33.2,0
6916,1.87,-7.18,-18.63,-259.7,12.74,-43.38,0
6940,1.29,-6.75,-15.74,-305.56,32.86,-49.11,0
6965,1.89,-5.24,-14.05,-329.77,89.81,-52.16,0
6991,2.43,-4.85,-12.26,-335.8,25.24,-59.23,0
7015,2.73,-3.68,-10.32,-339.09,-17.32,-64.96,0
7040,2.74,-2.94,-7.35,-339.58,4.39,-76.61,0
7064,2.74,-1.56,-5.92,-330.44,46.46,-93.01,0
7090,2.3,-0.36,-4.7,-314.83,33.35,-106.61,0
7114,1.33,0.67,-3.86,-304.28,24.69,-107.53,0
7139,1.41,1.2,-2.35,-293.91,37.25,-112.4,0
7165,0.48,2.1,-1.17,-276.41,31.89,-118.01,0
7189,-0.64,3.1,-0.33,-256.41,3.41,-116.31,0
7214,-1.6,3.55,1.1,-235.86,-1.59,-106.06,0
7238,-2.24,4.07,2.47,-217.27,-6.65,-97.34,0
7264,-2.56,5.03,3.7,-192.94,-36.71,-89.78,0
7289,-3.24,5.03,4.62,-165.68,-14.21,-78.5,0
7313,-3.84,5.31,5.78,-139.4,-16.35,-69.66,0
7338,-3.94,5.36,6.92,-108.55,-38.54,-59.17,0
7363,-4.29,4.89,8.05,-74.71,-43.42,-48.26,0
7388,-5.24,5.88,9.24,-40.07,-52.63,-33.93,0
7412,-5.62,6.33,9.71,4.87,-31.1,-12.77,0
7437,-5.91,6.27,9.29,49.56,-6.77,15.22,0
7462,-4.76,6.06,8.6,87.12,-4.58,40.03,0
7487,-3.36,5.43,7.53,122.36,0.18,52.72,0
7512,-2.9,5.89,7.08,152.73,18.17,57.72,0
7536,-2.63,5.92,6.68,191.63,26.76,67.29,0
7561,-3.8,4.72,6.97,232.12,30.48,79.73,0
7586,-5.76,4.37,8.15,290.23,45.91,115.28,0
7611,-6.32,3.07,7.72,376.14,9.45,172.47,0
7636,-3.12,-3.8,5.94,467.36,67.13,228.81,0
7660,1.23,-10.42,2.6,555.77,25.54,266.13,0
7686,4.65,-16.76,-1.77,629.86,-84.88,263.81,0
7710,10.94,-19.65,-7.62,701.08,-237.62,178.08,0
7735,5.93,-19.65,-15.58,691.08,-380.24,13.39,0
7761,-4.08,-18.6,-19.22,536.14,-252.62,-102.1,0
7785,-8.59,-16.22,-19.22,268.03,84.99,-71.24,0
7811,-5.5,-15.32,-19.22,33.77,143.59,-15.76,0
7835,-3.82,-13.93,-19.22,-119.04,105.12,8.08,0
7860,-0.95,-10.31,-19.22,-173.06,134.14,18.82,0
7886,1.19,-6.76,-17.03,-182.33,76.89,14.97,0
7910,3.42,-5.42,-16.44,-191.53,-3.85,-3.75,0
7935,3.39,-5.12,-16.2,-224.71,32.56,-31.67,0
7960,4.24,-4.53,-15.95,-258.24,60,-60.45,0
7985,3.29,-4.62,-14.49,-289.28,-14.94,-80.45,0
8009,1.79,-4.38,-12.11,-317.94,-22.2,-82.59,0
8034,2.32,-3.66,-10.24,-333.85,44.08,-87.04,0
8060,2.87,-2.93,-8.28,-339.03,29.02,-103.07,0
8084,1.28,-2.09,-6.89,-338.24,27.31,-111.73,0
8109,1.66,-0.7,-6.43,-331.84,67.13,-116.67,0
8134,0.42,-0.1,-3.87,-328.36,18.84,-121.67,0
8159,-0.89,1.26,-2.39,-312.08,19.08,-111.73,0
8184,-0.26,1.85,-1.52,-293.3,40.67,-106.06,0
8209,-1.02,2.79,0.1,-283.36,10.24,-107.28,0
8234,-1.97,3.72,1.79,-261.47,17.5,-101.55,0
8258,-2.78,4.42,2.9,-236.84,36.4,-93.93,0
8283,-3.38,4.39,4.12,-209.89,-3.97,-84.05,0
8308,-4.39,4.62,5.85,-176.54,-30.49,-69.84,0
8333,-4.95,5.37,8.19,-134.46,-45.37,-55.33,0
8358,-5.84,6.66,10.41,-76.05,-72.69,-33.75,0
8382,-5.79,7.66,11.41,-10.81,-60.55,-10.03,0
8408,-5.15,7.56,10.95,59.13,-40,12.05,0
8432,-4.16,6.7,10.29,117.3,-33.3,31.8,0
8457,-2.99,5.12,9.59,158.71,-12.32,42.41,0
8482,-2.41,3.81,9.65,199.25,14.51,48.27,0
8507,-4.38,3.68,10.42,253.22,17.31,64.79,0
8532,-5.94,2.26,10.91,328.89,5.24,105.03,0
8556,-4.06,-2.65,9.78,413.22,24.2,154.42,0
8582,-5.61,-5.13,9.69,521.08,-32.69,195.22,0
8606,0.36,-13.87,6.44,638.88,-28.54,220.76,0
8631,7.53,-19.65,-0.65,755.83,-105.61,186.44,0
8657,10.86,-19.65,-12.12,793.27,-277.56,44.73,0
8681,1.58,-19.65,-19.22,644.31,-357.38,-118.32,0
8706,-12.38,-15.08,-19.22,298.4,-96.89,-144.23,0
8731,-13.19,-14.24,-19.22,-15.38,191.21,-43.14,0
8756,-6.43,-14.51,-19.22,-182.82,205.18,4.24,0
8782,-3.2,-9.72,-19.22,-215.07,116.46,24.3,0
8806,-0.66,-5.58,-17.8,-204.28,67.92,32.9,0
8831,2.15,-3.87,-17.58,-216.35,46.76,18.08,0
8856,2.79,-3.17,-16.93,-258.42,49.02,-7.22,0
8881,2.68,-2.62,-14.88,-296.53,46.28,-26.73,0
8905,2.69,-2.33,-12.37,-313.91,26.21,-40.33,0
8931,3.37,-1.34,-10.34,-323.36,35.85,-57.04,0
8956,3.17,-0.04,-7.82,-318.85,19.26,-73.62,0
8980,2.67,0.73,-6.41,-315.44,42.56,-89.11,0
9005,2.13,1.16,-4.87,-302.88,29.87,-101.37,0
9030,0.21,2.18,-2.99,-292.2,21.15,-101.24,0
9055,0.12,2.89,-2.11,-275.44,50,-94.48,0
9080,0.03,3.17,-0.86,-256.6,42.68,-97.16,0
9104,-0.59,3.69,-0.13,-238.73,13.53,-99.42,0
9130,-1.1,4.01,0.73,-219.77,15.18,-99.78,0
9154,-2.25,4.09,1.94,-206.47,9.81,-96.98,0
9179,-4.29,4.95,3.25,-193.36,3.78,-83.32,0
9203,-4.5,5.29,3.87,-172.69,9.39,-60.76,0
9229,-4.41,5.27,4.76,-155.38,-11.59,-41.18,0
9254,-4.38,5.76,6.06,-133.06,-41.83,-21.92,0
9278,-4.16,5.24,7.63,-105.8,-50.8,-10.64,0
9303,-4.13,5.59,9.4,-62.15,-63.85,-3.2,0
9328,-4.95,6.1,11.03,-6.48,-51.71,5.1,0
9353,-5.18,6.95,11.49,55.54,-15.13,22.72,0
9378,-4.21,7.43,11.3,115.23,-13.91,41.68,0
9402,-2.9,6.62,10.59,175.17,-27.75,51.31,0
9428,-1.5,5.1,9.46,226.33,-21.59,51.62,0
9452,-0.34,4,8.26,267,1.52,43.33,0
9477,-1.98,4.8,8.36,315.11,28.84,41.86,0
9501,-3.31,3.1,7.91,389.5,35.97,65.7,0
9526,-3.69,-1.35,7.16,476.08,-3.18,96.01,0
9552,-2.36,-7.32,5.6,567.91,-38.3,122.9,0
9576,1.78,-14.12,2.07,670.41,-77.5,129.24,0
9601,6.27,-19.65,-2.97,765.47,-220.98,71.25,0
9626,1.8,-19.65,-9.84,800.04,-427.44,-60.57,0
9651,-6.96,-19.65,-19.22,655.29,-224.58,-144.05,0
9675,-14.06,-19.34,-19.22,348.03,-86.53,-86.43,0
9701,-16.25,-16.4,-19.22,8.16,-26.83,-6.06,0
9726,-8.65,-17.12,-19.22,-197.88,233.77,33.94,0
9750,-5.33,-13.73,-19.22,-271.9,245.6,25.4,0
9776,-3.35,-8.75,-16.38,-272.08,157.25,26.8,0
9800,-1.28,-7.04,-15.56,-274.16,124.26,22.6,0
9826,0.23,-6.18,-14.92,-303.49,136.15,0.1,0
9851,1.83,-4.56,-12.99,-326.72,139.02,-29.48,0
9875,1.48,-3.23,-10.49,-326.84,67.74,-48.44,0
9901,1.49,-2.12,-9.17,-313.91,45.3,-56.67,0
9925,2.03,-0.94,-8.58,-299.95,24.57,-69.23,0
9950,2.13,0.34,-6.69,-287.14,-9.76,-81.18,0
9975,1.23,1.32,-5.51,-271.17,18.9,-87.53,0
10000,1.06,2.43,-5.19,-261.11,59.75,-95.27,0
10025,0.85,3.3,-3.98,-245.92,42.74,-101.12,0
10049,-0.22,3.38,-2.8,-231.29,27.25,-102.04,0
10075,-1.4,3.8,-1.35,-224.28,45,-100.57,0
10099,-1.83,4.7,-0.48,-207.08,58.17,-92.34,0
10124,-3.1,5.31,0.28,-189.64,61.89,-81.73,0
10149,-3.88,5.61,1.71,-166.6,34.45,-66.18,0
10174,-4.99,6.45,3.2,-136.17,6.22,-46.49,0
10199,-4.87,6.27,3.86,-105.5,26.03,-28.26,0
10223,-4.5,6.71,4.14,-70.99,25.12,-10.94,0
10249,-4.51,7.01,4.92,-35.8,-6.28,1.62,0
10274,-4.46,6.8,5.28,3.95,-21.1,16.19,0
10298,-4.03,6.99,5.34,39.26,-17.5,27.05,0
10323,-3.59,6.87,5.43,78.28,-28.54,35.52,0
10347,-3.43,6.12,6.13,121.02,-44.7,40.28,0
10373,-3.79,5.3,7.36,172.97,-87.81,46.25,0
10397,-4.44,4.95,8.18,239.19,-134.27,58.21,0
10422,-4.58,3.48,8.63,313.95,-116.04,73.45,0
10448,-2.72,0.41,7.62,392.36,-45.06,84.24,0
10472,0.26,-3.17,5.15,467.3,-46.47,88.14,0
10497,3.24,-7.18,1.6,545.04,-87.56,72.23,0
10521,4.83,-13.52,-3.78,606.14,-148.42,13.51,0
10547,1.26,-14.43,-14.04,588.46,-80.25,-52.77,0
10571,1.65,-17.29,-19.22,472.42,-34.7,-72.34,0
10597,-3.67,-12.9,-19.22,277.18,-23.48,-76.06,0
10622,-5.05,-11.38,-19.22,65.9,110.73,-58.14,0
10646,-4.36,-10.78,-19.22,-69.77,163.53,-32.53,0
10672,-3.66,-8.65,-19.22,-134.1,76.76,-9.17,0
10696,-3.57,-5.47,-19.22,-160.8,37.98,20.77,0
10722,-1.63,-3.99,-19.22,-186.47,28.11,36.5,0
10747,1.44,-3.82,-19.22,-228.06,3.9,32.11,0
10771,1.4,-3.97,-18.55,-274.95,-12.93,20.58,0
10797,1.5,-4.25,-15.72,-320.07,6.28,7.23,0
