t_ms,ax,ay,az,gx,gy,gz,label
1332,2.8,2.78,-8.56,-1.17,2.31,1.62,4
1357,2.76,2.81,-8.49,0.05,2.25,2.29,4
1381,2.73,2.89,-8.66,1.45,1.28,3.57,4
1406,3.02,2.89,-8.94,1.51,2.13,5.28,4
1430,3.27,2.8,-9.04,-0.5,-0.55,5.95,4
1455,3.49,2.85,-9.06,-3.24,1.15,4.3,4
1479,3.7,2.89,-8.76,-5.38,0.67,0.89,4
1504,3.7,2.85,-8.49,-5.62,-1.83,-3.38,4
1529,3.21,2.93,-8.21,-3.55,-2.08,-6.12,4
1554,2.91,2.96,-8.17,-0.5,-2.02,-5.57,4
1579,2.7,2.91,-8.24,1.69,-3.6,-2.95,4
1603,2.78,2.89,-8.46,2.3,-0.68,0.22,4
1628,2.88,2.87,-8.52,0.96,0.79,1.25,4
1652,3.09,2.79,-8.6,-1.17,1.95,1.32,4
1677,3.11,2.87,-8.56,-2.76,4.2,0.83,4
1702,3.15,2.97,-8.46,-3.49,5.24,0.64,4
1726,3.2,3.02,-8.4,-2.21,2.07,0.64,4
1751,3.39,3.03,-8.34,0.23,1.09,-0.82,4
1775,3.43,2.86,-8.43,2.73,-1.22,-3.56,4
1800,3.26,2.93,-8.56,4.01,-2.87,-5.94,4
1824,3.1,2.88,-8.68,3.71,-3.72,-6.73,4
1849,2.89,2.86,-8.76,2.67,-2.14,-6.31,4
1874,2.63,2.87,-8.79,2.06,-2.75,-5.15,4
1898,2.66,2.83,-8.77,0.17,-1.89,-2.95,4
1923,2.75,2.85,-8.62,-1.23,1.76,-1.55,4
1947,2.67,2.91,-8.62,-2.33,0.48,-0.33,4
1972,2.79,2.99,-8.79,-2.15,2.01,0.52,4
1997,2.84,2.99,-8.68,-2.27,-0.25,1.74,4
2021,2.9,2.99,-8.59,-2.76,0.97,2.05,4
2046,2.97,3,-8.53,-2.39,1.76,1.93,4
2070,3,3.02,-8.58,-1.41,-2.26,1.68,4
2096,3.07,2.91,-8.45,-1.11,-0.31,1.13,4
2120,2.94,3.01,-8.57,-1.05,-0.86,1.07,4
2145,2.9,2.99,-8.48,-1.41,-1.41,1.19,4
2170,3.08,2.99,-8.58,-1.35,2.68,1.32,4
2194,3.06,2.97,-8.48,-0.81,-1.59,0.71,4
2219,2.95,3,-8.53,-0.26,-1.04,-0.39,4
2243,2.96,3.03,-8.49,0.54,0.24,-0.45,4
2268,2.95,2.99,-8.36,1.45,-0.25,-0.03,4
2292,2.95,2.98,-8.45,2.24,-0.55,0.16,4
2317,2.99,3.01,-8.51,2.12,-2.08,0.1,4
2342,3.2,2.95,-8.5,1.57,0.54,-0.64,4
2366,3.13,2.93,-8.45,1.33,-1.1,-1.73,4
2391,2.88,2.8,-8.42,1.94,-1.1,-1.86,4
2415,2.89,2.94,-8.31,3.16,0.85,-0.94,4
2440,2.81,2.96,-8.3,4.44,0.24,-0.09,4
2464,2.77,2.95,-8.44,5.17,3.47,0.46,4
2489,2.99,2.89,-8.55,5.35,3.11,1.01,4
2514,3.02,2.91,-8.89,4.62,3.59,1.25,4
2538,3.21,2.87,-8.97,1.45,6.64,1.44,4
2563,3.26,2.76,-9,-0.99,5,0.64,4
2587,3.31,2.89,-8.9,-0.87,0.54,-0.21,4
2612,3.23,2.92,-8.87,-1.35,-1.16,-0.51,4
2637,2.98,2.97,-8.68,-2.15,0.73,0.28,4
2661,3.11,2.91,-8.5,-2.57,0.79,0.22,4
2687,3.35,2.92,-8.37,-2.09,2.86,-0.76,4
2711,3.08,2.97,-8.43,-0.44,0.3,-1.55,4
2736,3.02,2.92,-8.45,1.33,-1.47,-1.12,4
2760,3.02,2.9,-8.55,1.82,1.15,-0.03,4
2785,3.05,2.92,-8.62,1.39,1.22,0.34,4
2810,2.97,2.81,-8.7,0.41,0.42,0.16,4
2834,2.97,2.89,-8.6,-0.07,0.3,0.77,4
2859,2.96,2.87,-8.57,-1.17,0.48,1.32,4
2883,2.98,2.87,-8.53,-1.72,3.59,1.5,4
2908,3,2.88,-8.34,-1.05,3.78,0.64,4
2932,3.01,2.78,-8.39,0.84,0.48,0.52,4
2957,2.94,2.86,-8.62,1.69,-0.43,1.01,4
2982,2.97,2.81,-8.71,1.57,0.54,1.68,4
3006,3.23,2.75,-8.71,0.96,0.36,1.86,4
3031,3.22,2.74,-8.72,-0.01,0.67,1.74,4
3055,2.99,2.81,-8.64,-0.99,0.61,2.05,4
3080,3.04,2.86,-8.59,-0.93,2.56,3.02,4
3104,3.19,2.85,-8.49,-0.44,0.24,3.82,4
3129,3.25,2.84,-8.65,-0.68,1.95,3.39,4
3154,3.19,2.96,-8.53,-0.87,3.04,2.53,4
3178,3.21,2.93,-8.61,-0.87,1.76,2.47,4
3203,3.31,2.9,-8.67,0.23,1.4,2.53,4
3227,3.25,2.84,-8.85,0.17,-1.47,2.47,4
3252,3.3,2.89,-8.82,-2.21,-0.68,1.62,4
3277,3.41,2.91,-8.7,-5.13,2.19,-0.27,4
3302,3.22,2.87,-8.52,-5.68,1.46,-1.43,4
3327,3.12,2.87,-8.2,-3.31,-1.04,-1.31,4
3351,3.04,2.98,-8.28,-0.62,-2.14,-0.03,4
3376,3,2.9,-8.37,0.6,0.18,1.38,4
3400,2.95,2.95,-8.48,0.35,-1.16,2.23,4
3425,3.12,2.91,-8.52,-0.62,0.61,2.72,4
3450,3.2,2.97,-8.6,-0.62,1.95,3.21,4
3474,3.2,2.98,-8.51,-0.81,-0.19,3.08,4
3499,3.31,2.87,-8.67,-1.84,1.64,2.6,4
3523,3.43,2.91,-8.62,-2.15,0.91,1.32,4
3548,3.42,2.94,-8.56,-2.7,-0.43,-0.03,4
3572,3.31,2.87,-8.57,-3.79,1.09,-1.18,4
3597,3.35,2.98,-8.42,-4.83,1.64,-1.67,4
3622,3.12,2.97,-8.09,-4.16,0.97,-1.67,4
3646,3.09,2.96,-8.02,-1.9,0.48,-1.31,4
3671,3.13,2.95,-8.16,0.9,-0.61,-0.45,4
3695,3.11,3.03,-8.23,2.43,-1.28,0.03,4
3720,3.1,2.94,-8.39,3.16,0.61,0.52,4
3744,3.07,2.92,-8.46,2.61,0.73,1.32,4
3769,3.22,2.86,-8.58,1.82,0.54,1.86,4
3794,3.29,2.91,-8.6,1.02,0.73,1.5,4
3818,3.3,2.89,-8.53,1.69,0.54,0.77,4
3843,3.27,2.94,-8.47,1.51,-1.47,0.28,4
3868,3.28,2.99,-8.51,0.17,1.15,-0.45,4
3893,3.26,2.97,-8.49,-0.38,0.91,-0.51,4
3918,3.15,2.97,-8.51,0.41,-0.98,-0.39,4
3942,3.14,2.92,-8.54,1.51,-0.19,0.03,4
3967,3.16,2.87,-8.55,1.63,-0.8,0.71,4
3991,3.21,2.79,-8.61,0.54,0.12,0.83,4
4016,3.19,2.8,-8.65,-0.74,0.12,0.58,4
4040,3.14,2.83,-8.56,-1.11,0.42,0.52,4
4065,3.06,2.82,-8.41,-1.35,1.52,1.5,4
4090,3.07,2.87,-8.41,-1.05,-0.19,2.35,4
4114,3.24,2.92,-8.38,-0.56,1.46,2.96,4
4139,3.29,2.92,-8.43,0.84,1.82,2.78,4
4163,3.31,2.93,-8.51,1.57,-1.77,2.17,4
4188,3.44,2.93,-8.6,1.57,0.3,1.19,4
4212,3.33,2.94,-8.6,1.63,-0.86,0.4,4
4237,3.31,2.93,-8.68,1.02,-1.16,0.71,4
4262,3.38,2.92,-8.72,-0.2,-0.98,0.58,4
4286,3.36,2.97,-8.64,-2.51,-0.31,0.16,4
4311,3.33,2.99,-8.41,-3.37,1.22,0.16,4
4335,3.25,2.98,-8.33,-2.57,0.79,0.03,4
4360,3.42,2.95,-8.34,-0.44,0.12,-0.15,4
4384,3.38,2.96,-8.35,0.17,-2.08,-1.25,4
4409,3.25,2.98,-8.48,-0.2,0.18,-1.98,4
4434,3.21,2.83,-8.28,0.17,0,-2.53,4
4458,3.2,2.96,-8.37,0.72,-0.86,-2.04,4
4484,3.15,2.89,-8.38,1.33,0.06,-1.49,4
4508,3.06,2.86,-8.38,1.94,-0.19,-1.43,4
4533,3.2,2.85,-8.64,2.37,-1.96,-0.76,4
4558,3.06,2.92,-8.53,0.66,-2.08,-0.21,4
4582,2.99,2.98,-8.41,-1.23,3.04,0.4,4
4607,3.12,2.98,-8.43,-0.13,2.86,1.32,4
4631,3.19,2.96,-8.49,1.69,-0.8,1.86,4
4656,3.25,2.96,-8.52,2.12,-0.37,1.99,4
4680,3.36,2.92,-8.6,1.09,0.73,1.38,4
4705,3.42,2.9,-8.59,-0.01,-0.49,-0.09,4
4730,3.28,2.94,-8.5,-0.62,0.24,-1.06,4
4754,3.08,2.95,-8.41,0.05,-0.55,-0.76,4
4779,3.07,2.92,-8.4,0.78,-0.92,0.28,4
4803,3.25,2.88,-8.37,0.78,0.24,0.1,4
4828,3.1,2.91,-8.41,1.45,-1.35,-0.03,4
4852,3.04,2.92,-8.48,1.94,-0.92,0.52,4
4877,3.18,2.89,-8.45,1.69,0.06,1.8,4
4902,3.25,2.82,-8.68,0.72,-0.86,1.93,4
4926,3.35,2.88,-8.6,-0.44,0.48,0.77,4
4951,3.34,2.91,-8.63,-0.81,0.12,-0.33,4
4975,3.29,2.89,-8.55,-0.99,-1.35,-0.33,4
5000,3.15,2.84,-8.54,-1.23,0.73,0.1,4
5024,3.23,2.9,-8.4,-0.87,1.09,0.1,4
5049,3.3,2.93,-8.4,-0.26,0.06,-0.15,4
5074,3.31,2.92,-8.37,0.54,0.73,0.16,4
5099,3.35,2.93,-8.45,0.48,0.06,-0.15,4
5124,3.39,2.88,-8.4,0.35,0.61,-1.25,4
5148,3.29,2.85,-8.53,1.33,-0.37,-2.04,4
5173,3.1,2.84,-8.68,1.94,-0.92,-2.04,4
5198,2.95,2.91,-8.67,0.84,-0.13,-0.33,4
5222,3.25,2.84,-8.77,-0.87,1.95,0.71,4
5247,3.26,2.83,-8.74,-2.09,1.58,0.28,4
5271,3.24,2.82,-8.68,-2.02,-0.68,-0.64,4
5296,3.17,3,-8.46,-2.7,-1.41,-1,4
5320,3.14,2.91,-8.39,-2.88,0.85,-0.64,4
5345,3.15,2.95,-8.29,-1.66,-0.86,-0.51,4
5370,3.2,2.9,-8.35,-0.2,-3.18,-1.18,4
5394,3.12,2.83,-8.42,1.21,-3.85,-1.55,4
5419,2.84,2.89,-8.4,1.69,-4.03,-0.15,4
5443,2.6,2.96,-8.26,4.01,-4.03,2.72,4
5468,2.92,2.89,-8.48,4.26,-0.25,5.1,4
5492,3.16,2.84,-8.78,2.85,-2.81,5.83,4
5517,3.19,2.81,-8.75,0.11,-1.47,5.64,4
5542,3.48,2.86,-8.78,-2.51,4.02,3.75,4
5566,3.43,2.91,-8.73,-3.37,0.79,1.8,4
5591,3.24,3,-8.59,-2.88,-1.47,1.13,4
5615,3.2,2.99,-8.53,-2.7,0.36,1.32,4
5641,3.36,2.93,-8.51,-2.02,0.36,1.32,4
5666,3.32,2.92,-8.57,-1.48,-1.96,0.52,4
5690,3.2,2.88,-8.53,-1.6,-1.65,-0.51,4
5715,3.12,2.88,-8.51,-2.15,-0.37,-0.09,4
5739,3.11,2.91,-8.52,-2.15,0.18,0.77,4
5764,3.09,2.92,-8.45,-2.76,1.34,1.07,4
5788,3.17,2.92,-8.44,-2.82,0.48,1.56,4
5813,3.3,2.9,-8.38,-2.63,0.42,1.38,4
5838,3.25,2.8,-8.39,-2.45,1.4,0.77,4
5862,3.12,2.87,-8.32,-1.66,0.67,0.4,4
5887,3.1,2.9,-8.51,-1.23,0.06,0.71,4
5911,3.14,2.88,-8.3,-1.78,0.12,0.64,4
5936,3.06,2.9,-8.35,-1.41,0.97,0.52,4
5960,3.18,2.91,-8.32,-0.2,1.28,0.46,4
5985,3.24,2.92,-8.24,1.57,-0.31,1.13,4
6010,3.14,2.9,-8.4,1.63,-0.31,1.44,4
6034,3.21,2.89,-8.42,1.33,2.07,1.01,4
6059,3.22,2.97,-8.44,1.57,0.48,1.07,4
6083,3.24,2.91,-8.58,1.63,0.79,1.56,4
6108,3.29,2.91,-8.68,1.09,0.79,1.44,4
6132,3.37,2.93,-8.61,-0.01,-0.19,0.64,4
6157,3.27,2.92,-8.6,-0.87,0.48,0.16,4
6182,3.28,2.97,-8.51,-0.56,2.13,0.4,4
6207,3.28,2.94,-8.49,-0.26,-0.55,0.34,4
6232,3.3,3,-8.45,-0.81,0.48,0.03,4
6256,3.33,3.02,-8.38,-0.68,2.56,0.03,4
6281,3.34,3.03,-8.36,-0.01,0.12,-0.82,4
6306,3.35,2.98,-8.48,0.96,-0.37,-1.67,4
6330,3.32,2.96,-8.61,1.09,-0.49,-1.98,4
6355,3.2,2.9,-8.57,0.48,-0.68,-1.55,4
6379,3.2,2.88,-8.6,-0.62,-0.25,-1.37,4
6404,3.19,2.97,-8.55,-1.05,0.18,-1.98,4
6428,3.1,2.86,-8.49,-1.23,0.36,-2.1,4
6453,2.99,2.92,-8.36,-0.26,0.3,-1,4
6478,3.03,2.92,-8.33,0.54,-0.13,0.52,4
6502,3.12,2.88,-8.43,0.96,-0.13,0.89,4
6527,3.18,2.84,-8.44,1.27,-0.25,0.28,4
6551,3.19,2.87,-8.41,1.51,-0.92,-0.39,4
6576,3.13,2.87,-8.44,1.21,-0.25,-0.03,4
6600,3.02,2.8,-8.51,1.21,-0.68,0.77,4
6625,3.06,2.89,-8.44,1.21,-0.74,1.74,4
6650,3.25,2.85,-8.47,1.69,0.06,2.17,4
6674,3.19,2.86,-8.44,2,-0.61,1.86,4
6699,3.16,2.89,-8.45,1.69,-0.74,2.47,4
6723,3.23,2.93,-8.42,0.96,1.15,2.6,4
6748,3.26,2.98,-8.48,1.09,3.23,2.78,4
6772,3.37,2.99,-8.47,2.3,0.79,2.47,4
6798,3.4,3,-8.61,2.49,-0.92,1.99,4
6823,3.55,2.93,-8.57,1.45,1.89,0.52,4
6847,3.5,2.92,-8.74,0.41,0.42,-1.18,4
6872,3.26,2.91,-8.71,-0.07,-0.31,-2.1,4
6896,3.2,2.89,-8.72,-0.26,-1.41,-1.67,4
6921,3.2,2.93,-8.62,-1.17,-0.8,-1.06,4
6946,3.13,2.91,-8.55,-1.84,1.4,-1.06,4
6970,3.11,2.87,-8.41,-1.41,1.03,-0.94,4
6995,3.13,2.91,-8.58,-0.5,-0.25,-0.21,4
7019,3.2,2.84,-8.58,-0.87,-0.43,0.28,4
7044,3.18,2.77,-8.64,-1.66,0.18,-0.03,4
7068,3.23,2.84,-8.58,-2.09,-0.31,-0.64,4
7093,3.18,2.81,-8.46,-2.02,0.67,-0.09,4
7118,3.05,2.82,-8.46,-1.84,0.3,0.58,4
7142,3.08,2.83,-8.36,-1.35,-0.31,1.19,4
7167,3.02,2.9,-8.35,-1.05,1.28,1.8,4
7191,3.15,2.89,-8.33,0.54,1.52,3.08,4
7216,3.23,2.91,-8.34,1.27,0.12,3.45,4
7240,3.37,2.91,-8.53,1.27,0.12,2.72,4
7265,3.4,2.9,-8.51,0.66,0.12,1.38,4
7290,3.23,3.02,-8.44,-0.2,-0.19,0.64,4
7314,3.15,2.95,-8.31,-0.07,1.4,1.01,4
7339,3.19,2.92,-8.32,0.72,0.67,1.74,4
7363,3.28,2.89,-8.46,1.76,0.79,2.05,4
7389,3.22,2.9,-8.65,2.61,-1.1,2.11,4
7413,3.35,2.94,-8.78,1.69,-1.96,1.86,4
7438,3.34,2.97,-8.89,-0.32,1.76,1.8,4
7463,3.34,2.92,-8.87,-1.9,0.61,2.05,4
7487,3.48,2.88,-8.81,-3.37,-0.13,1.5,4
7512,3.52,2.91,-8.62,-4.28,-1.71,-0.09,4
7536,3.29,2.85,-8.53,-5.2,-1.35,-1.31,4
7561,3.19,2.9,-8.23,-4.89,2.31,-1.12,4
7586,3.24,2.99,-8.08,-3.24,0.12,-0.27,4
7610,3.24,2.85,-7.97,-0.81,-0.74,-0.21,4
7635,3.13,2.77,-7.97,1.15,0.48,-0.27,4
7659,3.11,2.79,-8.07,3.71,0.97,1.01,4
7684,3.21,2.84,-8.44,4.87,0.54,1.99,4
7708,3.35,2.7,-8.61,4.8,0.48,2.29,4
7733,3.34,2.8,-8.68,2.73,0.36,1.62,4
7758,3.39,2.86,-8.58,0.9,2.01,0.46,4
7782,3.31,2.85,-8.61,0.54,1.34,0.03,4
7807,3.22,2.91,-8.47,1.09,-0.13,0.22,4
7831,3.23,2.9,-8.54,1.33,-0.61,0.89,4
7856,3.25,2.92,-8.42,1.02,0.06,1.25,4
7880,3.32,2.88,-8.62,0.9,2.5,1.32,4
7905,3.41,2.9,-8.55,1.09,-0.37,0.46,4
7930,3.4,2.91,-8.66,1.15,-1.1,-0.09,4
7954,3.32,2.85,-8.59,0.6,-1.04,-0.09,4
7980,3.27,2.88,-8.61,-0.62,-0.31,0.1,4
8004,3.38,2.86,-8.56,-1.78,1.64,-0.09,4
8029,3.38,2.91,-8.56,-1.41,-0.37,-0.15,4
8053,3.35,2.85,-8.47,-0.74,-1.35,-0.03,4
8078,3.33,2.92,-8.46,-1.29,-0.43,-0.27,4
8103,3.31,2.88,-8.49,-1.66,-0.07,-0.57,4
8127,3.23,2.86,-8.41,-1.9,1.89,-0.09,4
8152,3.22,2.86,-8.36,-0.74,1.09,0.4,4
8176,3.44,2.81,-8.42,0.11,-0.74,0.22,4
8201,3.41,2.87,-8.42,-0.32,0.97,-0.27,4
8226,3.33,2.79,-8.52,-0.44,1.82,-0.7,4
8250,3.29,2.84,-8.4,0.23,0.36,-0.33,4
8275,3.27,2.83,-8.53,-0.01,-2.02,-0.39,4
8299,3.2,2.8,-8.4,-0.5,2.5,-0.15,4
8324,3.24,2.85,-8.41,-0.38,1.15,0.16,4
8348,3.33,2.86,-8.42,0.35,-0.61,0.4,4
8373,3.33,2.84,-8.48,0.78,0,0.1,4
8398,3.25,2.86,-8.4,1.21,0.24,0.34,4
8422,3.27,2.89,-8.62,1.39,-0.55,0.58,4
8447,3.29,2.87,-8.61,0.41,-0.07,0.83,4
8471,3.28,2.81,-8.54,-0.81,0.36,0.46,4
8496,3.26,2.87,-8.51,-1.23,1.22,0.52,4
8520,3.29,2.91,-8.44,-0.87,-0.68,0.83,4
8545,3.3,2.83,-8.48,-0.68,-0.07,1.38,4
8570,3.26,2.87,-8.47,-0.87,-0.19,1.5,4
8595,3.37,2.85,-8.53,-1.35,0.36,1.07,4
8620,3.46,2.89,-8.44,-1.11,0.91,0.22,4
8644,3.38,2.86,-8.35,-0.44,-1.71,-0.45,4
8669,3.24,2.91,-8.34,-0.07,-1.16,-0.15,4
8693,3.36,2.95,-8.33,0.6,0.54,0.4,4
8718,3.35,2.9,-8.42,1.45,0.18,0.28,4
8743,3.28,2.87,-8.47,1.45,-1.77,-0.15,4
8767,3.2,2.88,-8.57,0.29,-0.68,-0.33,4
8792,3.2,2.93,-8.49,-0.32,0.79,0.83,4
8816,3.28,2.92,-8.55,-0.07,0.06,1.5,4
8841,3.41,2.83,-8.46,0.23,-0.92,0.77,4
8866,3.4,2.81,-8.58,-0.2,-1.35,-0.57,4
8890,3.26,2.86,-8.5,-0.99,-0.31,-1,4
8915,3.14,2.87,-8.51,-1.54,-0.43,-0.33,4
8939,3.21,2.83,-8.55,-1.05,0.06,0.52,4
8964,3.23,2.86,-8.49,-1.05,-1.83,0.83,4
8988,3.08,2.84,-8.42,-1.41,-0.31,0.77,4
9013,3.09,2.95,-8.37,-1.41,1.64,1.8,4
9038,3.29,2.97,-8.38,-0.13,1.03,2.9,4
9062,3.45,2.9,-8.55,1.27,-1.65,2.72,4
9087,3.36,2.88,-8.54,1.21,-2.63,1.13,4
9111,3.3,2.94,-8.61,-0.62,0,0.83,4
9136,3.25,2.98,-8.56,-2.33,1.28,1.93,4
9160,3.25,2.96,-8.43,-2.7,0.85,2.23,4
9186,3.44,2.88,-8.36,-2.33,1.09,1.25,4
9211,3.31,2.96,-8.21,-1.29,-0.61,0.58,4
9235,3.27,2.97,-8.35,-0.32,-0.25,0.95,4
9260,3.23,2.85,-8.44,-0.01,-0.68,1.19,4
9284,3.33,2.87,-8.51,-0.74,-0.07,0.95,4
9309,3.35,2.88,-8.45,-1.17,0.91,0.22,4
9333,3.3,2.85,-8.39,-0.62,-0.07,0.22,4
9358,3.33,2.88,-8.36,-0.01,0.06,0.34,4
9383,3.29,2.86,-8.39,0.05,0.36,0.64,4
9407,3.22,2.85,-8.39,0.17,0.18,0.95,4
9432,3.13,2.94,-8.46,-0.07,1.15,0.95,4
9456,3.27,2.97,-8.37,0.29,1.95,1.44,4
9481,3.31,2.9,-8.43,0.84,1.15,1.86,4
9506,3.41,2.87,-8.57,1.27,1.34,1.5,4
9530,3.41,2.89,-8.55,0.6,-0.68,0.22,4
9555,3.41,2.84,-8.61,-0.38,0.06,-0.88,4
9579,3.11,2.83,-8.44,-0.93,0.12,-0.88,4
9604,3.17,2.9,-8.39,-0.07,0.85,0.4,4
9628,3.19,2.86,-8.21,0.66,-0.61,1.38,4
9653,3.25,2.91,-8.4,0.78,0.67,1.99,4
9678,3.32,2.88,-8.46,1.09,1.95,2.23,4
9702,3.45,2.93,-8.44,0.72,0,1.8,4
9727,3.47,2.86,-8.47,0.48,1.28,1.07,4
9751,3.35,2.82,-8.51,0.48,0.67,0.77,4
9776,3.3,2.84,-8.53,-0.01,-0.68,1.44,4
9800,3.42,2.8,-8.46,-0.93,1.34,1.74,4
9825,3.43,2.8,-8.47,-0.74,2.5,1.38,4
9851,3.37,2.77,-8.35,-0.38,0.06,0.89,4
9875,3.38,2.83,-8.44,0.17,0.54,1.44,4
9900,3.37,2.83,-8.42,0.17,-0.19,2.23,4
9924,3.52,2.81,-8.38,-0.68,1.15,1.5,4
9949,3.5,2.82,-8.46,-0.44,0.97,-0.15,4
9973,3.42,2.77,-8.34,0.41,-0.68,-0.27,4
9998,3.3,2.9,-8.35,0.96,-0.49,0.77,4
10023,3.44,2.85,-8.41,0.96,-0.68,1.01,4
10047,3.53,2.81,-8.4,0.41,0.85,-0.51,4
10072,3.49,2.84,-8.48,1.33,0.48,-1.06,4
10096,3.35,2.85,-8.55,1.09,-2.93,-0.57,4
10121,3.29,2.89,-8.54,-0.07,-0.37,0.03,4
10146,3.31,2.92,-8.51,-0.5,1.4,0.52,4
10170,3.4,2.84,-8.53,-0.01,0.67,0.4,4
10195,3.54,2.84,-8.52,-0.01,0.24,0.28,4
10219,3.58,2.84,-8.53,-0.68,-1.47,-0.64,4
10244,3.5,2.82,-8.5,-1.35,-0.43,-1.73,4
10269,3.24,2.78,-8.4,-1.6,0.61,-1.73,4
10294,3.22,2.83,-8.36,-0.44,-0.19,-0.57,4
10319,3.32,2.88,-8.33,0.41,-1.22,0.34,4
10343,3.29,2.88,-8.43,0.11,0.61,0.28,4
10368,3.29,2.85,-8.45,0.05,0.61,0.28,4
10392,3.38,2.85,-8.54,0.05,-0.19,0.64,4
10417,3.43,2.83,-8.53,-0.26,-0.07,0.58,4
10441,3.36,2.86,-8.52,-0.56,-0.68,0.28,4
10466,3.33,2.86,-8.58,-0.56,-1.28,0.16,4
10491,3.38,2.85,-8.34,-0.56,-1.28,0.34,4
10515,3.36,2.85,-8.4,0.05,-1.53,0.03,4
10541,3.34,2.86,-8.4,-0.13,-1.96,-0.64,4
10565,3.27,2.87,-8.37,-0.44,0.3,-0.76,4
10590,3.17,2.96,-8.38,-0.2,0.61,-0.03,4
10615,3.18,2.93,-8.53,-0.07,-0.92,1.07,4
10639,3.35,2.86,-8.55,-0.32,-0.55,0.95,4
10664,3.41,2.85,-8.48,-0.56,0.54,0.46,4
10688,3.22,2.89,-8.43,-0.62,-0.68,0.03,4
10713,3.28,2.9,-8.39,-0.44,1.46,0.46,4
10737,3.33,2.96,-8.46,0.11,-0.49,0.4,4
10762,3.35,2.88,-8.46,0.78,-1.04,0.58,4
10787,3.24,2.8,-8.5,0.54,-1.04,0.46,4
10811,3.19,2.91,-8.53,-0.07,-0.43,0.28,4
10836,3.24,2.92,-8.61,0.17,-0.55,1.25,4
10861,3.21,2.89,-8.58,-0.01,-1.89,2.17,4
10886,3.36,2.84,-8.62,-1.41,0.18,1.8,4
10910,3.48,2.89,-8.61,-2.7,2.01,1.13,4
10935,3.47,2.82,-8.6,-3.18,0.61,0.58,4
10960,3.4,2.9,-8.32,-2.45,0.12,-0.21,4
10984,3.35,2.88,-8.31,-1.23,-1.53,-0.21,4
