t_ms,ax,ay,az,gx,gy,gz,label
3889,-1.38,-5.49,6.38,62.06,98.35,349.73,3
3913,0.87,-4.06,5.83,96.21,56.58,286.31,3
3939,2.2,-2.42,5.83,139.32,12.86,214.48,3
3964,2.25,-2.07,5.27,192.18,-45.06,137.72,3
3988,1.3,-2.55,4.83,255.53,-117.56,59.67,3
4014,-1.04,-3.96,3.54,319.5,-162.14,-8.44,3
4038,-3.29,-5.79,2.34,375.35,-194.88,-61.61,3
4063,-4.89,-7.99,1.4,416.93,-237.38,-102.83,3
4089,-8.13,-10.32,0.83,458.4,-219.58,-131.92,3
4113,-11.63,-14.63,-0.9,508.34,-182.14,-146.79,3
4138,-14.95,-17.94,-3,532.73,-133.23,-131.43,3
4163,-18.16,-19.55,-5.71,538.76,-126.83,-89.72,3
4188,-20.6,-19.65,-8.77,501.26,-105.8,-44.23,3
4213,-20.6,-18.65,-11.24,435.17,-57.32,6.99,3
4238,-20.6,-17.15,-12.98,355.35,25.36,53.33,3
4263,-20.6,-13.57,-12.54,291.27,71.09,107.35,3
4288,-20.6,-11.41,-14.34,247.06,45.12,160.7,3
4313,-18.36,-9.19,-16.23,190.84,-5,204.85,3
4338,-15.76,-8.49,-16.98,116.94,-21.77,236.5,3
4363,-11.84,-7.01,-15.96,34.07,-30.37,253.87,3
4388,-8.4,-5.53,-13.15,-31.35,-66.53,246.74,3
4413,-6.24,-4.79,-10.42,-83.24,-90.19,233.26,3
4438,-4.7,-4.19,-8.38,-126.35,-78.6,219.61,3
4462,-3.35,-3.66,-6.6,-163.24,-39.09,199.3,3
4488,-1.89,-3.26,-5.13,-197.88,-6.35,167.59,3
4512,-1.13,-3.63,-4.06,-223.79,-0.55,124.24,3
4537,-0.56,-2.47,-2.86,-244.58,0.79,73.14,3
4562,-0.82,-1.79,-1.86,-261.11,23.17,18.08,3
4587,-1.66,-2.55,-1.83,-275.44,53.35,-39.78,3
4612,-2.57,-3.69,-1.8,-296.41,97.68,-100.09,3
4636,-3.66,-5.94,-1.58,-313.18,96.09,-157.65,3
4661,-5.12,-7.4,-1.63,-321.9,61.15,-201.85,3
4687,-7.42,-9.23,-1.86,-336.29,23.29,-221.55,3
4711,-9.72,-10.7,-1.96,-357.57,-23.48,-212.65,3
4736,-11.44,-14.22,-1.86,-384.03,-47.44,-185.21,3
4761,-14.08,-15.93,-0.1,-406.17,-48.05,-147.28,3
4786,-14.58,-16.11,1.03,-413,-75.74,-105.82,3
4811,-14.36,-17.09,2.16,-413,-103.97,-65.64,3
4836,-14.34,-18.3,2.61,-402.02,-103.11,-32.28,3
4862,-15.32,-19.03,3.25,-377.45,-85.25,0.34,3
4886,-15.69,-19.44,4.41,-350.68,-91.65,31.25,3
4911,-15.95,-16.83,6.42,-312.81,-127.08,76.68,3
4936,-16.45,-14.55,8.28,-245.19,-119.33,134.24,3
4961,-16.02,-13.17,9.3,-165.93,-97.56,193.75,3
4986,-14.69,-12.42,8.74,-97.27,-73.36,240.58,3
5011,-12.97,-11.28,7.86,-38.43,-53.78,271.19,3
5036,-10.87,-9.99,6.69,8.22,-41.28,284.67,3
5060,-9.42,-8.58,6.06,43.04,-14.94,286.19,3
5086,-7.6,-6.86,5.95,74.44,0.42,281.37,3
5111,-5.83,-5.22,5.75,104.86,-13.48,260.09,3
5135,-4.72,-3.78,5.58,139.01,-24.88,224.91,3
5160,-4.4,-2.58,5.57,176.45,-22.02,185.34,3
5185,-4.16,-2.39,5.27,215.72,-12.93,156.98,3
5210,-3.8,-2.44,4.62,255.72,-14.88,133.27,3
5234,-3.53,-2.48,3.63,300.29,-32.38,103.45,3
5260,-3.77,-3.6,2.41,338.22,-47.02,72.78,3
5285,-4.2,-4.53,1.19,370.47,-45.86,50.77,3
5309,-4.53,-6.01,0.23,403.58,-44.39,35.77,3
5334,-5.17,-8.15,-0.83,433.76,-43.24,21.38,3
5359,-5.57,-10.75,-1.66,459.56,-29.64,1.99,3
5384,-6.85,-12.61,-2.94,477.79,-41.59,-15.7,3
5408,-9.2,-12.9,-4.45,484.25,-61.1,-18.44,3
5434,-12.14,-13.69,-6.7,470.41,-52.2,3.57,3
5459,-15.09,-14.2,-8.98,429.43,-20.61,38.63,3
5483,-16.96,-13.38,-10.25,378.09,-0.61,69.61,3
5509,-17.65,-12.08,-11.47,331.81,-31.53,91.01,3
5533,-18.84,-11.39,-13.25,286.39,-65.67,111.44,3
5558,-19.63,-10.93,-14.5,240.47,-100.92,136.74,3
5584,-19.99,-8.91,-14.29,192.73,-85.74,181.86,3
5608,-17.48,-7.87,-14.07,142.43,-78.05,226.8,3
5634,-14.16,-6.54,-13.73,92.36,-101.47,248.08,3
5658,-11.78,-6.01,-12.85,44.19,-115.67,255.4,3
5683,-9.55,-4.74,-12.01,-3.73,-95.19,254.54,3
5709,-6.97,-3.71,-11.25,-54.65,-70.25,240.7,3
5733,-4.93,-3.33,-10.32,-104.46,-67.87,213.87,3
5758,-3.56,-2.91,-8.62,-148.73,-72.75,180.4,3
5783,-2.56,-2.49,-7.41,-186.66,-72.5,144.24,3
5808,-1.8,-2.17,-6.41,-221.84,-62.75,104.79,3
5832,-1.65,-2.37,-5.4,-256.11,-47.56,60.28,3
5858,-1.48,-2.97,-4.36,-288.18,-45,15.52,3
5883,-2.38,-3.88,-3.08,-318.24,-42.81,-22.59,3
5907,-3.45,-5.46,-2.3,-348.12,-9.94,-52.16,3
5932,-4.05,-7.52,-1.31,-375.98,14.08,-81.37,3
5957,-5.33,-9.04,-0.9,-400.31,48.84,-110.7,3
5982,-6.35,-12.44,-0.99,-422.2,80.42,-137.46,3
6007,-7.51,-14.17,-0.96,-438.3,109.08,-163.68,3
6032,-8.89,-16.46,-1.43,-449.03,101.15,-189.72,3
6057,-10.88,-19.26,-1.84,-456.96,24.08,-204.84,3
6081,-12.95,-19.65,-1.14,-472.93,-87.56,-196.3,3
6107,-14.41,-19.65,1.64,-484.95,-155.98,-155.63,3
6131,-15.47,-19.65,4.2,-465.74,-198.54,-78.5,3
6157,-16.59,-19.65,6.23,-411.17,-178.84,7.17,3
6182,-16.2,-19.65,6.87,-333.73,-152.56,78.75,3
6207,-15.98,-17.93,7.99,-238.67,-153.78,149.24,3
6232,-15.76,-16.17,8.14,-144.16,-161.89,218.39,3
6256,-14.37,-15.58,6.48,-61.66,-127.32,275.46,3
6282,-13,-15.18,4.24,-10.87,-74.94,318.26,3
6307,-10.88,-14.27,3.2,15.05,-37.75,349.3,3
6332,-8.76,-12.6,3.28,28.83,-11.16,359.67,3
6357,-6.54,-10.35,3.61,36.63,-1.77,353.51,3
6381,-5,-7.67,4.99,54.44,-1.47,331.74,3
6406,-3.93,-5.2,5.8,87.67,-7.5,295.76,3
6431,-4.22,-3.47,6.75,128.34,29.08,260.58,3
6456,-3.87,-2.13,6.84,180.6,55.48,225.95,3
6481,-2.84,-2.35,5.22,237.12,9.93,185.58,3
6505,-2.72,-2.55,4.25,284.8,-43.05,142.96,3
6531,-3.03,-3.28,3.38,330.17,-63.48,99.79,3
6555,-3.47,-4.59,2.36,377.67,-65.86,61.13,3
6580,-4.06,-6.49,1.16,423.76,-65.19,28.27,3
6605,-5.28,-8.73,-0.12,466.69,-50.67,6.32,3
6630,-7.05,-11.59,-1.49,498.82,-49.27,1.38,3
6655,-9.55,-14.68,-3.41,526.32,-37.14,16.56,3
6679,-12.38,-16.62,-5.87,535.59,-34.94,56.13,3
6705,-14.43,-16.93,-9.64,513.21,-23.72,111.07,3
6729,-15.36,-17.58,-14.24,464.62,-36.1,146.37,3
6754,-17.67,-14.73,-15.75,388.83,-38.97,167.23,3
6780,-17.89,-14.5,-17.29,316.87,-20.25,193.45,3
6804,-17.16,-12.68,-18.07,256.39,-55.92,218.26,3
6830,-15.46,-11.51,-18.99,200.23,-91.71,236.31,3
6854,-14.41,-9.12,-19.1,142.12,-122.69,253.08,3
6880,-12.58,-7.98,-18.84,77.36,-134.03,269.12,3
6905,-9.84,-6.34,-16.86,11.51,-126.04,279.3,3
6929,-6.93,-4.82,-14.8,-52.76,-102.87,273.51,3
6955,-4.32,-3.76,-12.44,-109.58,-97.87,249.61,3
6979,-2.42,-3.71,-10.22,-156.78,-88.3,216.44,3
7005,-1.97,-2.88,-7.75,-199.16,-66.71,182.23,3
7029,-1.15,-2.5,-5.76,-233.42,-31.41,138.75,3
7054,-0.25,-2.23,-4.3,-261.17,-18.97,82.35,3
7079,-0.2,-2.41,-3.53,-281.41,-7.87,21.92,3
