t_ms,ax,ay,az,gx,gy,gz,label
1141,-1.49,7.75,6.08,-1.29,-45,5.95,0
1166,-1.47,7.72,6.03,5.66,-63.11,34.91,0
1191,-1.26,7.68,5.9,13.28,-60.06,44.79,0
1216,-1.04,7.72,5.74,-0.2,-48.85,31.19,0
1241,-0.94,7.93,5.76,-27.88,-39.7,8.33,0
1265,-0.98,7.94,6.07,-43.91,-67.32,-7.77,0
1290,-1.27,7.87,6.25,-33.06,-79.82,-17.4,0
1315,-1.33,7.94,6.21,-19.95,-57.63,-33.07,0
1339,-1.41,8.01,6.38,-8.31,-11.41,-45.82,0
1365,-1.5,8.03,6.45,11.51,-21.83,-51.79,0
1389,-1.64,8,6.38,32.12,-29.58,-50.21,0
1414,-1.74,7.96,6.22,51.27,-2.87,-45.57,0
1438,-1.72,7.87,6.03,64.8,14.02,-28.32,0
1463,-1.57,8.02,5.78,57.85,-0.25,-9.42,0
1488,-1.53,7.95,5.65,47.97,-13.3,3.88,0
1513,-1.56,7.89,5.71,35.11,-13.85,23.21,0
1538,-1.57,7.74,5.88,25.29,-17.69,43.88,0
1562,-1.34,7.79,5.68,20.29,-19.58,63.14,0
1587,-1.17,7.84,5.79,-0.5,-23.17,76.99,0
1611,-1.11,7.69,5.99,-14.22,-46.04,81.5,0
1637,-0.83,7.68,6.01,-7.45,-74.82,74.91,0
1662,-0.72,7.77,5.9,5.23,-58.91,50.28,0
1686,-0.66,7.84,5.73,3.65,-29.52,15.03,0
1711,-0.8,7.83,6,0.41,-22.32,-14.66,0
1735,-0.98,7.84,6.1,1.51,-35.49,-30.39,0
1760,-1.09,7.81,6.12,13.22,-28.66,-36.37,0
1785,-1.28,7.85,6.02,22.49,-20.92,-36.25,0
1810,-1.43,7.86,6.06,25.23,-14.88,-29.05,0
1835,-1.56,7.76,5.91,27.79,-36.59,-10.45,0
1859,-1.43,7.77,5.91,22.85,-42.75,9.61,0
1884,-1.32,7.82,6.08,18.34,-31.35,20.03,0
1908,-1.38,7.89,6.06,19.62,-29.27,17.6,0
1934,-1.24,7.84,6.11,13.77,-39.82,15.52,0
1959,-1.27,7.91,6.1,19.8,-29.76,10.71,0
1983,-1.32,7.88,5.96,21.02,-21.59,6.44,0
2008,-1.37,7.91,5.86,24.07,-14.52,6.32,0
2032,-1.27,7.98,5.86,26.45,-27.02,11.32,0
2058,-1.22,8.07,5.85,25.84,-22.81,11.99,0
2083,-1.31,8,5.51,23.04,-17.08,10.89,0
2107,-1.36,8.05,5.71,19.32,-2.63,11.62,0
2132,-1.32,8.05,5.82,16.94,-7.5,22.35,0
2156,-1.22,7.92,5.94,16.51,-26.04,39.12,0
2181,-1.16,8.06,5.86,22.67,-31.04,42.41,0
2206,-1.04,8.04,5.89,23.71,-30,36.19,0
2231,-0.95,8.04,5.82,18.58,-25.92,28.82,0
2256,-0.84,7.99,6.04,15.78,-34.7,19,0
2280,-0.94,8.02,6.12,28.71,-28.42,9.97,0
2305,-0.86,8.21,6.09,31.08,-35.43,-0.76,0
2329,-0.93,8.26,6.3,31.39,-41.59,-6.67,0
2355,-1.1,8.18,6.32,50.66,-55.37,-4.78,0
2379,-1.23,8.15,6.21,81.94,-45.31,9.61,0
2404,-1.17,8.17,6.08,106.33,-57.02,26.32,0
2429,-0.89,8.15,5.65,108.28,-59.03,30.52,0
2453,-0.94,8.15,5.63,99.13,-55.86,25.46,0
2479,-0.99,8.15,5.55,88.16,-69.88,25.83,0
2503,-1.06,8.08,5.57,83.89,-72.5,31.5,0
2528,-0.89,8.09,5.48,79.26,-78.11,29.49,0
2553,-0.79,8.21,5.44,71.76,-69.82,24.61,0
2577,-0.78,8.23,5.47,55.78,-74.03,9.79,0
2602,-0.91,8.19,5.71,51.88,-83.97,0.4,0
2627,-0.93,8.18,5.65,74.13,-75.19,-9.11,0
2652,-0.88,8.31,5.64,84.74,-34.52,-20.09,0
2676,-1.16,8.25,5.67,104.44,-18.85,-21.31,0
2701,-1.18,8.3,5.41,121.02,-51.77,-6.98,0
2726,-1.08,8.36,5.42,118.95,-47.5,7.96,0
2751,-0.91,8.39,5.47,119.56,-29.33,22.17,0
2776,-0.85,8.43,5.33,109.19,-41.22,28.94,0
2800,-0.72,8.52,5.22,91.39,-64.39,26.68,0
2825,-0.55,8.61,5.33,70.17,-34.94,11.74,0
2851,-0.72,8.65,5.54,78.77,-32.69,8.08,0
2875,-0.96,8.57,5.84,123.34,-62.99,14.97,0
2900,-0.89,8.57,5.69,185.66,-88.48,21.56,0
2924,-0.6,8.55,5.26,240.96,-53.17,12.11,0
2949,-0.45,8.52,4.91,279.74,-2.99,-12.22,0
2974,-0.55,8.29,4.42,312.67,20.54,-28.87,0
2999,-0.52,8.01,3.8,327.18,-11.83,-37.16,0
3024,-0.77,7.61,3.21,335.72,-131.65,-43.62,0
3048,-0.48,7.36,2.35,341.39,31.76,-47.95,0
3074,-0.78,7.09,1.01,311.45,24.93,-57.83,0
3098,-0.63,6.8,-0.56,187.61,-6.77,-74.17,0
3123,-0.35,6.7,-2.06,-18.37,9.75,-93.26,0
3147,-1.15,5.64,-3.05,-313.3,-169.03,-102.28,0
3173,-1.78,6.49,-2.99,-676.29,-260.55,-69.6,0
3198,-2.15,6.08,-1.64,-1018.17,-182.87,7.72,0
3222,-1.86,5.69,-1.04,-1280.3,-262.38,98.27,0
3248,-0.86,4.58,-2.11,-1647.37,-530.12,165.28,0
3272,-0.71,2.67,-2.02,-1999.14,-800.97,198.87,0
3297,-2.05,0.07,0.74,-1999.14,-754.08,291.92,0
3323,-3,-2.75,5.61,-1999.14,-397.44,515.82,0
3347,-4.57,-4.52,10.32,-1999.14,-167.2,800.45,0
3373,-1.33,-4.68,14.42,-1999.14,-202.56,1055.82,0
3397,0.76,-4.26,15.32,-1999.14,-544.21,1128.5,0
3423,5.52,-4.16,19.36,-1762.8,-492.99,940.88,0
3448,4.25,-4.04,19.98,-1097.68,310.79,685.94,0
3473,5.83,-3.61,19.98,-533.54,423.71,397.1,0
3498,6.18,-3.39,19.21,-158.24,302.98,109.18,0
3522,5.2,-3.52,18.35,50.29,318.77,-82.83,0
3548,3.35,-3.41,17.91,202.73,78.96,-143.87,0
3572,3.19,-2.32,18,394.07,-77.93,-179.84,0
3597,2.12,-1.45,18.07,666.2,-50.43,-233.56,0
3623,1.62,-1.37,17.73,972.72,-79.27,-270.76,0
3647,1.04,-1.21,17.21,1271.93,124.81,-306.91,0
3672,1.74,-1.06,15.47,1517.66,136.64,-341,0
3697,0.37,-0.98,13.86,1662.96,40.36,-366.3,0
3722,0.15,-0.51,13.19,1812.96,396.46,-369.41,0
3748,0.3,0.22,12.25,1927.59,645.72,-326.55,0
3772,-0.26,1.02,9.93,1974.36,319.26,-251.06,0
3798,-0.45,1.79,8.21,1927.83,164.45,-220.21,0
3822,-0.79,2.8,6.89,1840.58,419.87,-219.17,0
3847,-2.38,3.69,7.12,1756.92,555.72,-156.85,0
3872,-2.5,4.2,6.04,1712.84,322.8,19.55,0
3897,-2.39,4.75,4.34,1597.9,90.73,111.25,0
3922,-1.51,5.39,3.11,1510.52,62.19,108.63,0
3947,-1.41,5.77,1.58,1376.74,232.55,90.22,0
3972,-1.49,6.19,0.96,1206.13,241.88,131.07,0
3996,-1.6,6.51,0.74,1022.05,-28.17,164.18,0
4022,-1.2,6.77,0.98,926.93,-83.66,175.58,0
4047,-1.28,6.89,0.59,887.66,55.73,149.97,0
4071,-1.09,6.96,0.19,859.55,107.49,133.57,0
4097,-0.53,7.02,0.02,854.06,70.06,137.47,0
4121,-0.62,7.36,-1.65,780.83,-7.57,133.51,0
4146,0.31,7.51,-3.06,657.66,-40.61,92.41,0
4170,0.38,7.3,-3.97,516.02,-63.97,22.9,0
4196,0.56,7.04,-4.88,344.5,7.56,-50.03,0
4221,0.22,7.61,-4.97,120.9,-26.89,-108.99,0
4245,-0.79,8.31,-4.56,-98,-102.44,-120.88,0
4270,-0.92,8.63,-3.77,-266.47,-46.22,-90.21,0
4295,-1.75,8.54,-3.17,-404.7,44.51,-58.07,0
4320,-2.31,7.9,-2.69,-483.06,-1.59,15.95,0
4345,-1.99,7.73,-2.35,-545.43,-2.2,110.7,0
4369,-1.25,7.6,-3.41,-682.38,-16.28,177.17,0
4395,-0.32,7.27,-3.77,-879.33,62.43,180.28,0
4419,0.72,7.39,-3.61,-1154.45,91.52,120.58,0
4444,1.84,6.57,-3.46,-1445.79,56.34,6.13,0
4469,0.68,6.2,-2.53,-1854.57,-176.53,-114.96,0
4494,0.05,4.17,-0.68,-1999.14,-361.53,-103.81,0
4519,-0.53,1.48,-0.49,-1999.14,-477.38,-40.57,0
4544,-0.89,-2.03,0.12,-1999.14,-459.51,-1.43,0
4569,-1.83,-5.97,3.48,-1999.14,-268.36,50.64,0
4593,-3.47,-10.05,8.65,-1999.14,-376.04,281.19,0
4619,-3.52,-11.19,15.55,-1999.14,-626.83,595.39,0
4644,-0.3,-9.62,19.98,-1999.14,-717.19,889.23,0
4669,3.22,-6.49,19.98,-1999.14,-632.38,860.58,0
4694,5.19,-4.59,19.98,-1412.5,49.2,572.65,0
4719,5.02,-4.9,19.98,-504.09,471.7,225.34,0
4744,4.87,-5.25,19.98,101.82,802.24,-45.09,0
4768,3.75,-5.35,19.98,465.84,408.28,-198.32,0
4794,3.24,-4.22,18.76,679.8,124.02,-260.76,0
4819,1.64,-3.2,17.41,889.25,-139.33,-301.55,0
4844,1.2,-2.41,16.6,1132.17,-7.2,-353.92,0
4869,0.61,-2.08,16.44,1402.47,433.59,-354.35,0
4893,-0.07,-1.99,15.53,1653.2,289.87,-329.29,0
4919,0.24,-1.58,14.84,1820.4,160.3,-336.18,0
4944,-0.81,-1.11,13.84,1996.86,394.81,-285.75,0
4969,-1.52,-0.82,11.71,1996.86,251.15,-201.85,0
4994,-1.16,-0.2,10.17,1996.86,195.42,-147.04,0
5019,-1.42,0.83,8.82,1996.86,236.7,-81.43,0
5044,-2.07,1.96,7.97,1983.26,154.57,-28.81,0
5069,-2,2.62,7.14,1976.86,170.3,46.07,0
5094,-2.01,3.13,5.04,1923.14,82.07,99.42,0
5119,-1.54,3.92,4.24,1800.64,61.21,124.42,0
5143,-2.27,4.24,3.87,1717.71,111.28,185.58,0
5169,-1.56,4.84,2.86,1651.19,7.74,240.4,0
5193,-1.1,5.41,1.16,1578.2,-167.99,244.12,0
5218,-0.77,6.21,0.31,1446.38,-176.1,209.79,0
5244,0.12,6.53,-0.67,1337.47,-62.81,152.53,0
5268,0.16,7.01,-1.69,1198.15,60.42,75.52,0
5293,0.27,6.88,-2.6,1064.85,88.9,3.08,0
5318,0.07,6.84,-3.44,894.55,-69.94,-39.17,0
5343,0.1,7.07,-4.25,710.77,-55.06,-76.49,0
5368,-0.45,7.42,-5.12,504.25,-111.71,-102.1,0
5392,-0.87,7.38,-5.19,299.86,-130.98,-103.81,0
5418,-1.17,7.11,-5.17,136.94,-96.41,-84.35,0
5442,-1.55,7.47,-5.36,-41.84,-100.74,-62.95,0
5467,-1.71,7.71,-5.45,-230.13,-73.91,-36.12,0
5492,-2.08,7.91,-4.99,-437.2,-65.37,1.44,0
5517,-2.23,7.59,-4.44,-607.75,-12.63,55.77,0
5542,-2.37,7.52,-4.3,-771.22,-51.71,127.23,0
5566,-1.44,7.54,-4.86,-975.92,-123.3,196.68,0
5592,0.11,7.21,-5.06,-1254.51,-114.64,194.85,0
5616,0.58,6.48,-3.96,-1601.22,-197.38,98.02,0
5642,-0.84,5.1,-2.38,-1929.44,-375.06,73.08,0
5667,-1.85,4.17,-0.33,-1999.14,-454.27,167.23,0
5691,-1.07,3.1,-0.06,-1999.14,-222.75,249.24,0
5717,-0.7,0.92,0.55,-1999.14,-191.47,274.79,0
5741,-0.89,-2.18,2.43,-1999.14,-334.57,371.49,0
5766,-1.35,-5.36,5.13,-1999.14,-683.41,511.74,0
5791,-2.1,-8.25,9.86,-1999.14,-523.17,701.98,0
5816,-0.16,-8.85,18.66,-1999.14,439.32,848.62,0
5842,2.92,-5.09,19.98,-1999.14,402.49,720.21,0
5866,4.28,-3.06,19.98,-1629.02,130.67,478.38,0
5892,1.9,-3.12,19.98,-613.24,-776.83,339.54,0
5916,4.8,-3.11,19.98,190.29,615.6,118.81,0
5941,3.56,-2.87,19.98,620.71,1337.24,-58.62,0
5967,3.44,-2.23,18.4,846.5,263.71,-140.15,0
5991,2.71,-1.47,15.75,956.14,-116.83,-228.74,0
6017,1.41,-0.63,14.01,1003.09,128.35,-291.73,0
6041,0.75,-0.22,14.78,1100.28,259.81,-293.19,0
6067,0.24,0.47,15.76,1321.68,198.35,-256.85,0
6091,-0.12,0.69,14.49,1540.64,3.47,-241.3,0
6116,0.33,0.71,13.55,1666.37,110.18,-284.84,0
6142,0.05,1.39,12.81,1772.1,256.58,-318.01,0
6166,-0.89,1.79,11.64,1863.38,-4.88,-268.5,0
6191,-1.65,2.11,10.34,1890.33,-167.38,-217.95,0
6216,-1.33,2.65,9.05,1942.1,9.63,-172.95,0
6241,-1.35,3.49,6.64,1891.98,30.36,-137.59,0
6267,-1.67,4.43,5.13,1765.82,-96.95,-106.67,0
6291,-2.24,5.07,3.83,1624.54,-128.17,-69.29,0
6316,-2.5,5.66,3.23,1484.73,8.59,-33.07,0
6341,-2.5,6.08,2.84,1422.17,72.62,22.47,0
6366,-2.74,6.87,2.87,1346.32,98.41,67.23,0
6391,-1.94,6.72,3.08,1365.03,76.64,129.3,0
6415,-1.8,6.17,1.44,1405.95,-51.28,162.47,0
6441,-1.35,6.34,-0.46,1375.22,-112.32,148.39,0
6465,-0.77,6.49,-1.76,1270.95,109.75,113.75,0
6491,-0.78,6.74,-2.51,1154.37,254.26,93.63,0
6515,-0.79,6.78,-2.97,1043.27,303.41,91.99,0
6540,-0.16,7.22,-2.97,944.8,341.82,98.08,0
6566,0.15,6.97,-4,856.38,188.59,91.44,0
6590,0.11,7.15,-5.04,688.46,114.08,73.14,0
6615,0.27,7.1,-5.63,534.62,148.84,57.72,0
6639,0.15,6.19,-6.05,353.22,68.29,25.58,0
6665,0.69,7.15,-6.93,149.68,-35.55,-6.43,0
6690,0.95,5.98,-7.76,-89.71,-98.66,-50.21,0
6714,0.19,6.76,-8.01,-365.13,-216.47,-92.22,0
6739,-1.32,6.55,-7.47,-622.08,-110.31,-93.13,0
6764,-1.5,6.62,-7.04,-875.74,-131.41,-32.22,0
6789,-0.6,6.14,-7.09,-1148.72,-293.48,37.72,0
6813,-0.98,5.27,-6.08,-1433.9,-329.09,38.45,0
6839,-0.94,4.85,-4.81,-1654.14,-223.23,33.33,0
6864,0,4.61,-4.83,-1924.26,-188.6,32.29,0
6888,0,3.71,-4.5,-1999.14,-200.25,-48.75,0
6914,-0.15,1.74,-2.86,-1999.14,-28.72,-155.88,0
6938,-0.45,-1.12,-1.12,-1999.14,-24.58,-207.46,0
6963,-3.05,-4.13,1.77,-1999.14,-580.18,-130.02,0
6989,-5.1,-8.26,6.22,-1999.14,-978.1,264.97,0
7013,-3.5,-10.15,11.04,-1999.14,-824.02,725.94,0
7039,-0.32,-10.88,15.24,-1999.14,-504.02,921.85,0
7063,2.66,-8.84,19.98,-1999.14,-130.25,953.5,0
7089,3.9,-6.11,19.98,-1999.14,-533.84,779.48,0
7113,6.1,-5.49,19.98,-1013.05,224.51,513.08,0
7139,6.03,-5.12,19.98,-28.91,225.54,170.58,0
7164,5.77,-5.04,19.98,578.46,653.22,-123.38,0
7188,4.3,-3.86,19.98,882.66,598.28,-271.43,0
7214,1.68,-2.57,17.97,1111.74,-74.39,-313.8,0
7238,1.05,-2.08,16.5,1274.12,-30.67,-349.41,0
7264,0.7,-1.32,15.92,1438.45,384.08,-335.08,0
7289,-0.28,-0.75,15.19,1633.08,268.1,-279.23,0
7313,0.05,-0.27,14.05,1786.8,50.54,-258.26,0
7339,-0.3,0,13.17,1899.91,29.2,-266.91,0
7363,-0.26,0.53,12.41,1996.86,172.43,-291.85,0
7389,-1.33,0.73,11.01,1996.86,221.64,-258.99,0
7413,-1.53,0.98,9.28,1996.86,103.41,-194.78,0
7438,-1.62,1.73,7.46,1996.86,118.77,-162.34,0
7464,-0.95,2.68,5.86,1996.86,94.51,-160.76,0
7488,-1.74,3.15,3.86,1976.19,11.82,-138.07,0
7514,-1.92,3.84,2.8,1792.1,-61.95,-85.45,0
7538,-2.02,4.51,2.71,1665.28,90.79,-33.93,0
7563,-2.09,5.04,1.66,1569.85,152.31,23.33,0
7588,-1.69,5.16,0.92,1494.48,102.98,68.27,0
7613,-1.65,5.32,0.1,1417.53,82.86,107.96,0
7638,-1.49,5.95,-0.8,1331.38,-23.54,139.18,0
7662,-1.76,5.8,-0.59,1264.85,-16.59,148.57,0
7688,-2.09,5.57,-1.22,1301.99,25.97,191.56,0
7712,-1.64,6.02,-3.01,1315.58,62.62,223.33,0
7737,0.31,6.77,-5.03,1196.93,208.77,193.08,0
7763,1.06,8.58,-6.96,984.49,126.46,111.19,0
7787,1.04,7.62,-8.46,681.02,-122.26,14.85,0
7812,1.15,7.48,-8.7,333.34,-106.1,-101.92,0
7837,0.45,7.28,-8.12,65.84,3.17,-186.37,0
7862,-0.29,6.77,-7.74,-160.13,-64.58,-198.62,0
7887,-0.49,6.02,-7.47,-378.06,-279.03,-177.59,0
7912,-1.16,5.7,-7.61,-587.81,-351.65,-149.05,0
7937,-1.58,5.15,-7.31,-815.43,-269.45,-116.55,0
7961,-2.71,5.11,-6.49,-1045.49,-288.9,-50.51,0
7987,-2.65,5.36,-5.89,-1264.57,-398.9,49.97,0
8011,-0.79,5.05,-6.43,-1524.69,-423.11,123.75,0
8037,0.73,4.7,-7.24,-1930.72,-436.16,88.75,0
8062,0.81,3.54,-6.11,-1999.14,-489.33,-43.62,0
8086,0.2,0.66,-4.8,-1999.14,-351.65,-116.24,0
8112,-3.38,-2.66,-0.77,-1999.14,-165.31,-133.26,0
8136,-4.78,-7.17,4.01,-1999.14,18.04,36.25,0
8161,-4.34,-10.37,9.79,-1999.14,-105.25,325.95,0
8187,-4.87,-10.79,17.66,-1999.14,-361.28,738.2,0
8211,-2.51,-7.74,19.98,-1999.14,-623.72,1050.88,0
8237,0.28,-3.96,19.98,-1999.14,-544.69,989.6,0
8261,6.4,-1.14,19.98,-795.8,235.05,579.24,0
8287,5.54,-1.77,19.98,273.77,769.74,153.14,0
8312,4.78,-1.85,19.98,813.27,394.5,-182.83,0
8336,2.82,-1.04,19.58,1027.17,215.24,-379.35,0
8362,0.23,-0.03,17,1130.1,39.93,-400.33,0
8386,-2.56,0.48,16.8,1278.27,-238.05,-287.89,0
8412,-2.15,0.85,15.72,1512.9,-70.67,-205.45,0
8436,-1.66,1.42,13.57,1647.35,-28.85,-167.34,0
8462,-2.23,1.74,12.64,1723.32,-78.48,-124.66,0
8487,-2.75,1.53,12.16,1837.71,-88.91,-35.03,0
8511,-2.62,1.49,10.55,1961.68,-69.33,38.75,0
8537,-2.33,1.55,8.22,1996.86,-82.32,109.18,0
8561,-1.3,2.31,6.31,1959.36,2.13,139.24,0
8586,-0.71,3.2,6.03,1909.05,93.04,142.66,0
8612,-1.13,3.4,4.68,1910.58,27.74,127.47,0
8636,-1.24,4.05,3.04,1868.81,62.86,83.57,0
8661,-0.72,4.89,1.93,1796.49,95.06,61.68,0
8686,-0.63,5.04,0.59,1703.02,33.9,57.72,0
8711,-0.94,5.67,-0.74,1568.14,72.07,29.3,0
8735,-0.68,5.95,-1.55,1441.25,142.19,22.96,0
8760,-0.56,6.5,-2.32,1282.54,118.65,33.39,0
8786,-1.01,6.52,-3.32,1134.18,-20.37,65.89,0
8810,-0.76,6.86,-4.15,979.25,-28.85,77.05,0
8835,-0.24,7.27,-5.27,825.1,-27.08,66.5,0
8860,-0.41,7.65,-6.34,611.44,-27.02,37.66,0
8885,-0.19,7.78,-6.54,380.29,-25.25,27.17,0
8910,-0.66,7.6,-6.55,180.35,-30.8,16.38,0
8934,-0.77,7.68,-6.42,4.26,-19.7,15.89,0
8959,-0.87,7.72,-6.02,-170.93,-13.05,14.85,0
8984,-0.83,8,-5.59,-316.41,-28.17,20.22,0
9009,-1.27,7.73,-5.14,-460.13,-3.18,22.66,0
9033,-1.26,7.11,-5.23,-575.49,14.51,53.08,0
9058,-1.09,6.31,-5.72,-734.4,10.79,82.84,0
9084,-0.25,6.02,-6.22,-936.71,66.95,71.01,0
9108,0.61,5.74,-6.95,-1240.61,4.51,10.16,0
9133,1.17,4.74,-7.15,-1628.96,-91.53,-82.1,0
9157,0.59,3.12,-6.75,-1999.14,-329.88,-149.78,0
9183,-0.54,1.24,-6.58,-1999.14,-505.85,-140.45,0
9208,-1.98,-2.07,-4.64,-1999.14,-350.67,-108.62,0
9233,-3.06,-6.1,-0.97,-1999.14,-48.05,-15.82,0
9258,-3.4,-10.47,3.44,-1999.14,-164.94,127.72,0
9282,-4.14,-14.79,9.12,-1999.14,-379.39,369.79,0
9308,0.1,-15.73,19.98,-1999.14,-447.2,627.53,0
9332,0,-8.72,19.98,-1999.14,-1606.76,934.29,0
9358,2.16,-6.61,19.98,-1942.31,-697.01,969.48,0
9383,7.94,-4.88,19.98,-556.35,544.69,606.13,0
9408,6.93,-5.72,19.98,225.66,1005.11,250.22,0
9433,5.61,-4.38,19.98,557.79,-31.1,48.51,0
9458,5.03,-2.71,18.46,725.83,-261.34,-162.16,0
9483,3.38,-1.39,16.42,905.71,88.65,-325.14,0
9508,1.35,-1.17,15.6,1088.09,70.24,-387.03,0
9533,0.68,-0.79,15.56,1248.21,33.11,-390.75,0
9558,0.32,-0.79,14.99,1427.41,54.93,-403.56,0
9582,-0.28,-0.41,14.78,1593.33,77.56,-396.12,0
9608,-0.71,-0.34,14.33,1805.76,180.54,-340.02,0
9632,-0.67,-0.23,13.06,1980.94,185.54,-307.28,0
9658,-0.63,0.08,10.92,1996.86,120.06,-294.6,0
9683,-0.78,0.49,9.56,1996.86,187.31,-271.67,0
9708,-1.37,1.17,7.94,1996.86,159.08,-234.35,0
9733,-1.44,1.88,6.35,1996.86,98.04,-188.26,0
9757,-2.12,2.82,5.12,1996.86,192.86,-153.93,0
9783,-0.82,3.56,4.22,1949.11,239.75,-113.07,0
9808,-1.26,4.23,2.52,1854.66,114.81,-81.43,0
9832,-1.53,4.62,1.12,1755.34,51.4,-75.64,0
9858,-1.06,5.56,0.65,1626.19,204.57,-73.38,0
9882,-1.17,6.07,-0.01,1514,162.56,-60.09,0
9907,-1.56,6.32,-0.72,1417.29,86.28,-47.65,0
9933,-1.54,6.31,-1.73,1348.51,82.92,-22.71,0
9957,-0.93,6.67,-3.06,1245.22,107.31,-22.95,0
9982,-0.91,6.97,-4.09,1068.15,76.95,-46.18,0
10007,-1.15,7.69,-5.04,910.95,74.93,-52.59,0
10032,-1.59,7.58,-5.74,746.63,127.8,-58.26,0
10056,-1.62,7.5,-6.23,571.57,159.38,-51,0
10082,-1.74,7.27,-6.66,374.25,131.7,-16.55,0
10107,-1.61,7.04,-6.92,186.14,55.18,33.27,0
10131,-1.41,6.22,-7.17,-15.38,-68.42,55.95,0
10157,-1.26,7.21,-7.44,-242.69,-48.72,57.6,0
10181,-0.96,6.87,-7.36,-469.89,-49.64,47.84,0
10206,-1.27,6.61,-7.05,-713.42,-66.16,27.05,0
10231,-1.42,6.4,-6.56,-962.56,-85.43,16.32,0
10256,-1.33,6.31,-5.98,-1236.65,-217.01,42.84,0
10281,-0.49,5.98,-5.8,-1509.14,-326.71,66.8,0
10306,-0.18,5.24,-5.73,-1859.38,-464.02,49.24,0
10331,0.12,4.14,-4.98,-1999.14,-416.95,-37.4,0
10355,-0.39,2.13,-3.55,-1999.14,-389.51,-92.34,0
10381,-0.86,-0.25,-1.23,-1999.14,-564.69,-74.96,0
10406,-2.09,-3.41,1.69,-1999.14,-763.72,27.11,0
10431,-2.98,-6.23,5,-1999.14,-947.98,290.7,0
10456,-3.52,-9.02,8.48,-1999.14,-900.12,649.72,0
10481,-1.48,-10.87,12.25,-1999.14,-307.75,825.82,0
10506,2.02,-10.41,19.35,-1999.14,148.84,828.87,0
10532,1.53,-7.68,19.98,-1999.14,-406.34,828.26,0
10556,4.68,-5.52,19.98,-1528.84,-86.47,632.65,0
10582,6.06,-4.52,19.98,-485.98,191.58,333.99,0
10606,5.12,-4.39,19.98,299.92,369.63,42.05,0
10631,4.59,-3.6,19.98,814.37,539.44,-171.91,0
10656,2.97,-2.58,18.23,1107.9,346.82,-321.49,0
10681,1.62,-1.89,16.57,1283.63,210.97,-373.32,0
10707,0.15,-2.04,16.06,1465.89,238.59,-352.71,0
10731,-0.32,-1.34,15.1,1656.8,278.59,-305.33,0
10757,-0.55,-0.84,14.32,1795.52,209.69,-264.23,0
10781,-1.67,-0.6,13.69,1921.8,199.02,-226.24,0
