t_ms,ax,ay,az,gx,gy,gz,label
2149,5.63,-2.36,-11.89,-11.66,32.01,-33.2,3
2174,5.33,-2.03,-12.41,-16.17,14.51,-44.35,3
2198,5.39,-1.9,-13,-25.13,30.79,-52.16,3
2223,5.67,-2.2,-13.62,-38.67,52.13,-63.26,3
2248,5.56,-2.31,-14.05,-53.98,83.17,-74.54,3
2273,6.6,-2.1,-15.95,-80.32,149.08,-91.24,3
2298,7.99,-2.46,-16.14,-112.88,139.75,-111.67,3
2323,7.15,-2.67,-15.28,-144.4,111.76,-129.6,3
2348,5.8,-2.91,-13.41,-171.78,104.69,-139.05,3
2372,4.26,-2.67,-10.83,-191.66,127.56,-147.04,3
2398,2.8,-2.35,-7.71,-198.3,140.85,-151.49,3
2423,0.48,-1.67,-4.95,-181.47,124.69,-144.66,3
2448,-2.03,-1.51,-4.16,-158.85,74.87,-126.67,3
2473,-4.74,-1.37,-3.78,-149.04,82.13,-89.29,3
2497,-6.35,-0.75,-3.68,-142.88,73.23,-33.75,3
2522,-6.99,-1.23,-3.65,-139.34,39.87,32.96,3
2547,-5.35,-1.85,-3.01,-133.24,2.37,103.88,3
2572,-3.33,-2.8,-2.74,-119.46,-57.38,163.2,3
2597,-2.13,-4.32,-2.64,-105.87,-134.39,218.75,3
2622,-0.89,-5.06,-2.61,-92.27,-141.34,269.73,3
2647,1.18,-6.05,-2.44,-84.22,-148.42,316.86,3
2671,5.13,-7.46,-2.56,-68.55,-185.92,361.49,3
2697,8.16,-9.15,-3.33,-41.48,-269.57,392.04,3
2722,12.19,-11.32,-6.08,-13.06,-283.36,405.64,3
2746,15.37,-10.59,-10.88,-9.04,-188.84,385.95,3
2772,13.78,-11.39,-14.27,-36.05,-183.97,351.86,3
2796,13.77,-13.44,-18.06,-94.16,-29.88,321.31,3
2822,17.39,-13.05,-19.22,-173.3,182.92,277.41,3
2846,18.6,-11.52,-18.54,-226.23,-20.92,220.34,3
2871,17.52,-12.56,-18.63,-281.23,-114.82,178.51,3
2897,16.65,-10.9,-15.93,-333.97,0.18,135.64,3
2921,17.02,-9.3,-12.79,-363.3,1.03,68.45,3
2947,16.7,-8.03,-9.94,-367.81,-57.38,5.77,3
2971,15.23,-6.85,-6.56,-362.33,-80.19,-50.51,3
2996,13.87,-4.97,-1.42,-325.56,-86.41,-103.74,3
3022,12.62,-3.11,1.89,-260.8,-88.24,-157.46,3
3046,11.41,-2.35,3.38,-194.4,-28.66,-216.98,3
3071,10.39,-2.67,4.09,-108.43,48.04,-276.06,3
3096,9.13,-4.05,3.81,-26.78,42.37,-322.16,3
3121,7.15,-6.29,2.39,30.35,40.36,-369.23,3
3145,4.95,-7.27,0.51,76.51,162.98,-399.05,3
3170,7.06,-10.26,-0.4,138.28,252.55,-413.01,3
3196,4.83,-11.75,-1.44,205.9,136.7,-416.36,3
3220,2.61,-13.01,-3.59,226.57,73.47,-426.24,3
3246,2.71,-14.01,-3.24,249.44,277.92,-421.91,3
3270,6.15,-17.83,-3.97,313.89,381.33,-393.68,3
3295,9.05,-18.99,-6.66,397.97,284.38,-359.9,3
3321,10.23,-19.65,-11.49,439.56,8.9,-362.16,3
3345,2.79,-19.65,-17.16,383.22,-223.84,-394.29,3
3371,-2.74,-19.44,-19.22,245.59,-71.65,-391.3,3
3395,-2.87,-19.17,-19.22,145.66,26.52,-338.74,3
3420,-1.49,-19.41,-19.22,20.9,-89.76,-288.99,3
3445,-0.6,-19.65,-19.22,-98.06,-51.04,-243.26,3
3470,-0.67,-18.12,-19.22,-211.96,-56.71,-209.11,3
3496,-0.51,-16.97,-19.22,-320.01,-77.81,-182.16,3
3520,0.06,-16.32,-19.22,-388.55,-13.72,-165.76,3
3545,-1.66,-14.11,-15.56,-414.76,-11.77,-158.32,3
3570,-4.48,-11.3,-9.78,-410.37,-19.94,-131.55,3
3595,-7.25,-8.67,-5.49,-382.69,8.23,-88.38,3
3620,-8.99,-6.83,-2.93,-347.39,46.46,-38.26,3
3645,-8.78,-6.02,-0.46,-302.33,60.79,15.28,3
3670,-8.74,-5.07,1.87,-239.03,7.13,74.97,3
3694,-8.57,-4.15,2.65,-164.1,-48.3,148.08,3
3719,-8.38,-4.46,1.86,-85.56,-112.81,226.86,3
3744,-6.88,-5.52,-0.53,-23.85,-172.5,300.89,3
3769,-5.91,-7.46,-3.97,8.65,-182.69,366.8,3
3794,-5.27,-9.73,-6.79,11.63,-185.43,435.27,3
3819,-3.85,-13.87,-8.6,-2.27,-167.32,504.6,3
3844,0.69,-19.65,-9.29,-23.91,-94.52,581.92,3
3868,5.09,-19.65,-12.49,-62.02,-70.19,627.53,3
3894,8.77,-19.65,-16.67,-116.47,-56.65,639.17,3
3919,16.69,-19.65,-19.22,-183.3,-43.11,607.47,3
3943,18.6,-19.65,-19.02,-240.31,-167.81,522.59,3
3969,18.6,-19.65,-17.48,-249.1,-224.21,426.13,3
3993,18.6,-19.65,-18.25,-256.35,-86.28,342.23,3
4019,18.6,-15.87,-17.41,-269.58,-55.31,247.9,3
4043,18.6,-10.9,-16.5,-281.47,-29.03,133.88,3
4069,18.6,-9.25,-13.43,-298.79,9.39,36.44,3
4094,18.6,-8.81,-10.37,-308.24,20,-48.68,3
4118,15.83,-6.97,-7.48,-296.35,-0.86,-124.35,3
4144,12.92,-5.95,-4.57,-271.72,-54.52,-185.63,3
4168,10.07,-5.51,-0.52,-234.95,-60.06,-233.68,3
4193,8.29,-5.64,3.25,-177.88,-45.67,-268.62,3
4219,6.08,-4.76,5.19,-113.73,-23.17,-295.51,3
4243,4.11,-3.55,5.93,-37.27,36.7,-312.1,3
4268,3.02,-4.18,5.71,48.1,77.31,-314.29,3
4293,2.29,-4.73,4.08,121.45,66.15,-307.1,3
4318,1.56,-6.01,1.79,180.23,127.56,-304.66,3
4343,2.32,-8.44,-0.25,239.56,275.3,-295.94,3
4368,5.7,-10.25,-1.8,310.78,315.24,-270.63,3
4393,10.2,-14.34,-2.92,399.56,241.76,-259.17,3
4417,12.23,-18.38,-6.79,463.4,40.79,-287.52,3
4443,11.75,-19.65,-12.85,457.3,-155.67,-362.83,3
4467,5.89,-19.65,-19.22,343.83,-224.27,-442.95,3
4493,1.69,-19.65,-19.22,182.97,-135.73,-474.47,3
4518,-0.51,-19.65,-19.22,50.72,-119.94,-464.9,3
4543,-3.07,-19.65,-19.22,-62.02,-163.91,-423.01,3
4568,-5.33,-19.65,-19.22,-157.02,-125.25,-359.78,3
4593,-5.73,-19.65,-19.22,-238.42,-100,-292.83,3
4618,-5.78,-18.84,-19.22,-313.91,-97.93,-240.21,3
4643,-6.27,-16.83,-15,-361.11,-48.05,-195.02,3
4668,-5.98,-14.6,-11.4,-375.5,-7.08,-160.09,3
4693,-8.69,-11.94,-8.56,-367.26,-27.63,-117.16,3
4718,-10.67,-8.96,-6.28,-348.85,15.54,-56.31,3
4743,-11.57,-6.79,-4.1,-319.77,47.86,17.9,3
4767,-11.33,-5.54,-2.14,-279.16,18.35,99.79,3
4792,-9.54,-5.47,-1.05,-236.72,-29.52,182.84,3
4818,-8.03,-5.73,1.08,-187.88,-27.02,259.67,3
4842,-6.94,-7.22,1.28,-133.24,-41.53,333.75,3
4867,-5.15,-9.36,-0.67,-86.17,-76.04,409.12,3
4892,-3.28,-12.55,-3.67,-61.66,-103.97,480.88,3
4917,-1.65,-17.47,-5.87,-73.06,-85.31,540.94,3
4942,2.46,-19.65,-8.08,-131.11,32.19,586.25,3
4967,9.05,-19.65,-10.18,-200.01,75.42,616.61,3
4992,13.93,-19.65,-9.55,-229.83,-150.12,613.44,3
5017,18.6,-19.65,-13.87,-229.83,-220.61,565.27,3
5042,18.6,-19.65,-14.35,-264.83,-142.08,463.99,3
5067,18.6,-19.65,-11.28,-275.25,-67.99,360.4,3
5092,18.6,-17.98,-13.43,-262.2,-62.81,284.73,3
5117,18.6,-16.01,-15.36,-274.58,-67.26,213.94,3
5142,18.6,-13.17,-14.64,-303.36,-32.2,126.98,3
5167,18.6,-10.11,-11.93,-325.19,-51.59,19.06,3
5192,18.6,-8.78,-8.44,-333.06,-37.56,-80.21,3
5217,15.37,-8.1,-4.95,-324.77,7.62,-156.91,3
5242,12.68,-6.46,-1.16,-277.88,-33.78,-209.41,3
5267,10.39,-4.88,1.87,-215.86,-120.55,-247.28,3
5292,8.47,-4.36,4.1,-158.61,-63.05,-285.27,3
5316,5.99,-4.99,5.08,-90.19,-6.89,-321.67,3
5342,3.42,-5.43,5.7,-19.04,7.98,-334.11,3
5367,2.75,-6.65,5.46,44.93,12.13,-334.72,3
5391,1.96,-5.77,4.95,110.17,32.31,-336.24,3
5416,3.17,-8.48,3.17,170.23,54.45,-343.93,3
5441,1.95,-9.04,0.69,230.53,156.95,-344.05,3
5466,4.82,-11.23,-2.42,295.72,265.66,-333.13,3
5490,8.29,-14.61,-5.87,353.46,184.81,-330.51,3
5516,11.83,-17.21,-9.46,395.35,123.96,-355.45,3
5541,14.46,-19.65,-13.81,404.25,108.53,-410.2,3
5566,11.5,-19.65,-19.22,382.24,21.7,-459.35,3
5591,8.22,-19.65,-19.22,305.47,-137.93,-483.37,3
5616,-0.33,-19.65,-19.22,141.63,-235.86,-477.22,3
5641,-5.29,-19.65,-19.22,-41.66,-155.06,-410.27,3
5667,-6.57,-19.65,-19.22,-182.51,-111.53,-313.93,3
5691,-5.02,-19.65,-19.22,-286.05,-105.8,-228.01,3
5716,-1.82,-18.13,-18.29,-355.13,-32.56,-177.28,3
5741,-0.35,-16.68,-13.06,-387.51,-3.11,-171.37,3
5766,-1.55,-14.14,-8.82,-386.65,31.09,-171.3,3
5791,-3.95,-10.99,-6.58,-361.41,42.25,-157.28,3
5816,-7.62,-8.65,-5.28,-333.73,56.64,-120.27,3
5841,-8.77,-6.02,-4.21,-300.8,107.37,-63.38,3
5866,-9.01,-4.96,-2.92,-264.7,54.51,-1.06,3
5891,-8.94,-4.4,-2.02,-226.96,-3.72,68.51,3
5915,-8.55,-3.79,-1.35,-187.02,-10.98,147.78,3
5940,-7.14,-4.28,-1.42,-147.45,-35.19,230.89,3
5966,-4.84,-5.6,-2.17,-109.4,-89.39,305.64,3
5990,-2.4,-7.19,-3.94,-93.12,-104.33,363.45,3
6015,0.61,-8.24,-5.22,-96.41,-76.83,403.2,3
6040,2.96,-10.54,-6.01,-110.8,-111.77,440.03,3
6065,5.14,-14.29,-8.34,-127.27,-109.21,501.19,3
6089,10.12,-18.8,-9.9,-160.38,-56.47,555.03,3
6115,16.67,-19.65,-11.99,-182.82,-247.26,571.37,3
6140,18.6,-19.65,-15.46,-182.45,-304.33,554.72,3
6165,18.6,-19.65,-18.56,-245.38,-144.33,485.33,3
6190,18.6,-19.65,-13.32,-320.68,139.08,391.43,3
6215,18.6,-19.65,-11.19,-324.83,25.48,313.02,3
6240,18.6,-19.65,-13.16,-332.2,-104.45,252.9,3
6266,18.6,-16.94,-12.33,-364.22,-10.67,178.14,3
6290,18.6,-13.54,-8.8,-374.34,-48.3,71.19,3
6315,18.6,-10.96,-6.66,-369.4,-90.55,-21.06,3
6340,17.11,-10.73,-3.58,-362.45,-82.63,-96.79,3
6365,13.96,-8.69,-0.56,-330.19,-73.36,-157.71,3
6391,11.41,-5.79,1.89,-284.22,-86.89,-210.88,3
6415,9.44,-4.56,4.27,-227.69,-25.31,-261.36,3
6440,7.93,-4.85,4.99,-155.44,29.2,-308.8,3
6465,5.01,-4.22,5.42,-74.04,74.32,-339.17,3
6490,2.39,-3.79,4.87,10.11,107.86,-352.1,3
6514,2.19,-4.28,3.77,93.34,104.51,-353.19,3
6539,1.77,-6.38,1.72,164.5,99.14,-352.03,3
6565,0.99,-6.84,-0.29,218.89,171.82,-351.91,3
6589,2.22,-9.53,-2.25,263.52,238.59,-356.79,3
6614,6.12,-13.08,-4.31,306.39,319.87,-358.5,3
6639,10.3,-16.92,-6.6,368.58,363.77,-362.03,3
6664,11.96,-18.7,-9.79,433.95,298.41,-359.66,3
6690,13.73,-19.65,-13.46,466.87,-25.98,-379.35,3
6714,4.76,-19.65,-19.14,378.58,-406.22,-442.58,3
6740,-2.12,-19.65,-19.22,221.33,-206.04,-458.56,3
6764,-2.15,-19.65,-19.22,104.25,-24.88,-421.67,3
6789,-3.79,-19.65,-19.22,-1.9,-210.31,-367.46,3
6814,-4.13,-19.65,-19.22,-128.43,-169.21,-301.06,3
6839,-5.28,-18.69,-19.22,-236.41,-103.72,-235.57,3
6865,-4.35,-17.02,-19.22,-323,-98.84,-181.73,3
6889,-2.49,-16.29,-17.47,-380.13,-25.37,-154.05,3
6915,-3.08,-14.67,-13.2,-409.58,-10.07,-141.79,3
6939,-4.24,-11.84,-8.59,-408.3,-13.91,-118.99,3
6964,-6.24,-9,-5.49,-381.96,18.04,-87.34,3
6990,-8.75,-6.68,-3.44,-344.52,27.13,-48.56,3
7014,-8.21,-4.43,-1.35,-296.47,71.7,0.1,3
7039,-8.17,-3.22,0.85,-234.46,-6.47,57.72,3
7063,-7.92,-2.62,2.09,-160.38,-75.61,121.86,3
7089,-7.71,-1.74,2.44,-85.26,-102.02,191.74,3
7113,-7.32,-2.88,1.13,-17.09,-147.26,262.53,3
7138,-6.15,-4.46,-1.31,35.35,-175.19,327.71,3
7164,-5.65,-6.59,-3.67,64.68,-184.76,392.65,3
7188,-5.09,-7.88,-5.43,75.66,-185.55,459.24,3
7213,-2.53,-12.55,-7.03,79.44,-157.87,515.15,3
7238,0.98,-17.36,-8.55,77.55,-134.03,569.66,3
7263,2.71,-19.65,-12.74,64.93,-141.65,614.72,3
7288,5.5,-19.65,-16.71,32.91,-113.48,635.52,3
7313,9.88,-19.65,-19.22,-19.4,-151.34,624.3,3
7338,12.67,-19.65,-19.22,-65.74,-129.33,576.74,3
7363,15.66,-19.65,-19.22,-100.56,-22.5,492.29,3
7388,18.6,-17.36,-19.22,-143.73,24.39,382.29,3
7412,18.6,-14.36,-19.22,-214.22,88.29,253.33,3
7438,18.6,-11.87,-18.72,-273.85,175.18,144.85,3
7463,18.6,-10,-14.24,-297.2,96.15,64.36,3
7488,18.6,-7.89,-10.43,-297.02,-40.74,-7.83,3
7513,18.19,-6.37,-6.76,-287.81,-72.14,-89.96,3
7537,14.99,-5.41,-4.42,-274.34,-12.5,-178.99,3
7563,12.73,-6.27,-2.5,-248.12,29.81,-261.43,3
7588,9.99,-7.19,-0.32,-209.28,25.12,-323.56,3
7612,7.48,-7.21,2.24,-158.24,36.95,-363.07,3
7638,5.84,-7.33,3.52,-89.1,67.98,-388.01,3
7662,3.64,-6.85,3.96,-5.56,57.62,-397.28,3
7687,2.11,-7.85,4.09,69.01,17.25,-392.95,3
7711,0.8,-6.83,2.87,125.05,16.09,-385.63,3
7737,1.8,-10.32,0.91,175.23,111.28,-386.85,3
7762,1.68,-10.37,-1.14,227.85,201.46,-377.95,3
7787,4.95,-14.73,-1.99,281.69,206.46,-364.05,3
7812,6.19,-16.14,-4.89,335.47,184.75,-364.96,3
7836,7.15,-17.36,-7.29,378.58,46.03,-375.14,3
7862,6.63,-19.65,-11.18,369.74,-125,-417.4,3
7887,4.53,-19.65,-15.21,311.14,-166.22,-463.56,3
7912,-1.13,-19.65,-19.22,227.12,-184.58,-486.18,3
7937,-10.34,-19.65,-19.22,87.43,-259.33,-445.57,3
7962,-15.9,-19.65,-19.22,-81.96,-216.34,-327.83,3
7987,-14.65,-19.65,-19.22,-218.85,-147.38,-175.94,3
8013,-11.25,-19.65,-19.22,-327.08,-180.06,-57.46,3
8037,-6,-19.65,-16.62,-403.12,-74.39,4.18,3
8062,-3.59,-19.65,-12.41,-449.09,-18.24,7.96,3
8087,-4.72,-17.38,-8.81,-463.73,7.37,5.58,3
8112,-5.36,-13.27,-5.84,-445.92,51.76,11.25,3
8136,-7.93,-9.97,-4.06,-415.07,58.23,37.05,3
8161,-8.13,-8.11,-2.65,-383.85,101.95,75.46,3
8187,-6.73,-7,-1.69,-352.81,124.69,107.23,3
8211,-5.81,-5.98,0.18,-319.77,88.71,138.45,3
8236,-5.32,-5.46,1.79,-273.61,72.43,181.68,3
8261,-5.52,-5.02,2.29,-210.86,-11.53,237.59,3
8286,-5.8,-5.42,2.62,-137.27,-123.91,311.5,3
8311,-3.41,-7.48,0.45,-72.76,-176.34,385.64,3
8336,-1.63,-8.68,-3.27,-35.62,-184.82,441.37,3
8361,0,-11.32,-6.17,-27.7,-246.4,484.85,3
8385,0.2,-14.9,-9.14,-57.51,-204.82,524.72,3
8411,4.97,-18.48,-10.34,-113.97,-24.46,552.96,3
8435,10.79,-19.65,-11.26,-167.94,-32.69,558.44,3
8460,13.98,-19.65,-12.32,-175.86,-195.19,550.46,3
8486,17.16,-19.65,-15.1,-181.9,-185.86,516.01,3
8510,18.6,-19.65,-16.58,-205.86,-70,434.85,3
8536,18.6,-18.47,-19.22,-238.85,-12.08,320.34,3
8560,18.6,-15.84,-18.14,-277.88,23.41,202.96,3
8586,18.6,-12.67,-15.51,-302.94,2.62,104.85,3
8611,18.6,-10.08,-12.67,-315.38,-17.44,23.33,3
8636,18.6,-8.2,-9.73,-327.81,-5.43,-58.99,3
8661,14.92,-7.55,-6.4,-333.18,32.68,-136.49,3
8685,12.45,-6.78,-2.77,-311.9,42.01,-195.09,3
8711,10.44,-5.22,1.49,-250.19,-31.1,-233.87,3
8735,9.02,-4.32,4.13,-186.29,-106.28,-263.74,3
8760,7.23,-5.3,4.97,-126.84,-37.99,-299.54,3
8786,5.65,-3.39,5.69,-49.1,59.26,-322.34,3
8810,4.6,-2.8,6.42,35.17,7.92,-330.82,3
8835,3.36,-5.29,5.61,105.72,-9.82,-341.43,3
8859,2.19,-6.3,3.54,162.61,110.24,-341.97,3
8885,3.56,-7.59,1.99,236.33,209.02,-324.6,3
8910,3.16,-9,1.2,302.97,64.63,-305.69,3
8934,6.27,-14.07,-0.93,340.96,57.92,-321.79,3
8960,7.07,-16.9,-3.27,375.04,136.03,-345.27,3
8984,8.45,-19.38,-5.3,416.93,105.36,-364.66,3
9009,10.48,-19.65,-9.47,428.03,-94.64,-419.35,3
9034,10.33,-19.65,-14.58,385.72,-150.73,-497.09,3
9059,5.4,-19.65,-19.22,286.63,-240.49,-560.63,3
9085,-2.87,-19.65,-19.22,141.94,-264.94,-569.84,3
9109,-9.44,-19.65,-19.22,-14.1,-195,-500.26,3
9135,-13.84,-19.65,-19.22,-147.21,-205.55,-368.32,3
9159,-13.12,-19.65,-19.22,-263.85,-186.83,-211.91,3
9185,-8.36,-19.65,-19.22,-338.85,-101.83,-99.9,3
9210,-3.74,-19.65,-16.42,-387.81,-68.85,-49.9,3
9234,-1.44,-18.64,-13.27,-420.37,-29.52,-39.23,3
9260,-2.61,-15.29,-9.65,-434.09,17.86,-42.59,3
9284,-3.5,-12.31,-6.24,-425.74,35.97,-41.12,3
9309,-5.88,-9.73,-4.47,-405.07,62.19,-21.98,3
9335,-7.03,-8.4,-2.78,-381.47,98.53,12.35,3
9359,-6.33,-8.11,-0.08,-353,82.74,51.44,3
9384,-7.51,-6.45,1.47,-305.8,73.71,101.62,3
9409,-6.48,-5.57,2.34,-239.58,58.9,163.57,3
9434,-6.9,-4.66,2.29,-168.43,-68.85,244.54,3
9458,-5.75,-6.48,0.56,-97.88,-165.19,337.04,3
9483,-3.48,-9.27,-2.74,-53.98,-174.33,413.87,3
9509,-0.81,-10.78,-5.95,-52.76,-154.88,466.25,3
9533,1.63,-15.08,-9.43,-95.26,-139.09,501.31,3
9558,5.26,-17.32,-12.28,-188.18,-23.78,528.02,3
9583,11.29,-19.65,-9.92,-275.5,-7.44,534.66,3
9608,16.91,-19.65,-7.71,-296.05,-157.69,527.65,3
9634,18.6,-19.65,-10.72,-292.27,-133.6,495.33,3
9658,18.6,-19.65,-11.5,-326.53,60.48,415.52,3
9684,18.6,-19.65,-12.58,-363.36,54.51,307.35,3
9708,18.6,-19.65,-11.82,-396.53,-6.53,213.02,3
9733,18.6,-17.8,-7.46,-407.51,-83.42,135.83,3
9758,18.6,-15.09,-5,-387.87,-126.89,66.13,3
9783,18.6,-11.97,-4.91,-370.44,-96.34,-10.64,3
9809,18.6,-8.96,-2.92,-347.33,-41.53,-89.84,3
9833,16.84,-7.55,-1.44,-318.48,-70.61,-164.9,3
9858,13.98,-6.7,-0.32,-286.59,-21.89,-222.95,3
9883,11.15,-4.98,2.47,-225.68,-15.74,-267.28,3
9908,9.25,-3.85,4.21,-158.79,-64.52,-301.91,3
9933,7.85,-4.74,5.35,-93.91,-13.3,-338.74,3
9958,5.68,-5.41,5.47,-22.21,55.24,-364.47,3
9983,4.34,-5.28,5.07,48.89,43.65,-377.4,3
10007,2.83,-5.93,4.73,118.58,62.56,-382.52,3
10032,2.51,-8.17,3.1,178.1,106.15,-383.92,3
10057,3.4,-10.63,1.41,242.3,164.93,-381.18,3
10082,3.19,-10.83,-0.62,302.18,110.54,-375.57,3
10108,5.6,-15.8,-1.88,338.03,77.07,-397.46,3
10132,7.2,-19.65,-4.32,363.03,145.85,-423.8,3
10157,7.72,-19.65,-7.84,397.54,215.18,-434.29,3
10182,11.43,-19.65,-10.75,430.35,48.04,-446.67,3
10207,6.26,-19.65,-13.63,402.67,-268.36,-495.94,3
10233,-0.17,-19.65,-18.92,276.88,-305.37,-529.41,3
10257,-7.44,-19.65,-19.22,137.73,-141.1,-494.29,3
10283,-14.33,-19.65,-19.22,3.4,-229.27,-387.28,3
10307,-14.64,-19.65,-19.22,-132.27,-179.09,-238.74,3
10333,-11.31,-19.65,-19.22,-238.24,-127.02,-106.85,3
10357,-5.73,-19.65,-17.64,-312.69,-107.87,-40.27,3
10383,-2.65,-19.23,-14.33,-363.42,-47.5,-20.33,3
10408,-2.17,-16.51,-11.43,-388.06,4.14,-29.11,3
10433,-3.53,-13.05,-8.77,-387.14,1.95,-32.46,3
10458,-4.68,-10.13,-6.45,-375.5,12.5,-20.15,3
10482,-7.42,-7.99,-5.18,-356.11,54.63,1.38,3
10508,-7.62,-6.66,-3.92,-344.03,101.46,36.68,3
10533,-6.23,-6.5,-2,-322.57,102.92,67.47,3
10557,-7.82,-5.75,-0.31,-288.79,12.56,103.75,3
10583,-7.35,-4.37,1,-243.61,58.23,152.23,3
